step,t,ego_x,ego_y,ego_yaw,ego_speed,ctrl_steer,ctrl_throttle,ctrl_brake,plan_status,best_cost,num_candidates,ego_s0,ego_l0,best_valid,best_min_clearance_m,best_max_curvature,best_max_yaw_rate,best_cost_total,best_cost_offset,best_cost_speed,best_cost_curvature,best_cost_collision,best_l_target,best_v_target,best_collision,debug_proj_seg_idx,debug_ego_s0,debug_ego_l0,debug_proj_heading_err,debug_best_cost,debug_num_candidates,traj_dt,traj_len,traj0_x,traj0_y,traj0_yaw,traj0_v,trajN_x,trajN_y,trajN_yaw,trajN_v,num_obstacles,obstacles
394,19.700000000000003,18.48200035095215,24.699125289916992,0.0027790569713221727,4.422695063784363,-8.491460334880685e-07,0.23092196881771088,0.0,PlanStatus.OK,0.50000283257419,77,83.30837780810216,-0.03624937282502744,True,,1.4162870949716326e-06,8.497586167907287e-06,0.50000283257419,0.0,0.5,2.8325741899432653e-06,0.0,-0.03624937282502744,6.0,False,42,83.30837780810216,-0.03624937282502744,6.179955018793468e-07,0.50000283257419,77,0.1,50,18.482000330238275,24.69912528985944,0.0027790104051041995,6.0,47.881886883762284,24.78081255797437,0.0027780567345314596,6.0,0,[]
395,19.75,18.70317268371582,24.699735641479492,0.0027790569713221727,4.423984435079595,-8.974240017778357e-07,0.23040622472763062,0.0,PlanStatus.OK,0.5000030753129712,77,83.52955098299176,-0.036253663042298184,True,,1.5376564856020216e-06,9.225938918809747e-06,0.5000030753129712,0.0,0.5,3.075312971204043e-06,0.0,-0.036253663042298184,6.0,False,42,83.52955098299176,-0.036253663042298184,7.23458673241098e-07,0.5000030753129712,77,0.1,50,18.70317265917608,24.699735641411312,0.0027789793283917058,6.0,48.103059224760756,24.7814226986326,0.0027780567345496825,6.0,0,[]
396,19.8,18.924333572387695,24.700345993041992,0.0027790569713221727,4.42269506119174,-9.454739711145521e-07,0.23092196881771088,0.0,PlanStatus.OK,0.5000029631949165,77,83.75071271383378,-0.0362579214563629,True,,1.4815974583000312e-06,8.88958474737616e-06,0.5000029631949165,0.0,0.5,2.9631949166000623e-06,0.0,-0.0362579214563629,6.0,False,42,83.75071271383378,-0.0362579214563629,8.289163876775731e-07,0.5000029631949165,77,0.1,50,18.924333544021422,24.700345992963182,0.00277862780264198,6.0,48.32422012166881,24.782032839301742,0.0027780567345502077,6.0,0,[]
397,19.85,19.1455078125,24.700956344604492,0.0027790569713221727,4.423984909534552,-9.930014357451e-07,0.2304060310125351,0.0,PlanStatus.OK,0.5000028336966289,77,83.97188779606465,-0.036262216974167115,True,,1.4168483144438443e-06,8.50108986951998e-06,0.5000028336966289,0.0,0.5,2.8336966288876885e-06,0.0,-0.036262216974167115,6.0,False,42,83.97188779606465,-0.036262216974167115,9.343804685266535e-07,0.5000028336966289,77,0.1,50,19.14550778030602,24.700956344515053,0.0027782762556927934,6.0,48.54539436019863,24.782643231486666,0.002778475992577292,6.0,0,[]
398,19.900000000000002,19.366668701171875,24.701566696166992,0.0027790569713221727,4.422695535515156,-1.0192825357080437e-06,0.23092179000377655,0.0,PlanStatus.OK,0.5000037410318526,77,84.19304956149288,-0.036266396185508545,True,,1.8705159263164296e-06,1.1223095717654598e-05,0.5000037410318526,0.0,0.5,3.741031852632859e-06,0.0,-0.036266396185508545,6.0,False,43,84.19304956149288,-0.036266396185508545,9.606354463729747e-07,0.5000037410318526,77,0.1,50,19.366668702608077,24.701566696170982,0.0027780567345007277,6.0,48.766555275004606,24.7832538732411,0.0027791790441172998,6.0,0,[]
399,19.950000000000003,19.587841033935547,24.702177047729492,0.0027790569713221727,4.423985383593852,-9.858010798780015e-07,0.23040585219860077,0.0,PlanStatus.OK,0.5000044858643053,77,84.41422273638648,-0.03627047547642833,True,,2.2429321526808196e-06,8.971728600263434e-06,0.5000044858643053,0.0,0.5,4.485864305361639e-06,0.0,-0.03627047547642833,4.0,False,43,84.41422273638648,-0.03627047547642833,8.551722747297645e-07,0.5000044858643053,77,0.1,50,19.587841039197087,24.70217704774411,0.0027780567345070924,4.0,39.187765392879896,24.756634815651967,0.002778056734498161,4.0,0,[]
400,20.0,19.809001922607422,24.702787399291992,0.0027790569713221727,4.422696009954527,-9.763994057720993e-07,0.23092159628868103,0.0,PlanStatus.OK,0.500003273650101,77,84.63538446723244,-0.03627452297505614,True,,1.636825050511692e-06,6.547300173808529e-06,0.500003273650101,0.0,0.5,3.273650101023384e-06,0.0,-0.03627452297505614,4.0,False,43,84.63538446723244,-0.03627452297505614,7.497145600122643e-07,0.500003273650101,77,0.1,50,19.809001931694965,24.70278739931724,0.0027780567345016887,4.0,39.408926285378676,24.7572451672251,0.0027780567345017135,4.0,0,[]
401,20.05,20.030176162719727,24.703397750854492,0.0027790569713221727,4.423985381997678,-9.906351579047623e-07,0.23040585219860077,0.0,PlanStatus.OK,0.5000044140052263,77,84.8565595494673,-0.03627860756469393,True,,2.2070026131715503e-06,1.3242015819104822e-05,0.5000044140052263,0.0,0.5,4.4140052263431006e-06,0.0,-0.03627860756469393,6.0,False,43,84.8565595494673,-0.03627860756469393,6.442504788812912e-07,0.5000044140052263,77,0.1,50,20.030176175634367,24.703397750890375,0.002778056734508226,6.0,49.43006271009877,24.78508619339989,0.0027799640757056716,6.0,0,[]
402,20.1,20.2513370513916,24.704008102416992,0.0027790569713221727,4.422696008110101,-9.562390914652497e-07,0.23092159628868103,0.0,PlanStatus.OK,0.5000028496023788,77,85.07772128031327,-0.03628265506331737,True,,1.4248011894247176e-06,5.699204717311314e-06,0.5000028496023788,0.0,0.5,2.8496023788494353e-06,0.0,-0.03628265506331737,4.0,False,43,85.07772128031327,-0.03628265506331737,5.38792764163791e-07,0.5000028496023788,77,0.1,50,20.251337068133953,24.70400810246351,0.0027780567345086944,4.0,39.85126142181949,24.75846587037138,0.002778056734508719,4.0,0,[]
403,20.150000000000002,20.472511291503906,24.704618453979492,0.0027790569713221727,4.423985856654866,-1.009750008051924e-06,0.23040565848350525,0.0,PlanStatus.OK,0.5000036144512602,77,85.29889636254813,-0.03628673965295435,True,,1.8072256300859343e-06,1.0843353618599644e-05,0.5000036144512602,0.0,0.5,3.6144512601718686e-06,0.0,-0.03628673965295435,6.0,False,43,85.29889636254813,-0.03628673965295435,4.3332868303325167e-07,0.5000036144512602,77,0.1,50,20.47251131207507,24.704618454036652,0.0027780567345092777,6.0,49.872397821238685,24.78630774016634,0.0027799640757094715,6.0,0,[]
404,20.200000000000003,20.69367218017578,24.705228805541992,0.0027790569713221727,4.422696482676801,-9.344831823909772e-07,0.2309214025735855,0.0,PlanStatus.OK,0.5000033570996465,77,85.5200580933941,-0.036290787151580545,True,,1.6785498232335409e-06,6.714199257680346e-06,0.5000033570996465,0.0,0.5,3.3570996464670817e-06,0.0,-0.036290787151580545,4.0,False,43,85.5200580933941,-0.036290787151580545,3.2787096831575144e-07,0.5000033570996465,77,0.1,50,20.693672204576373,24.705228805609796,0.0027780567345068183,4.0,40.29359655826372,24.75968657351767,0.002778056734515774,4.0,0,[]
405,20.25,20.914846420288086,24.705839157104492,0.0027790569713221727,4.423985854929538,-9.68013409874402e-07,0.23040565848350525,0.0,PlanStatus.OK,0.5000043960165718,77,85.74123317562896,-0.03629487174121316,True,,2.1980082858597573e-06,8.792033139560194e-06,0.5000043960165718,0.0,0.5,4.396016571719515e-06,0.0,-0.03629487174121316,4.0,False,43,85.74123317562896,-0.03629487174121316,2.224068871847784e-07,0.5000043960165718,77,0.1,50,20.91484644851921,24.705839157182943,0.0027781312017814987,4.0,40.51477079843522,24.760297021624062,0.0027782980928804167,4.0,0,[]
406,20.3,21.136005401611328,24.706449508666992,0.0027790569713221727,4.422696481207607,-1.009365291793074e-06,0.2309214025735855,0.0,PlanStatus.OK,0.5000034161845253,77,85.96239299913366,-0.036298913941123286,True,,1.7080922626388493e-06,1.0248553739978378e-05,0.5000034161845253,0.0,0.5,3.4161845252776986e-06,0.0,-0.036298913941123286,6.0,False,43,85.96239299913366,-0.036298913941123286,1.1695008195504106e-07,0.5000034161845253,77,0.1,50,21.136005433673553,24.70644950875609,0.002778775792248832,6.0,50.535891911871275,24.78813982687336,0.002779575001006033,6.0,0,[]
407,20.35,21.357179641723633,24.707059860229492,0.0027790569713221727,4.423986329224876,-9.876411013465258e-07,0.23040546476840973,0.0,PlanStatus.OK,0.5000034735410558,77,86.1835680467474,-0.03630306869122258,True,,1.736770527888091e-06,6.946949556900853e-06,0.5000034735410558,0.0,0.5,3.473541055776182e-06,0.0,-0.03630306869122258,4.0,False,44,86.1835680467474,-0.03630306869122258,7.822311119155823e-08,0.5000034735410558,77,0.1,50,21.3571796405744,24.7070598602263,0.002779010405096372,4.0,40.95710397662295,24.761518076311567,0.0027790104050924216,4.0,0,[]
408,20.400000000000002,21.578338623046875,24.707670211791992,0.0027790569713221727,4.422696478877202,-1.0475660019437782e-06,0.2309214025735855,0.0,PlanStatus.OK,0.5000043720479579,77,86.40472787024812,-0.03630732180475197,True,,2.1860239789396707e-06,8.744095901951944e-06,0.5000043720479579,0.0,0.5,4.372047957879341e-06,0.0,-0.03630732180475197,4.0,False,44,86.40472787024812,-0.03630732180475197,1.7338882038909348e-07,0.5000043720479579,77,0.1,50,21.578338618442306,24.707670211779195,0.0027790104050925747,4.0,41.17826295411625,24.76212842786343,0.0027790104051069802,4.0,0,[]
409,20.450000000000003,21.79951286315918,24.708280563354492,0.0027790569713221727,4.42398537343342,-1.1073246923842817e-06,0.23040585219860077,0.0,PlanStatus.OK,0.5000030134939908,77,86.625902952479,-0.036311617322562335,True,,1.50674699537921e-06,6.026862681388252e-06,0.5000030134939908,0.0,0.5,3.01349399075842e-06,0.0,-0.036311617322562335,4.0,False,44,86.625902952479,-0.036311617322562335,2.685610954625099e-07,0.5000030134939908,77,0.1,50,21.799512855098218,24.708280563332092,0.0027790104050977086,4.0,41.39943719039743,24.76273877941528,0.0027790104050948445,4.0,0,[]
410,20.5,22.020673751831055,24.708890914916992,0.0027790569713221727,4.422695999243537,-1.167259824796929e-06,0.23092159628868103,0.0,PlanStatus.OK,0.5000047102106642,77,86.847064683321,-0.03631587573662534,True,,2.3551053320680434e-06,9.420421325373463e-06,0.5000047102106642,0.0,0.5,4.710210664136087e-06,0.0,-0.03631587573662534,4.0,False,44,86.847064683321,-0.03631587573662534,3.6372762539458453e-07,0.5000047102106642,77,0.1,50,22.020673740313104,24.708890914884986,0.0027790104051116996,4.0,41.62059807523753,24.76334913096714,0.002779010405100472,4.0,0,[]
411,20.55,22.24184799194336,24.709501266479492,0.0027790569713221727,4.423985847268788,-1.2270086244825507e-06,0.23040565848350525,0.0,PlanStatus.OK,0.5000027359461058,77,87.06823976555187,-0.03632017125443505,True,,1.3679730529082566e-06,5.471892170565672e-06,0.5000027359461058,0.0,0.5,2.7359461058165133e-06,0.0,-0.03632017125443505,4.0,False,44,87.06823976555187,-0.03632017125443505,4.588999004675673e-07,0.5000027359461058,77,0.1,50,22.241847976967385,24.70950126643788,0.0027790104050990703,4.0,41.841772311516905,24.763959482518988,0.0027790104051061493,4.0,0,[]
412,20.6,22.4630069732666,24.710111618041992,0.0027790569713221727,4.422696472760969,-1.2869529655290535e-06,0.2309214174747467,0.0,PlanStatus.OK,0.5000042027362714,77,87.2893995890526,-0.036324424367963126,True,,2.101368135732364e-06,8.40547252485297e-06,0.5000042027362714,0.0,0.5,4.202736271464728e-06,0.0,-0.036324424367963126,4.0,False,44,87.2893995890526,-0.036324424367963126,5.540656096651025e-07,0.5000042027362714,77,0.1,50,22.463006954832053,24.710111617990773,0.00277901040510413,4.0,42.06293128900661,24.76456983407084,0.0027790104051029444,4.0,0,[]
413,20.650000000000002,22.684181213378906,24.710721969604492,0.0027790569713221727,4.423985843907085,-1.3466922155203065e-06,0.23040565848350525,0.0,PlanStatus.OK,0.5000032434205108,77,87.51057467128348,-0.036328719885772166,True,,1.6217102554282587e-06,6.4868409849379305e-06,0.5000032434205108,0.0,0.5,3.2434205108565174e-06,0.0,-0.036328719885772166,4.0,False,44,87.51057467128348,-0.036328719885772166,6.49237884738519e-07,0.5000032434205108,77,0.1,50,22.684181191484704,24.710721969543663,0.0027790104051004317,4.0,42.284105525284176,24.765180185622686,0.0027790104050997395,4.0,0,[]
414,20.700000000000003,22.90534210205078,24.711332321166992,0.0027771311209440442,4.422696469314121,1.6867666090547573e-06,0.2309214174747467,0.0,PlanStatus.OK,0.500004037615549,77,87.73173640212548,-0.03633297829983742,True,,2.0188077744944064e-06,8.075093754617534e-06,0.500004037615549,0.0,0.5,4.037615548988813e-06,0.0,-0.03633297829983742,4.0,False,44,87.73173640212548,-0.03633297829983742,-1.181445963457841e-06,0.500004037615549,77,0.1,50,22.90534207669634,24.71133232109655,0.002778963655761075,4.0,42.50526641354239,24.76579044969723,0.002778791688916336,4.0,0,[]
415,20.75,23.126516342163086,24.711942672729492,0.0027771311209440442,4.423985859376257,1.6866293890416273e-06,0.23040565848350525,0.0,PlanStatus.OK,0.5000037509177633,77,87.95291148435635,-0.03633727381764225,True,,1.875458881643259e-06,7.50183549783328e-06,0.5000037509177633,0.0,0.5,3.750917763286518e-06,0.0,-0.03633727381764225,4.0,False,44,87.95291148435635,-0.03633727381764225,-1.0862736883848582e-06,0.5000037509177633,77,0.1,50,23.126516313347356,24.711942672649435,0.0027784898941529616,4.0,42.726440658069116,24.766400590343018,0.002778264368496504,4.0,0,[]
416,20.8,23.347675323486328,24.712553024291992,0.0027771311209440442,4.422696491612304,1.7024725593728363e-06,0.2309214025735855,0.0,PlanStatus.OK,0.5000031877643022,77,88.1740713391328,-0.03634147173167259,True,,1.593882151115975e-06,6.375528567234556e-06,0.5000031877643022,0.0,0.5,3.18776430223195e-06,0.0,-0.03634147173167259,4.0,False,45,88.1740713391328,-0.03634147173167259,5.5850842639582326e-05,0.5000031877643022,77,0.1,50,23.347673256771895,24.71255301866787,0.002778157359973848,4.0,42.94759967492965,24.76701078628952,0.0027780567345106846,4.0,0,[]
417,20.85,23.568849563598633,24.713163375854492,0.0027771311209440442,4.423986343673153,1.7568030443726457e-06,0.23040546476840973,0.0,PlanStatus.OK,0.5000042583925582,77,88.39524642136728,-0.03634557579879652,True,,2.1291962791428102e-06,8.516785099605198e-06,0.5000042583925582,0.0,0.5,4.2583925582856204e-06,0.0,-0.03634557579879652,4.0,False,45,88.39524642136728,-0.03634557579879652,0.00025216303945187115,0.5000042583925582,77,0.1,50,23.56884036159245,24.71316335261967,0.0027781636940405474,4.0,43.16877391892985,24.767621118385264,0.0027780567345053056,4.0,0,[]
418,20.900000000000002,23.790008544921875,24.713773727416992,0.0027771311209440442,4.4226964965777755,1.8118143998435698e-06,0.2309214025735855,0.0,PlanStatus.OK,0.5000026802898624,77,88.61640624487158,-0.03634963607388444,True,,1.3401449311864638e-06,5.360579683547084e-06,0.5000026802898624,0.0,0.5,2.6802898623729277e-06,0.0,-0.03634963607388444,4.0,False,45,88.61640624487158,-0.03634963607388444,0.0004484616928088509,0.5000026802898624,77,0.1,50,23.78999220651715,24.71377368937018,0.0027781700290706326,4.0,43.389932904137694,24.76823145188331,0.002778056734508759,4.0,0,[]
419,20.950000000000003,24.01118278503418,24.714384078979492,0.0027771311209440442,4.423985871192938,1.8669334167498164e-06,0.23040565848350525,0.0,PlanStatus.OK,0.5000047658668801,77,88.83758132710608,-0.036353737338412545,True,,2.3829334400783817e-06,9.531733758854147e-06,0.5000047658668801,0.0,0.5,4.7658668801567635e-06,0.0,-0.036353737338412545,4.0,False,45,88.83758132710608,-0.036353737338412545,0.0006447738896211402,0.5000047658668801,77,0.1,50,24.011159308110898,24.71438402891823,0.0027781763659836456,4.0,43.61110714813186,24.76884178678164,0.0027780567345033307,4.0,0,[]
420,21.0,24.232343673706055,24.714994430541992,0.0027771311209440442,4.42269602407975,1.9227518350817263e-06,0.23092159628868103,0.0,PlanStatus.OK,0.500002622107802,77,89.05874305795166,-0.03635780010900416,True,,1.311053901009218e-06,5.244215562473856e-06,0.500002622107802,0.0,0.5,2.622107802018436e-06,0.0,-0.03635780010900416,4.0,False,45,89.05874305795166,-0.03635780010900416,0.0008410742359100335,0.500002622107802,77,0.1,50,24.232313057110346,24.714994371266446,0.002778182703908626,4.0,43.83226804068229,24.769452123082893,0.002778056734506883,4.0,0,[]
421,21.05,24.45351791381836,24.715604782104492,0.0027771311209440442,4.4239858760533,1.9786596112680854e-06,0.23040564358234406,0.0,PlanStatus.OK,0.5000043163917652,77,89.27991814018615,-0.03636189856903212,True,,2.1581958826141243e-06,8.632783515438898e-06,0.5000043163917652,0.0,0.5,4.316391765228249e-06,0.0,-0.03636189856903212,4.0,False,45,89.27991814018615,-0.03636189856903212,0.0010373864327223223,0.5000043163917652,77,0.1,50,24.453480155480612,24.715604716414557,0.002778189043676835,4.0,44.05344228467038,24.77006246078572,0.0027780567345103363,4.0,0,[]
422,21.1,24.6746768951416,24.716215133666992,0.0027771311209440442,4.4226960290545545,2.035284751400468e-06,0.23092158138751984,0.0,PlanStatus.OK,0.5000031295821669,77,89.50107796369046,-0.03636595323554782,True,,1.564791083435709e-06,6.2591642956437085e-06,0.5000031295821669,0.0,0.5,3.129582166871418e-06,0.0,-0.03636595323554782,4.0,False,45,89.50107796369046,-0.03636595323554782,0.0012336850860793019,0.5000031295821669,77,0.1,50,24.67463199399291,24.716215064364437,0.0027781953843639693,4.0,44.274601269866075,24.77067279989233,0.0027780567345226715,4.0,0,[]
423,21.150000000000002,24.895851135253906,24.716825485229492,0.0027771311209440442,4.423984927386149,2.0696645606221864e-06,0.2304060310125351,0.0,PlanStatus.OK,0.5000038089173349,77,89.72225304592496,-0.03637004888919744,True,,1.904458667451324e-06,7.617834642489364e-06,0.5000038089173349,0.0,0.5,3.808917334902648e-06,0.0,-0.03637004888919744,4.0,False,45,89.72225304592496,-0.03637004888919744,0.001429997282891591,0.5000038089173349,77,0.1,50,24.89579908914514,24.716825415116375,0.0027782017269695606,4.0,44.49577551077719,24.771283218835684,0.0027782528404743843,4.0,0,[]
424,21.200000000000003,25.11701202392578,24.717435836791992,0.0027771311209440442,4.422695080250293,2.067084551526932e-06,0.23092196881771088,0.0,PlanStatus.OK,0.5000036370795109,77,89.94341477677054,-0.03637410604739095,True,,1.818539755430151e-06,7.274158990819464e-06,0.5000036370795109,0.0,0.5,3.637079510860302e-06,0.0,-0.03637410604739095,4.0,False,45,89.94341477677054,-0.03637410604739095,0.0016262976291804843,0.5000036370795109,77,0.1,50,25.11695283173679,24.71743576867161,0.002778208070542683,4.0,44.71693639505729,24.77189377164263,0.002778780129067517,4.0,0,[]
425,21.25,25.338186264038086,24.718046188354492,0.0027771311209440442,4.423984455016432,2.0645675249397755e-06,0.23040622472763062,0.0,PlanStatus.OK,0.5000033014200916,77,90.16458985900502,-0.036378198892757965,True,,1.6507100458065203e-06,6.6028401473489096e-06,0.5000033014200916,0.0,0.5,3.3014200916130405e-06,0.0,-0.036378198892757965,4.0,False,45,90.16458985900502,-0.036378198892757965,0.0018226098259927733,0.5000033014200916,77,0.1,50,25.338119923674324,24.718046125031183,0.002778214415994588,4.0,44.9381106307728,24.772504325866137,0.0027790104050942916,4.0,0,[]
426,21.3,25.559345245361328,24.718656539916992,0.002778878040186433,4.422695084403188,-7.2070048418027e-07,0.23092196881771088,0.0,PlanStatus.OK,0.5000041445538658,77,90.38574968250933,-0.03638224794316027,True,,2.0722769328690497e-06,8.289107711520992e-06,0.5000041445538658,0.0,0.5,4.144553865738099e-06,0.0,-0.03638224794316027,4.0,False,45,90.38574968250933,-0.03638224794316027,0.002020655398592142,0.5000041445538658,77,0.1,50,25.55927175579182,24.718656484195527,0.0027782207623298642,4.0,45.159269607694775,24.773114881480325,0.002779010405099574,4.0,0,[]
427,21.35,25.780519485473633,24.719266891479492,0.002778878040186433,4.423984442125935,-7.221911459964758e-07,0.23040622472763062,0.0,PlanStatus.OK,0.5000027939457361,77,90.60692476474382,-0.03638633797836818,True,,1.3969728680733577e-06,5.587891431608691e-06,0.5000027939457361,0.0,0.5,2.7939457361467154e-06,0.0,-0.03638633797836818,4.0,False,45,90.60692476474382,-0.03638633797836818,0.002216967595404431,0.5000027939457361,77,0.1,50,25.78043884452014,24.719266846166494,0.0027782271106013873,4.0,45.38044384340077,24.773725438513978,0.0027790104050961716,4.0,0,[]
428,21.400000000000002,26.001678466796875,24.719877243041992,0.002778878040186433,4.422695065424906,-7.624155387020437e-07,0.23092196881771088,0.0,PlanStatus.OK,0.5000043647978564,77,90.82808458824813,-0.036390384217895526,True,,2.1823989281837786e-06,1.309439356232938e-05,0.5000043647978564,0.0,0.5,4.364797856367557e-06,0.0,-0.036390384217895526,6.0,False,45,90.82808458824813,-0.036390384217895526,0.0024132662487614106,0.5000043647978564,77,0.1,50,26.001590673447364,24.719877210943707,0.002777944982918318,6.0,55.401531668523646,24.80156702279558,0.0027777603118853368,6.0,0,[]
429,21.450000000000003,26.22285270690918,24.720487594604492,0.002778878040186433,4.423984913312166,-7.240897161864268e-07,0.2304060310125351,0.0,PlanStatus.OK,0.5000025084290911,77,91.04925967048263,-0.03639447144105482,True,,1.254214545570927e-06,5.016858140405138e-06,0.5000025084290911,0.0,0.5,2.508429091141854e-06,0.0,-0.03639447144105482,4.0,False,45,91.04925967048263,-0.03639447144105482,0.0026095784455736994,0.5000025084290911,77,0.1,50,26.222757758970868,24.720487578529845,0.002777792953151632,4.0,45.822777056009684,24.77494655678471,0.002779010405106933,4.0,0,[]
430,21.5,26.444013595581055,24.721097946166992,0.002778878040186433,4.422695539693351,-7.644620723112894e-07,0.23092179000377655,0.0,PlanStatus.OK,0.5000044302304356,77,91.27042140461921,-0.036398660624124494,True,,2.2151152178326044e-06,8.860460859569548e-06,0.5000044302304356,0.0,0.5,4.430230435665209e-06,0.0,-0.036398660624124494,4.0,False,47,91.27042140461921,-0.036398660624124494,8.041910940482198e-07,0.5000044302304356,77,0.1,50,26.44401359610757,24.721097946168456,0.0027780593838642874,4.0,46.04393794394241,24.77555697757642,0.0027790104051036296,4.0,0,[]
431,21.55,26.66518783569336,24.721708297729492,0.002778878040186433,4.423985388240509,-7.645666073585744e-07,0.23040583729743958,0.0,PlanStatus.OK,0.5000030159263799,77,91.49159648685406,-0.03640274579973587,True,,1.5079631899106028e-06,6.031852720399591e-06,0.5000030159263799,0.0,0.5,3.0159263798212055e-06,0.0,-0.03640274579973587,4.0,False,47,91.49159648685406,-0.03640274579973587,6.990198988536707e-07,0.5000030159263799,77,0.1,50,26.665187840048436,24.721708297741593,0.002778059383858933,4.0,46.26511217963181,24.776167539469643,0.002779010405100178,4.0,0,[]
432,21.6,26.8863468170166,24.722318649291992,0.002778878040186433,4.42269601484965,-7.451627652699244e-07,0.23092159628868103,0.0,PlanStatus.OK,0.5000039227561347,77,91.71275631035874,-0.03640678858557855,True,,1.961378067324881e-06,7.84551224439125e-06,0.5000039227561347,0.0,0.5,3.922756134649762e-06,0.0,-0.03640678858557855,4.0,False,47,91.71275631035874,-0.03640678858557855,5.938559593538645e-07,0.5000039227561347,77,0.1,50,26.886346825200828,24.72231864931473,0.0027780593838713425,4.0,46.48627116051353,24.776778031973606,0.0027788369412444043,4.0,0,[]
433,21.650000000000002,27.107521057128906,24.722929000854492,0.002778878040186433,4.423985386693279,-6.855918854853371e-07,0.23040585219860077,0.0,PlanStatus.OK,0.5000035234007679,77,91.9339313925936,-0.03641087376118911,True,,1.761700383981799e-06,7.046801503056768e-06,0.5000035234007679,0.0,0.5,3.523400767963598e-06,0.0,-0.03641087376118911,4.0,False,47,91.9339313925936,-0.03641087376118911,4.886847641588817e-07,0.5000035234007679,77,0.1,50,27.107521069143417,24.722929000887873,0.002778059383865914,4.0,46.70744540830779,24.777388382971477,0.00277830962081377,4.0,0,[]
434,21.700000000000003,27.32868194580078,24.723539352416992,0.002778878040186433,4.422696013799314,-6.261361136239429e-07,0.23092159628868103,0.0,PlanStatus.OK,0.5000034152587983,77,92.15509312343956,-0.03641492184574979,True,,1.7076293991883975e-06,6.83051756242975e-06,0.5000034152587983,0.0,0.5,3.415258798376795e-06,0.0,-0.03641492184574979,4.0,False,47,92.15509312343956,-0.03641492184574979,3.835199176975036e-07,0.5000034152587983,77,0.1,50,27.32868196164618,24.723539352461017,0.0027780593838694417,4.0,46.92860630466286,24.777998733969383,0.0027780567345013153,4.0,0,[]
435,21.75,27.549856185913086,24.724149703979492,0.002778878040186433,4.4239858629335265,-5.66574897220562e-07,0.23040565848350525,0.0,PlanStatus.OK,0.5000040308980901,77,92.3762682056744,-0.036419007021359556,True,,2.015449045041148e-06,8.061796157405807e-06,0.5000040308980901,0.0,0.5,4.030898090082296e-06,0.0,-0.036419007021359556,4.0,False,47,92.3762682056744,-0.036419007021359556,2.783487225025208e-07,0.5000040308980901,77,0.1,50,27.54985620559047,24.72414970403417,0.0027780593838729445,4.0,47.149780552460534,24.778609084967268,0.002778056734517203,4.0,0,[]
436,21.8,27.771015167236328,24.724760055541992,0.002778878040186433,4.422696490168815,-5.071099735687312e-07,0.2309214025735855,0.0,PlanStatus.OK,0.5000029077844402,77,92.59742802917908,-0.036423049807200625,True,,1.4538922201094374e-06,5.815568840466211e-06,0.5000029077844402,0.0,0.5,2.907784440218875e-06,0.0,-0.036423049807200625,4.0,False,47,92.59742802917908,-0.036423049807200625,1.731847830027146e-07,0.5000029077844402,77,0.1,50,27.771015190746276,24.72476005560732,0.002778059383876497,4.0,47.37093954147033,24.779219435965196,0.002778056734524159,4.0,0,[]
437,21.85,27.992189407348633,24.725370407104492,0.002778878040186433,4.423985862449716,-4.475584205465566e-07,0.23040565848350525,0.0,PlanStatus.OK,0.5000045383725124,77,92.81860311141395,-0.03642713498280958,True,,2.269186256197991e-06,9.076745015900757e-06,0.5000045383725124,0.0,0.5,4.538372512395982e-06,0.0,-0.03642713498280958,4.0,False,47,92.81860311141395,-0.03642713498280958,6.801358780816544e-08,0.5000045383725124,77,0.1,50,27.992189434692293,24.725370407180474,0.002778059383879975,4.0,47.592113789271465,24.779829786963088,0.0027780567345222335,4.0,0,[]
438,21.900000000000002,28.213348388671875,24.725980758666992,0.002778878040186433,4.422696489850587,-3.8808380509181006e-07,0.2309214025735855,0.0,PlanStatus.OK,0.5000024003100525,77,93.03976293491863,-0.03643117776864983,True,,1.200155026249135e-06,4.800620063117288e-06,0.5000024003100525,0.0,0.5,2.40031005249827e-06,0.0,-0.03643117776864983,4.0,False,47,93.03976293491863,-0.03643117776864983,-3.715035169164077e-08,0.5000024003100525,77,0.1,50,28.2133484198498,24.725980758753632,0.0027785343327548424,4.0,47.81327277828466,24.780440137961033,0.0027780567345471506,4.0,0,[]
439,21.950000000000003,28.43452262878418,24.726591110229492,0.002778878040186433,4.423986815978057,-3.342073853218608e-07,0.2304052710533142,0.0,PlanStatus.OK,0.5000045439095488,77,93.26093798250277,-0.03643528285752102,True,,2.2719547744408477e-06,9.087819089451284e-06,0.5000045439095488,0.0,0.5,4.543909548881695e-06,0.0,-0.03643528285752102,4.0,False,48,93.26093798250277,-0.03643528285752102,-1.2238055103379678e-07,0.5000045439095488,77,0.1,50,28.434522628420396,24.72659111022848,0.0027790104051077223,4.0,48.034446991494,24.78105046894949,0.0027780567345450768,4.0,0,[]
440,22.0,28.655683517456055,24.727201461791992,0.002778878040186433,4.422696489788494,-3.345681420796609e-07,0.2309214025735855,0.0,PlanStatus.OK,0.5000029020872742,77,93.48209971334477,-0.03643954127158827,True,,1.4510436370740605e-06,5.804174508100557e-06,0.5000029020872742,0.0,0.5,2.902087274148121e-06,0.0,-0.03643954127158827,4.0,False,48,93.48209971334477,-0.03643954127158827,-1.6922836597321744e-08,0.5000029020872742,77,0.1,50,28.65568351324941,24.727201461780304,0.002779010405086729,4.0,48.25560788844007,24.781660609618736,0.00277805673455154,4.0,0,[]
