step,t,ego_x,ego_y,ego_yaw,ego_speed,ctrl_steer,ctrl_throttle,ctrl_brake,plan_status,best_cost,timing_plan_total_ms,debug_reason,debug_expansions,debug_best_cost,debug_ms,debug_target_offset_m,debug_corridor_soft_half_width_m,debug_corridor_hard_half_width_m,debug_lane_selector_reason,debug_lane_selector_switched,debug_tracked_lead_id,debug_keep_cost,debug_pass_cost,debug_path_len_raw,debug_path_len_smoothed,traj_dt,traj_len,traj0_x,traj0_y,traj0_yaw,traj0_v,trajN_x,trajN_y,trajN_yaw,trajN_v,min_obstacle_distance_m,num_obstacles,obstacles,event_collision,event_collision_count,event_lane_invasion,event_lane_invasion_count
171,8.55,-42.51946258544922,59.21223449707031,-1.4687908654582456,7.180906124982807,-0.19227220118045807,0.40954694151878357,0.0,PlanStatus.OK,50.167881177278744,168.37139199924422,best_effort,22,50.167881177278744,82.70549774169922,0.0,1.6,2.2,stay_keep_lane,False,,1.3194184412283863,18.930581558771614,49,49,0.1,61,-42.51946258544922,59.21223449707031,-1.4459078628434157,8.0,-41.75341113890648,35.44344361872836,-1.5120956138279238,8.0,22.013851630372542,1,"[{""id"": 50, ""x"": -41.57033920288086, ""y"": 83.79837799072266, ""vx"": -0.002811415120959282, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
172,8.6,-42.48108673095703,58.855491638183594,-1.4653382102630124,7.171215231972687,-0.1924252212047577,0.4143923819065094,0.0,PlanStatus.OK,49.97265804335331,155.95225000288337,best_effort,22,49.97265804335331,81.2385082244873,0.0,1.6,2.2,stay_keep_lane,False,,1.2603515233431029,18.989648476656896,43,43,0.1,61,-42.48108673095703,58.855491638183594,-1.4424552076481716,8.0,-41.47438302353514,38.13499889120728,-1.2985113479390564,8.0,22.321330086756927,1,"[{""id"": 50, ""x"": -41.570472717285156, ""y"": 83.75077819824219, ""vx"": -0.0028114300221204758, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
173,8.65,-42.45547103881836,58.498626708984375,-1.4762348001791805,7.151163270444319,-0.19274289906024933,0.4244183599948883,0.0,PlanStatus.OK,49.31879563239475,157.00546900188783,best_effort,21,49.31879563239475,81.27641677856445,0.0,1.6,2.2,stay_keep_lane,False,,1.2204237425235898,19.02957625747641,43,43,0.1,61,-42.45547103881836,58.498626708984375,-1.4533517975643557,8.0,-42.020227146338485,37.72084417766564,-1.5889080293480593,8.0,22.62947451865398,1,"[{""id"": 50, ""x"": -41.57060623168945, ""y"": 83.70317840576172, ""vx"": -0.002811402315273881, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
174,8.700000000000001,-42.4416389465332,58.141761779785156,-1.493949748276224,7.151825085565717,-0.19273239374160767,0.4240874648094177,0.0,PlanStatus.OK,49.53292026239119,169.77650199987693,best_effort,21,49.53292026239119,84.07902717590332,0.0,1.6,2.2,stay_keep_lane,False,,1.198168686633702,19.0518313133663,49,49,0.1,61,-42.4416389465332,58.141761779785156,-1.4710667456613908,8.0,-41.43838535161932,34.31030796479139,-1.5372038884439259,8.0,22.93807905807703,1,"[{""id"": 50, ""x"": -41.570735931396484, ""y"": 83.65558624267578, ""vx"": -0.0028114153537899256, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
175,8.75,-42.43684005737305,57.78446960449219,-1.5160621079652066,7.15929927843992,0.021553318947553635,0.4203503727912903,0.0,PlanStatus.OK,50.038486000262665,147.98906399664702,best_effort,21,50.038486000262665,83.07361602783203,0.0,1.6,2.2,stay_keep_lane,False,,1.1894615885842763,19.060538411415724,37,37,0.1,61,-42.43684005737305,57.78446960449219,-1.4931660107946776,8.0,-41.80946663902263,39.979775500790694,-1.7261922602789022,8.0,23.247427555128272,1,"[{""id"": 50, ""x"": -41.57086944580078, ""y"": 83.60798645019531, ""vx"": -0.0028114314191043377, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
176,8.8,-42.43412399291992,57.42586898803711,-1.5321565225389369,7.188569497118089,0.2023235559463501,0.4057152569293976,0.0,PlanStatus.OK,50.10618377789332,168.57299700495787,best_effort,21,50.10618377789332,82.63373374938965,0.0,1.6,2.2,stay_keep_lane,False,,1.1838731903106063,19.066126809689393,49,49,0.1,61,-42.43412399291992,57.42586898803711,-1.5092604253683866,8.0,-41.5130985560257,33.60155013480225,-1.5321565225389355,8.0,23.558161648842386,1,"[{""id"": 50, ""x"": -41.57099914550781, ""y"": 83.56038665771484, ""vx"": -0.002811413025483489, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
177,8.85,-42.42128372192383,57.06700134277344,-1.5351045087076,7.175715507330496,0.20229998230934143,0.41214224696159363,0.0,PlanStatus.OK,50.224735747476814,171.34863800310995,best_effort,21,50.224735747476814,84.11550521850586,0.0,1.6,2.2,stay_keep_lane,False,,1.163097412823313,19.086902587176688,49,49,0.1,61,-42.42128372192383,57.06700134277344,-1.5122084115370626,8.0,-41.57049594789696,33.24007084722756,-1.5351045087076032,8.0,23.86884947610186,1,"[{""id"": 50, ""x"": -41.57113265991211, ""y"": 83.5127944946289, ""vx"": -0.0028114248998463154, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
178,8.9,-42.39542770385742,56.71004867553711,-1.523371686209147,7.1525303882748075,0.20225727558135986,0.4237348139286041,0.0,PlanStatus.OK,49.78720497241535,157.45034100109478,best_effort,21,49.78720497241535,82.03625679016113,0.0,1.6,2.2,stay_keep_lane,False,,1.1228061692272926,19.127193830772708,43,43,0.1,61,-42.39542770385742,56.71004867553711,-1.500475589038606,8.0,-41.75599409496112,35.90461743982623,-1.7335018380533989,8.0,24.177231788228198,1,"[{""id"": 50, ""x"": -41.57126235961914, ""y"": 83.46519470214844, ""vx"": -0.002811409765854478, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
179,8.950000000000001,-42.3575439453125,56.35496520996094,-1.5046597837580322,7.151360716280034,-0.01202844362705946,0.42431965470314026,0.0,PlanStatus.OK,49.075417365818325,179.60055300500244,best_effort,22,49.075417365818325,82.14259147644043,0.0,1.6,2.2,stay_keep_lane,False,,1.0644812798338936,19.185518720166108,55,55,0.1,61,-42.3575439453125,56.35496520996094,-1.4817767811431997,8.0,-41.54093750728551,29.514918869776366,-1.5479139239257271,8.0,24.483440762356455,1,"[{""id"": 50, ""x"": -41.57139587402344, ""y"": 83.41759490966797, ""vx"": -0.0028114228043705225, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
180,9.0,-42.31710433959961,55.99934387207031,-1.4878444514772176,7.170718991451446,-0.19243305921554565,0.41464051604270935,0.0,PlanStatus.OK,48.21674512696488,156.99356200639158,best_effort,21,48.21674512696488,82.1526050567627,0.0,1.6,2.2,stay_keep_lane,False,,1.0023218332159924,19.247678166784006,43,43,0.1,61,-42.31710433959961,55.99934387207031,-1.4649614488623868,8.0,-41.72213685791035,35.22978035937015,-1.357723106703233,8.0,24.79019915462763,1,"[{""id"": 50, ""x"": -41.57152557373047, ""y"": 83.3699951171875, ""vx"": -0.002811407670378685, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
181,9.05,-42.28538513183594,55.64215850830078,-1.485393411167963,7.170217679589588,-0.19244098663330078,0.41489115357398987,0.0,PlanStatus.OK,48.24489047549318,147.2604959999444,best_effort,21,48.24489047549318,81.85267448425293,0.0,1.6,2.2,stay_keep_lane,False,,0.9532389553735829,19.296761044626415,37,37,0.1,61,-42.28538513183594,55.64215850830078,-1.4625104085531224,8.0,-41.67962956143729,37.82992184203657,-1.738777703179922,8.0,25.098839492589544,1,"[{""id"": 50, ""x"": -41.571659088134766, ""y"": 83.32240295410156, ""vx"": -0.0028114207088947296, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
182,9.1,-42.26712417602539,55.28506088256836,-1.4952811956632093,7.146896221869238,-0.19281069934368134,0.426551878452301,0.0,PlanStatus.OK,47.87376405607296,150.14882200193824,best_effort,21,47.87376405607296,82.64660835266113,0.0,1.6,2.2,stay_keep_lane,False,,0.924339829222703,19.325660170777297,37,37,0.1,61,-42.26712417602539,55.28506088256836,-1.4723981930483678,8.0,-41.48913415911632,37.449170368397056,-1.5385353358309106,8.0,25.407772769000363,1,"[{""id"": 50, ""x"": -41.57179260253906, ""y"": 83.2748031616211, ""vx"": -0.0028114307206124067, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
183,9.15,-42.259925842285156,54.92820739746094,-1.5140069465519923,7.145721890421323,-0.19282937049865723,0.4271390438079834,0.0,PlanStatus.OK,48.06294343018337,168.8609750053729,best_effort,20,48.06294343018337,82.75198936462402,0.0,1.6,2.2,stay_keep_lane,False,,0.912035425128344,19.337964574871656,49,49,0.1,61,-42.259925842285156,54.92820739746094,-1.4911239439371693,8.0,-41.73483418698984,31.08142590675584,-1.557261086719698,8.0,25.71675306666425,1,"[{""id"": 50, ""x"": -41.571922302246094, ""y"": 83.22720336914062, ""vx"": -0.0028114032465964556, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
184,9.200000000000001,-42.262489318847656,54.57097625732422,-1.5350949213276759,7.161235842287663,-0.1900969296693802,0.4193820655345917,0.0,PlanStatus.OK,48.8359476058573,147.26169200002914,best_effort,21,48.8359476058573,81.95900917053223,0.0,1.6,2.2,stay_keep_lane,False,,0.914372078583528,19.33562792141647,37,37,0.1,61,-42.262489318847656,54.57097625732422,-1.5122119186807446,8.0,-41.71880293892391,36.841096096460575,-1.3682680584975604,8.0,26.02636008849362,1,"[{""id"": 50, ""x"": -41.57205581665039, ""y"": 83.17961120605469, ""vx"": -0.0028114162851125, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
185,9.25,-42.2733154296875,54.213226318359375,-1.5585276762851195,7.174182893948491,0.02418879233300686,0.41290855407714844,0.0,PlanStatus.OK,49.14689898345644,147.28708500479115,best_effort,20,49.14689898345644,80.96432685852051,0.0,1.6,2.2,stay_keep_lane,False,,0.9291004435114667,19.320899556488534,37,37,0.1,61,-42.2733154296875,54.213226318359375,-1.5356315791145765,8.0,-41.52678123023606,36.471556776663625,-1.3850969294829885,8.0,26.336678200315113,1,"[{""id"": 50, ""x"": -41.57218551635742, ""y"": 83.13201141357422, ""vx"": -0.00281140161678195, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
186,9.3,-42.28593063354492,53.85404968261719,-1.5750071839524753,7.204308744499974,0.20445813238620758,0.39784562587738037,0.0,PlanStatus.OK,48.99860002282868,157.11237199866446,best_effort,20,48.99860002282868,81.19678497314453,0.0,1.6,2.2,stay_keep_lane,False,,0.9465064213580523,19.303493578641948,43,43,0.1,61,-42.28593063354492,53.85404968261719,-1.5521110867531367,8.0,-41.88831412970413,32.9608952924148,-1.7851373357967242,8.0,26.648466451976976,1,"[{""id"": 50, ""x"": -41.57231903076172, ""y"": 83.08441162109375, ""vx"": -0.002811405109241605, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
187,9.35,-42.288299560546875,53.49424362182617,-1.5779442511606692,7.189406197176164,0.20443211495876312,0.4052968919277191,0.0,PlanStatus.OK,48.30422710075037,171.23509999510134,best_effort,20,48.30422710075037,81.30335807800293,0.0,1.6,2.2,stay_keep_lane,False,,0.9485403896265181,19.30145961037348,49,49,0.1,61,-42.288299560546875,53.49424362182617,-1.5550481539613386,8.0,-41.6261088823589,29.567841547741256,-1.577944251160671,8.0,26.960634863170338,1,"[{""id"": 50, ""x"": -41.57244873046875, ""y"": 83.03681182861328, ""vx"": -0.002811406971886754, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
188,9.4,-42.277488708496094,53.13590621948242,-1.56605070689043,7.163793210026153,0.20227839052677155,0.4181033968925476,0.0,PlanStatus.OK,48.90324653218979,150.2419859971269,best_effort,21,48.90324653218979,84.41925048828125,0.0,1.6,2.2,stay_keep_lane,False,,0.9308109695877291,19.31918903041227,37,37,0.1,61,-42.277488708496094,53.13590621948242,-1.5431546097198894,8.0,-41.66444549833254,35.3891225824355,-1.3926199600882931,8.0,27.271029509928606,1,"[{""id"": 50, ""x"": -41.57258224487305, ""y"": 82.98921966552734, ""vx"": -0.0028114200104027987, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
189,9.450000000000001,-42.25461196899414,52.7790412902832,-1.5472119048133728,7.1609307203483485,-0.012007324025034904,0.4195346534252167,0.0,PlanStatus.OK,49.085003937162696,160.16374999890104,best_effort,21,49.085003937162696,82.90719985961914,0.0,1.6,2.2,stay_keep_lane,False,,0.8949889969142,19.3550110030858,43,43,0.1,61,-42.25461196899414,52.7790412902832,-1.5243289021664388,8.0,-41.80238544266422,32.10373840852567,-1.4170352981789618,8.0,27.579680513462513,1,"[{""id"": 50, ""x"": -41.572715759277344, ""y"": 82.94161987304688, ""vx"": -0.0028114053420722485, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
190,9.5,-42.22926330566406,52.42161560058594,-1.5303279961344884,7.177959020964401,-0.18983407318592072,0.4110204875469208,0.0,PlanStatus.OK,48.206773978348366,146.45608399587218,best_effort,19,48.206773978348366,81.14027976989746,0.0,1.6,2.2,stay_keep_lane,False,,0.85545801696694,19.394541983033058,37,37,0.1,61,-42.22926330566406,52.42161560058594,-1.5074449934875596,8.0,-41.60106641065467,34.69452858496487,-1.3635011333043783,8.0,27.888868714779075,1,"[{""id"": 50, ""x"": -41.572845458984375, ""y"": 82.8940200805664, ""vx"": -0.0028114181477576494, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
191,9.55,-42.212703704833984,52.0631103515625,-1.5278359431444468,7.1751498766619015,5.2281999056110785e-15,0.41242507100105286,0.0,PlanStatus.OK,48.5691020691625,137.36155100195901,best_effort,19,48.5691020691625,81.61115646362305,0.0,1.6,2.2,stay_keep_lane,False,,0.8291069364009598,19.42089306359904,31,31,0.1,61,-42.212703704833984,52.0631103515625,-1.527835943144444,8.0,-41.5684961504127,37.07695018203178,-1.527835943144444,8.0,28.1993514325167,1,"[{""id"": 50, ""x"": -41.57297897338867, ""y"": 82.84642028808594, ""vx"": -0.0028114034794270992, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
192,9.600000000000001,-42.201622009277344,51.70418930053711,-1.5304302615203476,7.189785143870796,5.519172451893639e-16,0.40510743856430054,0.0,PlanStatus.OK,48.27470120155365,147.26434600015637,best_effort,19,48.27470120155365,81.74371719360352,0.0,1.6,2.2,stay_keep_lane,False,,0.8109709106480214,19.43902908935198,37,37,0.1,61,-42.201622009277344,51.70418930053711,-1.530430261520347,8.0,-41.82375366740896,33.734562914046364,-1.740560413364608,8.0,28.51038519904314,1,"[{""id"": 50, ""x"": -41.5731086730957, ""y"": 82.798828125, ""vx"": -0.002811416983604431, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
193,9.65,-42.1885986328125,51.34439468383789,-1.5322661116177936,7.207878259074607,-1.0409062527931903e-14,0.39606088399887085,0.0,PlanStatus.OK,48.28746743242931,149.98194399959175,best_effort,20,48.28746743242931,81.10332489013672,0.0,1.6,2.2,stay_keep_lane,False,,0.7899165519469415,19.46008344805306,37,37,0.1,61,-42.1885986328125,51.34439468383789,-1.5322661116178002,8.0,-41.843720449539184,33.37410487002168,-1.7423962634620653,8.0,28.822256412188672,1,"[{""id"": 50, ""x"": -41.5732421875, ""y"": 82.75122833251953, ""vx"": -0.002811418380588293, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
194,9.700000000000001,-42.175384521484375,50.983680725097656,-1.5322655789855757,7.226120520710977,-7.881275655968051e-15,0.38693973422050476,0.0,PlanStatus.OK,47.70756461469141,146.0927489970345,best_effort,20,47.70756461469141,81.14385604858398,0.0,1.6,2.2,stay_keep_lane,False,,0.7685722170032644,19.481427782996736,37,37,0.1,61,-42.175384521484375,50.983680725097656,-1.5322655789855808,8.0,-41.83049676665576,33.0133910949771,-1.7423957308298428,8.0,29.135055076540876,1,"[{""id"": 50, ""x"": -41.57337188720703, ""y"": 82.70362854003906, ""vx"": -0.002811408368870616, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
195,9.75,-42.16160202026367,50.62215805053711,-1.5330145930421604,7.241716587943263,-2.3216330286457854e-15,0.3791417181491852,0.0,PlanStatus.OK,47.8077711798107,146.16426300199237,best_effort,19,47.8077711798107,80.15966415405273,0.0,1.6,2.2,stay_keep_lane,False,,0.7463718872050382,19.503628112794964,37,37,0.1,61,-42.16160202026367,50.62215805053711,-1.5330145930421615,8.0,-41.48169259684059,32.63500365702794,-1.5330145930421615,8.0,29.448671161446086,1,"[{""id"": 50, ""x"": -41.57350540161133, ""y"": 82.65603637695312, ""vx"": -0.002811421174556017, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
196,9.8,-42.14807891845703,50.25992202758789,-1.5325730409334253,7.254892974121889,6.1586041882812515e-15,0.3725535273551941,0.0,PlanStatus.OK,47.790191203727716,153.833381998993,best_effort,20,47.790191203727716,84.58900451660156,0.0,1.6,2.2,stay_keep_lane,False,,0.7245576336830629,19.525442366316938,37,37,0.1,61,-42.14807891845703,50.25992202758789,-1.5325730409334215,8.0,-41.46022729561972,32.273069602970594,-1.5325730409334215,8.0,29.763009611168926,1,"[{""id"": 50, ""x"": -41.57363510131836, ""y"": 82.60843658447266, ""vx"": -0.002811406273394823, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
197,9.850000000000001,-42.134159088134766,49.89712905883789,-1.5331412263519937,7.264998848301333,8.462126487844438e-16,0.36750057339668274,0.0,PlanStatus.OK,47.7770773599768,150.57595500547905,best_effort,19,47.7770773599768,83.08887481689453,0.0,1.6,2.2,stay_keep_lane,False,,0.7021494924642196,19.54785050753578,37,37,0.1,61,-42.134159088134766,49.89712905883789,-1.5331412263519932,8.0,-41.45652744305241,31.909888710369213,-1.5331412263519935,8.0,30.077909490524014,1,"[{""id"": 50, ""x"": -41.573768615722656, ""y"": 82.56083679199219, ""vx"": -0.002811403013765812, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
198,9.9,-42.120567321777344,49.53390121459961,-1.532625771523009,7.272201212151788,-3.0426052387337804e-15,0.3638993799686432,0.0,PlanStatus.OK,47.312351816338875,149.5517790026497,best_effort,19,47.312351816338875,83.61434936523438,0.0,1.6,2.2,stay_keep_lane,False,,0.6802302376723114,19.569769762327688,37,37,0.1,61,-42.120567321777344,49.53390121459961,-1.5326257715230107,8.0,-41.43366415722909,31.54701254416713,-1.5326257715230107,8.0,30.393261212011687,1,"[{""id"": 50, ""x"": -41.57390213012695, ""y"": 82.51323699951172, ""vx"": -0.0028114307206124067, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",False,0,False,0
199,9.950000000000001,-42.106605529785156,49.17041778564453,-1.533163463747096,7.276620503754976,-1.0823029552111708e-14,0.3616897463798523,0.0,PlanStatus.OK,47.328487340590755,151.33157200034475,best_effort,19,47.328487340590755,83.79006385803223,0.0,1.6,2.2,stay_keep_lane,False,,0.6577526849989723,19.59224731500103,37,37,0.1,61,-42.106605529785156,49.17041778564453,-1.5331634637471028,8.0,-41.429373874240866,31.183162372860494,-1.5331634637471028,8.0,30.70888114831976,1,"[{""id"": 50, ""x"": -41.574031829833984, ""y"": 82.46564483642578, ""vx"": -0.0028114053420722485, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
200,10.0,-42.09299087524414,48.80677795410156,-1.5326348262707152,7.278652915484203,-5.207930830699757e-15,0.36067354679107666,0.0,PlanStatus.OK,47.112823391322394,150.67022899893345,best_effort,19,47.112823391322394,84.41948890686035,0.0,1.6,2.2,stay_keep_lane,False,,0.6357951865113279,19.614204813488673,37,37,0.1,61,-42.09299087524414,48.80677795410156,-1.5326348262707183,8.0,-41.75473862443541,30.83636220018349,-1.742764978114984,8.0,31.02466614179893,1,"[{""id"": 50, ""x"": -41.57416534423828, ""y"": 82.41804504394531, ""vx"": -0.002811385551467538, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
201,10.05,-42.079017639160156,48.443115234375,-1.5331685237531671,7.278679904045573,-8.623092711613264e-15,0.36066004633903503,0.0,PlanStatus.OK,47.14673625014032,151.35519699833822,best_effort,19,47.14673625014032,84.24949645996094,0.0,1.6,2.2,stay_keep_lane,False,,0.6132997126948962,19.636700287305104,37,37,0.1,61,-42.079017639160156,48.443115234375,-1.533168523753172,8.0,-41.75035620171535,30.472521515374478,-1.7432986755974322,8.0,31.340479061578492,1,"[{""id"": 50, ""x"": -41.57429504394531, ""y"": 82.37044525146484, ""vx"": -0.002811397658661008, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
202,10.100000000000001,-42.06540298461914,48.079471588134766,-1.5326357583770966,7.277196891902202,8.368199533719e-16,0.3614015579223633,0.0,PlanStatus.OK,46.74193436473641,148.69601800455712,best_effort,19,46.74193436473641,81.88962936401367,0.0,1.6,2.2,stay_keep_lane,False,,0.5913421904818216,19.65865780951818,37,37,0.1,61,-42.06540298461914,48.079471588134766,-1.532635758377096,8.0,-41.7271674841497,30.10905551893739,-1.7427659102213529,8.0,31.65629604305512,1,"[{""id"": 50, ""x"": -41.57442855834961, ""y"": 82.3228530883789, ""vx"": -0.002811410464346409, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
203,10.15,-42.05144119262695,47.71595764160156,-1.533170121649821,7.274623884441576,-7.320600831257906e-15,0.3626880645751953,0.0,PlanStatus.OK,46.80429489974601,149.0622670025914,best_effort,19,46.80429489974601,82.05270767211914,0.0,1.6,2.2,stay_keep_lane,False,,0.5688645194747792,19.68113548052522,37,37,0.1,61,-42.05144119262695,47.71595764160156,-1.5331701216498252,8.0,-41.72280847033413,29.74536339745688,-1.743300273494076,8.0,31.971980725546146,1,"[{""id"": 50, ""x"": -41.57455825805664, ""y"": 82.27525329589844, ""vx"": -0.0028114120941609144, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
204,10.200000000000001,-42.03784942626953,47.352577209472656,-1.5326369567995872,7.271409307049776,2.792199853152307e-15,0.3642953336238861,0.0,PlanStatus.OK,46.95293938104972,149.27852300024824,best_effort,19,46.95293938104972,82.5490951538086,0.0,1.6,2.2,stay_keep_lane,False,,0.54694243712666,19.70305756287334,37,37,0.1,61,-42.03784942626953,47.352577209472656,-1.532636956799586,8.0,-41.69963546195111,29.382160734939138,-1.742767108643854,8.0,32.2875466151469,1,"[{""id"": 50, ""x"": -41.57469177246094, ""y"": 82.22765350341797, ""vx"": -0.0028114118613302708, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",False,0,False,0
205,10.25,-42.02389907836914,46.9893798828125,-1.5331710537562027,7.267888597838528,2.3016244163657443e-15,0.3660556972026825,0.0,PlanStatus.OK,46.54280829127394,150.56037100293906,best_effort,19,46.54280829127394,82.86499977111816,0.0,1.6,2.2,stay_keep_lane,False,,0.5244857497799005,19.7255142502201,37,37,0.1,61,-42.02389907836914,46.9893798828125,-1.5331710537562009,8.0,-41.69528310658193,29.018785332355062,-1.743301205600472,8.0,32.60293409070974,1,"[{""id"": 50, ""x"": -41.57482147216797, ""y"": 82.1800537109375, ""vx"": -0.0028114281594753265, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
206,10.3,-42.010311126708984,46.6263427734375,-1.5326369567995872,7.264397853237738,2.7926888029211096e-15,0.36780107021331787,0.0,PlanStatus.OK,46.74398704016349,150.0539269982255,best_effort,19,46.74398704016349,83.50992202758789,0.0,1.6,2.2,stay_keep_lane,False,,0.5025740848477173,19.747425915152284,37,37,0.1,61,-42.010311126708984,46.6263427734375,-1.532636956799586,8.0,-41.672097162390564,28.655926298903978,-1.742767108643854,8.0,32.91818270014621,1,"[{""id"": 50, ""x"": -41.574954986572266, ""y"": 82.13246154785156, ""vx"": -0.002811410464346409, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
207,10.350000000000001,-41.99637985229492,46.26349639892578,-1.5331710537562027,7.26112768324942,-8.385892146163011e-15,0.3694361448287964,0.0,PlanStatus.OK,46.57438854847893,151.9250689962064,best_effort,19,46.57438854847893,84.18679237365723,0.0,1.6,2.2,stay_keep_lane,False,,0.4801449973962163,19.769855002603784,37,37,0.1,61,-41.99637985229492,46.26349639892578,-1.5331710537562009,8.0,-41.75386691986736,28.334821207848186,-1.3597955688145054,8.0,33.23323763213824,1,"[{""id"": 50, ""x"": -41.57508850097656, ""y"": 82.0848617553711, ""vx"": -0.00281142327003181, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
208,10.4,-41.98281478881836,45.900779724121094,-1.5326373562737508,7.258282120446052,-1.8633566098522764e-14,0.37085893750190735,0.0,PlanStatus.OK,46.63915825059655,151.2351920027868,best_effort,19,46.63915825059655,84.37991142272949,0.0,1.6,2.2,stay_keep_lane,False,,0.4582657817284478,19.79173421827155,37,37,0.1,61,-41.98281478881836,45.900779724121094,-1.5326373562737559,8.0,-41.73073340256979,27.972236514917913,-1.3592618713320577,8.0,33.54817586056871,1,"[{""id"": 50, ""x"": -41.575218200683594, ""y"": 82.03726196289062, ""vx"": -0.0028114246670156717, ""vy"": -0.9993864893913269, ""r"": 2.5906050205230713}]",False,0,False,0
209,10.450000000000001,-41.96889114379883,45.538211822509766,-1.5331722521786932,7.255920519943814,-4.193144702307637e-15,0.3720397353172302,0.0,PlanStatus.OK,46.230504926007434,151.48099599900888,best_effort,19,46.230504926007434,84.34224128723145,0.0,1.6,2.2,stay_keep_lane,False,,0.4358493205442162,19.814150679455786,37,37,0.1,61,-41.96889114379883,45.538211822509766,-1.5331722521786892,8.0,-41.726399697499,27.609536340811925,-1.3597967672369937,8.0,33.86297727192725,1,"[{""id"": 50, ""x"": -41.57535171508789, ""y"": 81.98966979980469, ""vx"": -0.0028114253655076027, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
210,10.5,-41.955326080322266,45.17572784423828,-1.5326382883801322,7.254121334016273,-5.066586019274958e-15,0.3729393184185028,0.0,PlanStatus.OK,46.347386179904134,151.4678749954328,best_effort,19,46.347386179904134,84.59353446960449,0.0,1.6,2.2,stay_keep_lane,False,,0.4139710786663857,19.836028921333615,37,37,0.1,61,-41.955326080322266,45.17572784423828,-1.532638288380129,8.0,-41.703261405383245,27.247184400076243,-1.3592628034384382,8.0,34.17769923766975,1,"[{""id"": 50, ""x"": -41.57548141479492, ""y"": 81.94207000732422, ""vx"": -0.0028114260639995337, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
211,10.55,-41.94139862060547,44.813323974609375,-1.5331731842850747,7.252842971097496,-1.211840296757834e-14,0.3735785186290741,0.0,PlanStatus.OK,46.46548286976467,148.99092199630104,best_effort,18,46.46548286976467,80.92832565307617,0.0,1.6,2.2,stay_keep_lane,False,,0.39154959356008995,19.85845040643991,37,37,0.1,61,-41.94139862060547,44.813323974609375,-1.533173184285075,8.0,-41.69892388573863,26.884648266891638,-1.3597976993433807,8.0,34.49234529628083,1,"[{""id"": 50, ""x"": -41.57561492919922, ""y"": 81.89447021484375, ""vx"": -0.0028114058077335358, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",False,0,False,0
