step,t,ego_x,ego_y,ego_yaw,ego_speed,ctrl_steer,ctrl_throttle,ctrl_brake,plan_status,best_cost,timing_plan_total_ms,debug_reason,debug_expansions,debug_best_cost,debug_ms,debug_target_offset_m,debug_corridor_soft_half_width_m,debug_corridor_hard_half_width_m,debug_lane_selector_reason,debug_lane_selector_switched,debug_tracked_lead_id,debug_keep_cost,debug_pass_cost,debug_path_len_raw,debug_path_len_smoothed,traj_dt,traj_len,traj0_x,traj0_y,traj0_yaw,traj0_v,trajN_x,trajN_y,trajN_yaw,trajN_v,min_obstacle_distance_m,num_obstacles,obstacles,tracked_lead_id,tracked_lead_x,tracked_lead_y,tracked_lead_vx,tracked_lead_vy,tracked_lead_speed_mps,tracked_lead_distance_m,tracked_lead_relative_longitudinal_m,tracked_lead_relative_lateral_m,event_collision,event_collision_count,event_lane_invasion,event_lane_invasion_count
251,12.55,-42.09634017944336,30.704486846923828,-1.528946215002901,7.27278968724062,-2.1077298502998783e-14,0.3636051416397095,0.0,PlanStatus.OK,38.10583572609348,142.1077550003247,best_effort,21,38.10583572609348,83.39238166809082,0.0,1.6,2.2,stay_keep_lane,False,,0.5644124673072358,19.685587532692765,37,37,0.1,61,-42.09634017944336,30.704486846923828,-1.5289462150029005,8.0,-41.7780838749426,12.776996237410009,-1.3555707300611932,8.0,46.69884504416457,1,"[{""id"": 48, ""x"": -41.58087158203125, ""y"": 79.99124145507812, ""vx"": -0.0028115373570472, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
252,12.600000000000001,-42.081214904785156,30.34097671508789,-1.5284287628030986,7.278671831849124,-1.0275781893681439e-14,0.3606640696525574,0.0,PlanStatus.OK,37.63737987673365,137.2827170016535,best_effort,21,37.63737987673365,81.2842845916748,0.0,1.6,2.2,stay_keep_lane,False,,0.5401895894709797,19.70981041052902,37,37,0.1,61,-42.081214904785156,30.34097671508789,-1.5284287628030986,8.0,-41.75368202385318,12.413653188095125,-1.3550532778614008,8.0,47.01458200409446,1,"[{""id"": 48, ""x"": -41.58100509643555, ""y"": 79.94364166259766, ""vx"": -0.0028115399181842804, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
253,12.65,-42.06572723388672,29.97727394104004,-1.5289664550271855,7.2816420841711995,-1.148654518804684e-14,0.35917896032333374,0.0,PlanStatus.OK,37.680411023110956,136.34325800012448,best_effort,23,37.680411023110956,81.9239616394043,0.0,1.6,2.2,stay_keep_lane,False,,0.5154223059256666,19.734577694074332,37,37,0.1,61,-42.06572723388672,29.97727394104004,-1.5289664550271798,8.0,-42.14877787081424,12.037050303527677,-1.5983855440283583,8.0,47.33051493577045,1,"[{""id"": 48, ""x"": -41.581138610839844, ""y"": 79.89604187011719, ""vx"": -0.0028115399181842804, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
254,12.700000000000001,-42.050575256347656,29.613483428955078,-1.5284367522863687,7.282221328443369,-2.987796913090507e-14,0.3588893413543701,0.0,PlanStatus.OK,37.211746220960976,135.6065639993176,best_effort,23,37.211746220960976,81.32529258728027,0.0,1.6,2.2,stay_keep_lane,False,,0.4911581899177191,19.75884181008228,37,37,0.1,61,-42.050575256347656,29.613483428955078,-1.528436752286374,8.0,-42.124122896436695,11.673218316173529,-1.5978558412875576,8.0,47.64654576894877,1,"[{""id"": 48, ""x"": -41.581268310546875, ""y"": 79.84844207763672, ""vx"": -0.0028115420136600733, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
255,12.75,-42.03506851196289,29.249740600585938,-1.5289707160849297,7.280895011677619,-1.3542637199376664e-14,0.3595525026321411,0.0,PlanStatus.OK,36.79317063441248,137.63762999951723,best_effort,23,36.79317063441248,81.99691772460938,0.0,1.6,2.2,stay_keep_lane,False,,0.4663621271121251,19.783637872887873,37,37,0.1,61,-42.03506851196289,29.249740600585938,-1.528970716084925,8.0,-42.118195593218545,11.309517317120013,-1.5983898050861092,8.0,47.9625399492543,1,"[{""id"": 48, ""x"": -41.58140182495117, ""y"": 79.80084991455078, ""vx"": -0.0028115499299019575, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
256,12.8,-42.019935607910156,28.886091232299805,-1.5284380838669138,7.2782241033813575,-3.191099050585053e-14,0.36088794469833374,0.0,PlanStatus.OK,36.04733931706643,147.05275199958123,best_effort,19,36.04733931706643,80.66487312316895,0.0,1.6,2.2,stay_keep_lane,False,,0.44212721725210086,19.8078727827479,37,37,0.1,61,-42.019935607910156,28.886091232299805,-1.5284380838669203,8.0,-41.69256982871913,10.958764653130968,-1.3550625989252176,8.0,48.27844305055224,1,"[{""id"": 48, ""x"": -41.5815315246582, ""y"": 79.75325012207031, ""vx"": -0.00281155644915998, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
257,12.850000000000001,-42.00444793701172,28.52261734008789,-1.5289728466138017,7.274667526005958,-4.084533902645954e-15,0.3626662492752075,0.0,PlanStatus.OK,35.46210071719952,140.19949399880716,best_effort,18,35.46210071719952,84.47813987731934,0.0,1.6,2.2,stay_keep_lane,False,,0.4173610581722573,19.832638941827742,31,31,0.1,61,-42.00444793701172,28.52261734008789,-1.5289728466137973,8.0,-41.7258246692144,13.550937325819362,-1.7391029984580577,8.0,48.59417407818208,1,"[{""id"": 48, ""x"": -41.5816650390625, ""y"": 79.70565032958984, ""vx"": -0.0028115534223616123, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
258,12.9,-41.98931884765625,28.159320831298828,-1.5284392822894044,7.270692831377625,-2.1956427222690443e-14,0.3646535873413086,0.0,PlanStatus.OK,35.39712161935377,134.47635199918295,best_effort,21,35.39712161935377,81.69937133789062,0.0,1.6,2.2,stay_keep_lane,False,,0.3931375174933698,19.856862482506628,37,37,0.1,61,-41.98931884765625,28.159320831298828,-1.5284392822894044,8.0,-41.661974552976744,10.231993859820347,-1.3550637973476984,8.0,48.90974471634541,1,"[{""id"": 48, ""x"": -41.58179473876953, ""y"": 79.6580581665039, ""vx"": -0.002811536192893982, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
259,12.950000000000001,-41.97385787963867,27.796239852905273,-1.5289733792460196,7.26663509436485,-1.8174972296483918e-14,0.3666824400424957,0.0,PlanStatus.OK,35.31059149591384,133.82374600041658,best_effort,24,35.31059149591384,81.95257186889648,0.0,1.6,2.2,stay_keep_lane,False,,0.36841432088978526,19.881585679110216,37,37,0.1,61,-41.97385787963867,27.796239852905273,-1.5289733792460174,8.0,-42.05703273859865,9.856016790883785,-1.598392468247186,8.0,49.225095783251504,1,"[{""id"": 48, ""x"": -41.58192825317383, ""y"": 79.61045837402344, ""vx"": -0.0028115417808294296, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
260,13.0,-41.95874786376953,27.433340072631836,-1.5284392822894044,7.262810392660679,-2.1963752363618298e-14,0.36859479546546936,0.0,PlanStatus.OK,35.02973737600187,143.6498750008468,best_effort,24,35.02973737600187,80.5203914642334,0.0,1.6,2.2,stay_keep_lane,False,,0.34421690858126763,19.905783091418733,37,37,0.1,61,-41.95874786376953,27.433340072631836,-1.5284392822894044,8.0,-42.032340892783445,9.493075145983422,-1.5978583712905774,8.0,49.54027445853304,1,"[{""id"": 48, ""x"": -41.58205795288086, ""y"": 79.56285858154297, ""vx"": -0.0028115580789744854, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
261,13.05,-41.94329071044922,27.070636749267578,-1.5289740450362923,7.259392729421516,-1.4608342078118266e-15,0.3703036308288574,0.0,PlanStatus.OK,34.54457995458907,139.12614900254994,best_effort,22,34.54457995458907,81.48813247680664,0.0,1.6,2.2,stay_keep_lane,False,,0.3194996217712964,19.930500378228704,37,37,0.1,61,-41.94329071044922,27.070636749267578,-1.528974045036287,8.0,-41.62553332873387,9.143137289612719,-1.3555985600946205,8.0,49.85526015072143,1,"[{""id"": 48, ""x"": -41.582191467285156, ""y"": 79.5152587890625, ""vx"": -0.0028115485329180956, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
262,13.100000000000001,-41.92819595336914,26.70806884765625,-1.5284398149216223,7.2565449918856775,-3.0837023246022e-07,0.37172749638557434,0.0,PlanStatus.OK,33.83412859796751,139.08985899979598,best_effort,20,33.83412859796751,81.48932456970215,0.0,1.6,2.2,stay_keep_lane,False,,0.2953264990358636,19.954673500964137,31,31,0.1,61,-41.92819595336914,26.70806884765625,-1.5284398149216174,8.0,-42.12883008161367,11.765113251374943,-1.5978589039227964,8.0,50.170126441987875,1,"[{""id"": 48, ""x"": -41.58232498168945, ""y"": 79.46766662597656, ""vx"": -0.002811540849506855, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
263,13.15,-41.91276168823242,26.34564208984375,-1.5289751103007283,7.2543014210218795,-3.083977162532392e-07,0.3728492856025696,0.0,PlanStatus.OK,33.469140459667045,137.29980499920202,best_effort,20,33.469140459667045,84.320068359375,0.0,1.6,2.2,stay_keep_lane,False,,0.27064471226539044,19.97935528773461,31,31,0.1,61,-41.91276168823242,26.34564208984375,-1.5289751103007334,8.0,-42.12139468243097,11.40279603296483,-1.598394199301904,8.0,50.48484754079176,1,"[{""id"": 48, ""x"": -41.582454681396484, ""y"": 79.4200668334961, ""vx"": -0.0028115329332649708, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
264,13.200000000000001,-41.89767837524414,25.98328971862793,-1.528440747028004,7.252698315159007,-3.084173272327462e-07,0.37365084886550903,0.0,PlanStatus.OK,33.114178934287935,128.92221199945197,best_effort,20,33.114178934287935,80.35469055175781,0.0,1.6,2.2,stay_keep_lane,False,,0.24648966575630737,20.003510334243693,31,31,0.1,61,-41.89767837524414,25.98328971862793,-1.5284407470280001,8.0,-42.098326431912874,11.040334309365512,-1.5978598360291691,8.0,50.79950208727863,1,"[{""id"": 48, ""x"": -41.58258819580078, ""y"": 79.37246704101562, ""vx"": -0.002811544807627797, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
265,13.25,-41.88224411010742,25.621015548706055,-1.5289755097748918,7.251669024800501,-3.084299464717333e-07,0.37416547536849976,0.0,PlanStatus.OK,32.77945416121439,125.31095300073503,best_effort,22,32.77945416121439,80.21426200866699,0.0,1.6,2.2,stay_keep_lane,False,,0.22180852334455076,20.02819147665545,31,31,0.1,61,-41.88224411010742,25.621015548706055,-1.528975509774894,8.0,-42.09088307358685,10.678169575171795,-1.5983945987760575,8.0,51.114089586245456,1,"[{""id"": 48, ""x"": -41.58271789550781, ""y"": 79.32487487792969, ""vx"": -0.002811579965054989, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
266,13.3,-41.86716079711914,25.25876235961914,-1.5284414128182764,7.251182695893688,-3.084358581872948e-07,0.37440866231918335,0.0,PlanStatus.OK,32.474008965781536,137.5867520000611,best_effort,20,32.474008965781536,81.06184005737305,0.0,1.6,2.2,stay_keep_lane,False,,0.19765706859462473,20.052342931405377,31,31,0.1,61,-41.86716079711914,25.25876235961914,-1.5284414128182693,8.0,-42.06781880266217,10.315807083949563,-1.597860501819456,8.0,51.42865588647491,1,"[{""id"": 48, ""x"": -41.58285140991211, ""y"": 79.27727508544922, ""vx"": -0.0028115888126194477, ""vy"": -0.9993862509727478, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
267,13.350000000000001,-41.85172653198242,24.896535873413086,-1.5289761755651643,7.251117059092828,-3.084367108385777e-07,0.3744414746761322,0.0,PlanStatus.OK,32.16940494710982,136.8932709992805,best_effort,19,32.16940494710982,84.09547805786133,0.0,1.6,2.2,stay_keep_lane,False,,0.17297867664218525,20.077021323357815,31,31,0.1,61,-41.85172653198242,24.896535873413086,-1.528976175565161,8.0,-42.060375444263244,9.953690038791944,-1.5983952645663324,8.0,51.74319903631538,1,"[{""id"": 48, ""x"": -41.58298110961914, ""y"": 79.22967529296875, ""vx"": -0.002811568323522806, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
268,13.4,-41.83664321899414,24.534286499023438,-1.5284424780827124,7.251410532520817,-3.0843310128148005e-07,0.3742947280406952,0.0,PlanStatus.OK,31.913364752861582,125.95328399766004,best_effort,22,31.913364752861582,80.72733879089355,0.0,1.6,2.2,stay_keep_lane,False,,0.14882406507522952,20.10117593492477,31,31,0.1,61,-41.83664321899414,24.534286499023438,-1.5284424780827153,8.0,-42.03731714273598,9.591331437116134,-1.5978615670838916,8.0,52.05777207795159,1,"[{""id"": 48, ""x"": -41.58311462402344, ""y"": 79.18207550048828, ""vx"": -0.0028115850873291492, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
269,13.450000000000001,-41.82120895385742,24.172027587890625,-1.5289767081973824,7.251933415051959,-3.084267063968582e-07,0.3740333020687103,0.0,PlanStatus.OK,31.638827003545387,125.33742500090739,best_effort,24,31.638827003545387,81.79521560668945,0.0,1.6,2.2,stay_keep_lane,False,,0.1241429870993424,20.125857012900656,31,31,0.1,61,-41.82120895385742,24.172027587890625,-1.5289767081973782,8.0,-42.02986582517934,9.229181864404737,-1.5983957971985723,8.0,52.37236587063442,1,"[{""id"": 48, ""x"": -41.58324432373047, ""y"": 79.13448333740234, ""vx"": -0.0028115445747971535, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
270,13.5,-41.80612564086914,23.80972671508789,-1.528443676505203,7.2526268125195354,-0.21428602933883667,0.3736865818500519,0.0,PlanStatus.OK,31.432801881213354,143.01847399838152,best_effort,24,31.432801881213354,82.5047492980957,0.0,1.6,2.2,stay_keep_lane,False,,0.09998815806132302,20.150011841938678,43,43,0.1,61,-41.80612564086914,23.80972671508789,-1.5284551430520938,8.0,-41.97784766478538,2.989163749587974,-1.7385738288188848,8.0,52.687000605749176,1,"[{""id"": 48, ""x"": -41.583377838134766, ""y"": 79.08688354492188, ""vx"": -0.0028115531895309687, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
271,13.55,-41.794471740722656,23.447553634643555,-1.532426567073471,7.2415447774125825,-3.085541209202347e-07,0.3792276084423065,0.0,PlanStatus.OK,30.971314799252458,124.87995600167778,best_effort,24,30.971314799252458,81.45403861999512,0.0,1.6,2.2,stay_keep_lane,False,,0.08097796755123601,20.169022032448765,31,31,0.1,61,-41.794471740722656,23.447553634643555,-1.5324265670734698,8.0,-42.05467797707612,8.505516667736607,-1.6018456560746452,8.0,53.00152537376435,1,"[{""id"": 48, ""x"": -41.58351135253906, ""y"": 79.0392837524414, ""vx"": -0.002811531303450465, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
272,13.600000000000001,-41.786338806152344,23.085622787475586,-1.537177779616227,7.241987841824812,-3.085486923737335e-07,0.3790060877799988,0.0,PlanStatus.OK,30.520710579173144,126.49067699749139,best_effort,22,30.520710579173144,82.77297019958496,0.0,1.6,2.2,stay_keep_lane,False,,0.06725022739546874,20.18274977260453,31,31,0.1,61,-41.786338806152344,23.085622787475586,-1.5371777796162316,8.0,-42.117534631913905,8.144990761659228,-1.606596868617412,8.0,53.31582360983314,1,"[{""id"": 48, ""x"": -41.583641052246094, ""y"": 78.99168395996094, ""vx"": -0.0028115329332649708, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
273,13.65,-41.77607345581055,22.723684310913086,-1.5399057886788494,7.242064819855482,-3.0854769761390344e-07,0.3789675831794739,0.0,PlanStatus.OK,29.73386823241311,131.0054929999751,best_effort,21,29.73386823241311,80.84630966186523,0.0,1.6,2.2,stay_keep_lane,False,,0.05032383901298054,20.199676160987018,31,31,0.1,61,-41.77607345581055,22.723684310913086,-1.5399057886788463,8.0,-41.746966862098226,7.792351238489834,-1.3665303037371481,8.0,53.630131338496405,1,"[{""id"": 48, ""x"": -41.58377456665039, ""y"": 78.944091796875, ""vx"": -0.002811553655192256, ""vy"": -0.9993862509727478, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
274,13.700000000000001,-41.765647888183594,22.361644744873047,-1.540279563337842,7.244773199073025,-3.085145010572887e-07,0.3776133954524994,0.0,PlanStatus.OK,29.436854539156055,128.31493300109287,best_effort,21,29.436854539156055,80.27482032775879,0.0,1.6,2.2,stay_keep_lane,False,,0.03315670076720529,20.216843299232796,31,31,0.1,61,-41.765647888183594,22.361644744873047,-1.5402795633378474,8.0,-41.74212225030206,7.430301836152444,-1.3669040783961472,8.0,53.944534365539276,1,"[{""id"": 48, ""x"": -41.58390426635742, ""y"": 78.89649200439453, ""vx"": -0.002811554353684187, ""vy"": -0.9993862509727478, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
275,13.75,-41.75472640991211,21.999507904052734,-1.5411904975887036,7.246875759093176,-3.084886941451259e-07,0.37656211853027344,0.0,PlanStatus.OK,29.121528975134275,126.95565199828707,best_effort,21,29.121528975134275,80.55567741394043,0.0,1.6,2.2,stay_keep_lane,False,,0.015245705825423495,20.23475429417458,31,31,0.1,61,-41.75472640991211,21.999507904052734,-1.541190497588709,8.0,-41.74480225157719,7.068149760048571,-1.3678150126470183,8.0,54.259035530592385,1,"[{""id"": 48, ""x"": -41.58403778076172, ""y"": 78.84889221191406, ""vx"": -0.0028115457389503717, ""vy"": -0.9993862509727478, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
276,13.8,-41.7441291809082,21.63724136352539,-1.540813260820294,7.2494219497477985,-3.0845748710817134e-07,0.37528902292251587,0.0,PlanStatus.OK,29.267118858344656,126.29424099941389,best_effort,24,29.267118858344656,82.32569694519043,0.0,1.6,2.2,stay_keep_lane,False,,0.0021757334843518447,20.25217573348435,31,31,0.1,61,-41.7441291809082,21.63724136352539,-1.540813260820299,8.0,-42.129639085269716,6.6979121242492745,-1.6102323498214672,8.0,54.57367747407615,1,"[{""id"": 48, ""x"": -41.58416748046875, ""y"": 78.80130004882812, ""vx"": -0.002811569022014737, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
277,13.850000000000001,-41.73318099975586,21.27486801147461,-1.5414130046977799,7.25170175176174,-3.084294917243824e-07,0.3741491138935089,0.0,PlanStatus.OK,28.589835098006812,126.23295099911047,best_effort,24,28.589835098006812,82.49998092651367,0.0,1.6,2.2,stay_keep_lane,False,,0.020127032907288032,20.27012703290729,31,31,0.1,61,-41.73318099975586,21.27486801147461,-1.54141300469778,8.0,-41.726579174974376,6.343508028896083,-1.3680375197560888,8.0,54.88842003636278,1,"[{""id"": 48, ""x"": -41.58430099487305, ""y"": 78.75370025634766, ""vx"": -0.0028115466702729464, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
278,13.9,-41.72260665893555,20.912370681762695,-1.5409070040906647,7.253809229189875,-0.21428602933883667,0.37309539318084717,0.0,PlanStatus.OK,28.583805556125277,133.51504099773592,best_effort,24,28.583805556125277,80.65438270568848,0.0,1.6,2.2,stay_keep_lane,False,,0.037519260107512206,20.287519260107512,37,37,0.1,61,-41.72260665893555,20.912370681762695,-1.5409184706375496,8.0,-41.89511693524718,3.0748636924261055,-1.540957611752526,8.0,55.203289931018766,1,"[{""id"": 48, ""x"": -41.584434509277344, ""y"": 78.70610046386719, ""vx"": -0.002811564365401864, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
279,13.950000000000001,-41.71546173095703,20.54998779296875,-1.5449038762546556,7.24373092975675,-3.085272908265324e-07,0.378134548664093,0.0,PlanStatus.OK,27.844495963067374,141.94597100140527,best_effort,22,27.844495963067374,90.74854850769043,0.0,1.6,2.2,stay_keep_lane,False,,0.04976690516119915,20.2997669051612,31,31,0.1,61,-41.71546173095703,20.54998779296875,-1.5449038762546605,8.0,-41.76098330040544,5.618695742374039,-1.3715283913129606,8.0,55.51805529016148,1,"[{""id"": 48, ""x"": -41.584564208984375, ""y"": 78.65850067138672, ""vx"": -0.0028115385212004185, ""vy"": -0.999386191368103, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
280,14.0,-41.711830139160156,20.18785285949707,-1.5496616135420822,7.244799757526331,-3.0851413157506613e-07,0.37760013341903687,0.0,PlanStatus.OK,27.323513304967022,135.1198989978002,best_effort,19,27.323513304967022,80.65199851989746,0.0,1.6,2.2,stay_keep_lane,False,,0.05674351974355801,20.306743519743556,31,31,0.1,61,-41.711830139160156,20.18785285949707,-1.5496616135420802,8.0,-41.82839009032593,5.256946380276778,-1.3762861286003816,8.0,55.832588952370564,1,"[{""id"": 48, ""x"": -41.58469772338867, ""y"": 78.61090850830078, ""vx"": -0.0028115275781601667, ""vy"": -0.999386191368103, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
281,14.05,-41.706077575683594,19.825666427612305,-1.5523926852399585,7.245167793427651,-3.0850964094497613e-07,0.37741610407829285,0.0,PlanStatus.OK,26.941664777479374,127.20208000246203,best_effort,20,26.941664777479374,82.27777481079102,0.0,1.6,2.2,stay_keep_lane,False,,0.066901796708986,20.316901796708986,31,31,0.1,61,-41.706077575683594,19.825666427612305,-1.5523926852399645,8.0,-41.86341441757144,4.895133964514315,-1.3790172002982515,8.0,56.147162413871165,1,"[{""id"": 48, ""x"": -41.5848274230957, ""y"": 78.56330871582031, ""vx"": -0.002811550395563245, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
282,14.100000000000001,-41.70016860961914,19.463367462158203,-1.5527683241117143,7.247892495361437,-0.002094528404995799,0.37605375051498413,0.0,PlanStatus.OK,27.001163202479503,136.3402139977552,best_effort,23,27.001163202479503,81.19916915893555,0.0,1.6,2.2,stay_keep_lane,False,,0.07729515184112401,20.327295151841124,37,37,0.1,61,-41.70016860961914,19.463367462158203,-1.5527683241405021,8.0,-41.68310475973624,1.6323420649821774,-1.3793375773095844,8.0,56.46184882227424,1,"[{""id"": 48, ""x"": -41.5849609375, ""y"": 78.51570892333984, ""vx"": -0.002811530139297247, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
283,14.15,-41.693885803222656,19.10097312927246,-1.5537897795478142,7.249794190033743,-0.0020943742711097,0.3751029074192047,0.0,PlanStatus.OK,26.651487136267555,135.9262360019784,best_effort,23,26.651487136267555,80.89113235473633,0.0,1.6,2.2,stay_keep_lane,False,,0.08824966797329564,20.338249667973294,37,37,0.1,61,-41.693885803222656,19.10097312927246,-1.5537897795766007,8.0,-41.69503555689764,1.2699396043256752,-1.380359032745679,8.0,56.77663829841274,1,"[{""id"": 48, ""x"": -41.58509063720703, ""y"": 78.4681167602539, ""vx"": -0.002811562968418002, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
284,14.200000000000001,-41.68807601928711,18.738462448120117,-1.5536218672410846,7.2520185122336605,-0.0020941938273608685,0.3739907443523407,0.0,PlanStatus.OK,26.313080085312436,136.84772299893666,best_effort,23,26.313080085312436,80.99746704101562,0.0,1.6,2.2,stay_keep_lane,False,,0.09849174535598482,20.348491745355986,37,37,0.1,61,-41.68807601928711,18.738462448120117,-1.5536218672698863,8.0,-41.6862317229894,0.9074289814844576,-1.3801911204389627,8.0,57.09153812291269,1,"[{""id"": 48, ""x"": -41.58522415161133, ""y"": 78.42051696777344, ""vx"": -0.0028115983586758375, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
285,14.25,-41.68202590942383,18.375856399536133,-1.554471681944929,7.253806841555162,-3.0840374165563844e-07,0.3730965852737427,0.0,PlanStatus.OK,25.62151541301182,130.40756200280157,best_effort,20,25.62151541301182,81.00080490112305,0.0,1.6,2.2,stay_keep_lane,False,,0.10909578928940108,20.359095789289402,31,31,0.1,61,-41.68202590942383,18.375856399536133,-1.554471681944923,8.0,-41.87040291672242,3.4456833055442346,-1.3810961970032247,8.0,57.406533638055286,1,"[{""id"": 48, ""x"": -41.58535385131836, ""y"": 78.37291717529297, ""vx"": -0.0028115492314100266, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
286,14.3,-41.676326751708984,18.013160705566406,-1.554121609419638,7.255480188630041,-0.002093913499265909,0.3722599148750305,0.0,PlanStatus.OK,25.635157721321196,135.62585100225988,best_effort,24,25.635157721321196,82.11159706115723,0.0,1.6,2.2,stay_keep_lane,False,,0.11917610847691543,20.369176108476914,37,37,0.1,61,-41.676326751708984,18.013160705566406,-1.5541216094484318,8.0,-41.6833933747811,0.18212854383925847,-1.3806908626175147,8.0,57.72162006572894,1,"[{""id"": 48, ""x"": -41.585487365722656, ""y"": 78.3253173828125, ""vx"": -0.002811551559716463, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
287,14.350000000000001,-41.67036056518555,17.6503963470459,-1.554842393968668,7.256682054835328,-0.002093816176056862,0.37165898084640503,0.0,PlanStatus.OK,25.2894638116572,137.64709199676872,best_effort,24,25.2894638116572,82.55195617675781,0.0,1.6,2.2,stay_keep_lane,False,,0.12965725925145097,20.379657259251452,37,37,0.1,61,-41.67036056518555,17.6503963470459,-1.5548423939974692,8.0,-41.69027951778461,-0.18062608928783064,-1.381411647166538,8.0,58.03678307306382,1,"[{""id"": 48, ""x"": -41.58562088012695, ""y"": 78.27772521972656, ""vx"": -0.0028115420136600733, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
288,14.4,-41.66489028930664,17.287572860717773,-1.5545498457229228,7.257668351533879,-0.0020937365479767323,0.37116581201553345,0.0,PlanStatus.OK,24.965515434545804,140.5234029989515,best_effort,23,24.965515434545804,82.62419700622559,0.0,1.6,2.2,stay_keep_lane,False,,0.13939479669599647,20.389394796695996,37,37,0.1,61,-41.66489028930664,17.287572860717773,-1.5545498457517073,8.0,-41.67959280679411,-0.5434546398411664,-1.3811190989207962,8.0,58.35199893120911,1,"[{""id"": 48, ""x"": -41.585750579833984, ""y"": 78.2301254272461, ""vx"": -0.0028115329332649708, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
289,14.450000000000001,-41.6591796875,16.92471694946289,-1.555346796679129,7.258211830003044,-3.0834982567284897e-07,0.37089407444000244,0.0,PlanStatus.OK,24.34080606180075,132.50950800284045,best_effort,21,24.34080606180075,81.53343200683594,0.0,1.6,2.2,stay_keep_lane,False,,0.14949295852982683,20.399492958529827,31,31,0.1,61,-41.6591796875,16.92471694946289,-1.555346796679135,8.0,-41.860622235457775,1.9947144239001195,-1.3819713117374277,8.0,58.66724751422665,1,"[{""id"": 48, ""x"": -41.58588409423828, ""y"": 78.18252563476562, ""vx"": -0.0028115282766520977, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",,,,,,,,,,False,0,False,0
