step,t,x,y,yaw,speed_mps
328,16.400000000000002,-41.81755447387695,2.8097002506256104,-1.5570608071567038,7.22618879715157
329,16.45,-41.81243896484375,2.4481613636016846,-1.5572461631685734,7.234783805952104
330,16.5,-41.80763244628906,2.0862135887145996,-1.5565681223550392,7.242622578326742
331,16.55,-41.802425384521484,1.7239022254943848,-1.5570404339743649,7.249641364653822
332,16.6,-41.797542572021484,1.3612722158432007,-1.5564822354098842,7.255457978302462
333,16.650000000000002,-41.79227828979492,0.9983959794044495,-1.5570040818254853,7.259975094960223
334,16.7,-41.78736114501953,0.6353290677070618,-1.5564673217077798,7.263193859772588
335,16.75,-41.78208541870117,0.2721441984176636,-1.556998489187196,7.265177758272149
336,16.8,-41.77716064453125,-0.09111194312572479,-1.5564641259144716,7.266104832716397
337,16.85,-41.77188491821289,-0.45438140630722046,-1.5569978233969235,7.266128887066786
338,16.900000000000002,-41.76696014404297,-0.8176359534263611,-1.5564641259144716,7.265484709415674
339,16.95,-41.761680603027344,-1.1808375120162964,-1.556998489187196,7.264337759220445
340,17.0,-41.75675582885742,-1.5439777374267578,-1.5564641259144716,7.262912355386521
341,17.05,-41.75147247314453,-1.9070369005203247,-1.5569987555033051,7.261338999679729
342,17.1,-41.746551513671875,-2.2700226306915283,-1.5564653243369622,7.25978482558208
343,17.150000000000002,-41.741268157958984,-2.632927894592285,-1.5569994212935776,7.258316860988913
