step,t,ego_x,ego_y,ego_yaw,ego_speed,ctrl_steer,ctrl_throttle,ctrl_brake,plan_status,num_candidates,ego_s0,ego_l0,best_valid,best_min_clearance_m,best_max_curvature,best_max_yaw_rate,best_cost_total,best_v_target,best_collision,timing_plan_total_ms,debug_num_candidates,debug_ego_s0,debug_ego_l0,traj_dt,traj_len,traj0_x,traj0_y,traj0_yaw,traj0_v,trajN_x,trajN_y,trajN_yaw,trajN_v,num_obstacles,obstacles
253,12.65,-41.63521957397461,24.564577102661133,0.005599551064730297,0.10299797388767534,-0.010538747534155846,0.5,0.0,PlanStatus.OK,4,23.19101611950292,-0.003761539515457119,True,26.094870130877066,6.760217271965155e-05,5.1716431139071754e-05,0.0019376483547903236,4.0,False,1.5124999918043613,4,23.19101611950292,-0.003761539515457119,0.1,60,-41.635231263240556,24.568797459283488,0.0027697270876704794,0.10299797388767534,-29.531432839044502,24.602021328605204,0.0027501148970255776,3.935049966231459,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": 8.23868973043318e-09, ""vy"": 3.6924070911936724e-08, ""r"": 2.5906050205230713}]"
254,12.700000000000001,-41.62570571899414,24.56459617614746,0.005508011144042629,0.2778821854375002,-0.00990921352058649,0.5,0.0,PlanStatus.OK,4,23.2005299907656,-0.003768886923745577,True,26.10438400212843,0.00010750185835629853,6.16246861886386e-05,0.10194255162843897,3.5,False,1.4846997801214457,4,23.2005299907656,-0.003768886923745577,0.1,60,-41.625717428416294,24.568823810076893,0.0027697270876069643,0.2778821854375002,-30.481006953830878,24.599410271121776,0.0027451558133362456,3.446298036423962,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": -1.630476420544369e-09, ""vy"": 6.150268627713729e-10, ""r"": 2.5906050205230713}]"
255,12.75,-41.60877990722656,24.564498901367188,0.005767269356013192,0.3754887596580688,-0.010378345847129822,0.5,0.0,PlanStatus.OK,4,23.217455467124523,-0.003913165812910118,True,26.121309479433716,0.00010088265027308953,6.152097432715262e-05,0.10193991621078628,3.5,False,1.4198999851942062,4,23.217455467124523,-0.003913165812910118,0.1,60,-41.60879201591607,24.56887068897024,0.002769727087639259,0.3754887596580688,-30.17614323426159,24.600248296473158,0.0027484181606560517,3.4479248126609665,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": -3.246237501031146e-09, ""vy"": 3.612535270924866e-10, ""r"": 2.5906050205230713}]"
256,12.8,-41.58503723144531,24.564533233642578,0.005513473745169193,0.5407950623466312,-0.009567399509251118,0.5,0.0,PlanStatus.OK,4,23.241198146694977,-0.003944769191289482,True,26.14505215907401,7.852856765513938e-05,5.602348560825553e-05,0.10193519210021944,3.5,False,1.647499855607748,4,23.241198146694977,-0.003944769191289482,0.1,60,-41.585049427183094,24.568936449629543,0.002769727087662833,0.5407950623466312,-29.664748895405275,24.60165469320829,0.002750114897017226,3.4506799177057768,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": 9.324087280049298e-09, ""vy"": -1.7258985351986667e-08, ""r"": 2.5906050205230713}]"
257,12.850000000000001,-41.553382873535156,24.56453514099121,0.005309759606832246,0.6978004898820144,0.0,0.0,1.0,PlanStatus.FAIL,4,23.272852387839045,-0.0040307688160160626,False,26.17670640063467,0.3220509692183296,1.103548409732437,3.5834725966612258,3.5,False,1.5078000724315643,4,23.272852387839045,-0.0040307688160160626,0.1,60,-41.553395306822374,24.569024123128337,0.002769727087659541,0.6978004898820144,-29.173140661431532,24.64092692923317,0.11310495587027251,3.4532966748313725,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": -6.009687414376685e-09, ""vy"": 2.4169832801845814e-09, ""r"": 2.5906050205230713}]"
258,12.9,-41.54049301147461,24.56495475769043,0.004151562812175744,0.0019918907833426512,-0.00763592729344964,0.5,0.0,PlanStatus.OK,4,23.285743365507628,-0.003646950027750098,True,26.189597375388118,0.00013665318745948422,5.94590913160966e-05,0.0019432896702211804,4.0,False,1.723000081256032,4,23.285743365507628,-0.003646950027750098,0.1,60,-41.54050438142691,24.56905982756489,0.002769727087778458,0.0019918907833426512,-29.7346727704765,24.601462394033003,0.002750114897023912,3.9333665315130557,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": -8.796734896066027e-09, ""vy"": 1.542349442607005e-10, ""r"": 2.5906050205230713}]"
259,12.950000000000001,-41.53950119018555,24.564958572387695,0.004147858053413227,0.10164283615458662,-0.007336735725402832,0.5,0.0,PlanStatus.OK,4,23.286735193565864,-0.003645889721085016,True,26.190589203431767,0.0001031308787089078,6.180296339084075e-05,0.001937412229376416,4.0,False,1.6326999757438898,4,23.286735193565864,-0.003645889721085016,0.1,60,-41.539512557180856,24.569062574654396,0.002769727087639856,0.10164283615458662,-29.439711768998926,24.602273572722225,0.002750114897020284,3.9350273806025786,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": -9.361119879258695e-09, ""vy"": 1.471470056912949e-08, ""r"": 2.5906050205230713}]"
260,13.0,-41.531005859375,24.56492805480957,0.004247063924910581,0.161649851812335,-0.007444406393915415,0.5,0.0,PlanStatus.OK,4,23.29523040686738,-0.003699999470433768,True,26.19908441707376,0.00013022090619316606,5.509634763661234e-05,0.10194237346557444,3.5,False,1.6699000261723995,4,23.29523040686738,-0.003699999470433768,0.1,60,-41.53101737606605,24.56908610404781,0.00276972708780076,0.161649851812335,-30.72919098728776,24.598728965568142,0.0027451558133405273,3.4443608308635376,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": 4.650443141684946e-09, ""vy"": -1.51829979699869e-08, ""r"": 2.5906050205230713}]"
261,13.05,-41.51559829711914,24.5649356842041,0.004258765188950116,0.35490106916888975,-0.007057838141918182,0.5,0.0,PlanStatus.OK,4,23.310637930897354,-0.0037351582754473886,True,26.214491941257474,6.611949432229387e-05,6.347933097463308e-05,0.10192697107780128,3.5,False,1.6966999974101782,4,23.310637930897354,-0.0037351582754473886,0.1,60,-41.51560991087605,24.569128778630624,0.002769727087720864,0.35490106916888975,-30.143694581452575,24.60033753422161,0.0027488852362756175,3.4475816844861455,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": 2.7393960433386155e-09, ""vy"": -2.9478472995947413e-09, ""r"": 2.5906050205230713}]"
262,13.100000000000001,-41.49406814575195,24.56488800048828,0.004222998987525217,0.5172869685750521,-0.006791180931031704,0.5,0.0,PlanStatus.OK,4,23.332167866819802,-0.0038426329517813346,True,26.236021877824665,5.679044729185353e-05,6.638574108784167e-05,0.1019236612489845,3.5,False,1.5007001347839832,4,23.332167866819802,-0.0038426329517813346,0.1,60,-41.49408005674479,24.569188410603292,0.00276972708771095,0.5172869685750521,-29.643128134421936,24.601714152935056,0.0027501148970297913,3.450288116142918,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": -1.557444589961321e-10, ""vy"": -2.2431846311010695e-11, ""r"": 2.5906050205230713}]"
263,13.15,-41.46568298339844,24.564788818359375,0.004355398665296887,0.6075237068387696,-0.007058580406010151,0.5,0.0,PlanStatus.OK,4,23.36055264427917,-0.004020642817541206,True,26.26440665640186,0.07505336723538075,0.2570371288679044,0.16162686788534214,3.5,False,1.6570999287068844,4,23.36055264427917,-0.004020642817541206,0.1,60,-41.46569538685034,24.569267028593412,0.0027694485109175234,0.6075237068387696,-29.34929577540526,24.61137795503521,0.02845382778381173,3.451792061780648,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": -1.3702401435722322e-09, ""vy"": -1.4575659790239115e-08, ""r"": 2.5906050205230713}]"
264,13.200000000000001,-41.42927169799805,24.564857482910156,0.0041225593234291,0.7838110056160352,0.0,0.0,1.0,PlanStatus.FAIL,4,23.39696397996088,-0.00405309590807984,False,26.30081799207518,0.37606397079125287,1.273047296061195,3.9569008047347536,3.5,False,1.909899991005659,4,23.39696397996088,-0.00405309590807984,0.1,60,-41.42928419059325,24.569367877927863,0.002765279345573816,0.7838110056160352,-28.8005043120888,24.703434463777945,0.16619676956127988,3.45473018342694,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": -1.3828492795298075e-09, ""vy"": -5.673389535942874e-11, ""r"": 2.5906050205230713}]"
265,13.25,-41.41542053222656,24.56441307067871,0.00525831430456383,0.002194593893289915,-0.011001587845385075,0.5,0.0,PlanStatus.OK,4,23.410813858148348,-0.004535972344542595,True,26.314667873725266,4.3483978124524935e-05,6.23503955614205e-05,0.0019180215628176055,4.0,False,1.7827998381108046,4,23.410813858148348,-0.004535972344542595,0.1,60,-41.41543436197346,24.569406238271444,0.002769727087558476,0.002194593893289915,-29.609004772340178,24.601807996338035,0.0027501148970186084,3.933369909898219,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": -2.108876850925867e-09, ""vy"": -7.568683874081827e-11, ""r"": 2.5906050205230713}]"
266,13.3,-41.414432525634766,24.564411163330078,0.005253202803776289,0.10221353673078647,-0.01064483355730772,0.5,0.0,PlanStatus.OK,4,23.411801855633396,-0.004540623467959083,True,26.315655871237873,0.09572702990976537,0.37315832863042886,0.09515967660183869,4.0,False,1.7810000572353601,4,23.411801855633396,-0.004540623467959083,0.1,60,-41.41444636824384,24.569408974751436,0.0027677006743685277,0.10221353673078647,-29.31420187418417,24.617264748545175,0.04006594776006346,3.9350368922788443,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": -2.6081539150624167e-09, ""vy"": -3.632366907257989e-10, ""r"": 2.5906050205230713}]"
267,13.350000000000001,-41.4056396484375,24.564374923706055,0.005312307815070584,0.24752499076477594,-0.010380747728049755,0.5,0.0,PlanStatus.OK,4,23.420594598283625,-0.004601281553906341,True,26.324448614275273,4.228385854824906e-05,4.599416994571781e-05,0.10191494613936211,3.5,False,1.9025001674890518,4,23.420594598283625,-0.004601281553906341,0.1,60,-41.40565365887333,24.56943332821903,0.0027637959635121844,0.24752499076477594,-30.350496556944304,24.59976880359428,0.0027459109280901462,3.44579208317941,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": -2.9623836717007634e-09, ""vy"": -1.477177935527152e-09, ""r"": 2.5906050205230713}]"
268,13.4,-41.3912239074707,24.56431007385254,0.005268822867747984,0.3313389770725837,-0.010179066099226475,0.5,0.0,PlanStatus.OK,4,23.435010103567805,-0.004706164951583468,True,26.33886415389491,3.674829748612398e-05,4.519115152830551e-05,0.10191346230360768,3.5,False,1.990700140595436,4,23.435010103567805,-0.004706164951583468,0.1,60,-41.3912381742301,24.56947317907603,0.002763205952080882,0.3313389770725837,-30.088830747119935,24.600488416450094,0.0027496749284878544,3.4471889829512063,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": -3.456616992636441e-09, ""vy"": -2.1540664807417897e-09, ""r"": 2.5906050205230713}]"
269,13.450000000000001,-41.36881637573242,24.564401626586914,0.004945559324047649,0.4989106982173512,-0.00906331930309534,0.5,0.0,PlanStatus.OK,4,23.45741780315006,-0.004676840277928508,True,26.361271852899385,3.947034908722946e-05,4.437010491849941e-05,0.10190933828144344,3.5,False,1.9888000097125769,4,23.45741780315006,-0.004676840277928508,0.1,60,-41.36883056060199,24.569535096084966,0.0027632059520737865,0.4989106982173512,-29.572088424671325,24.60190952079165,0.002750114897021454,3.4499818449702926,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": -3.957482341832019e-09, ""vy"": -2.1553170359567275e-09, ""r"": 2.5906050205230713}]"
270,13.5,-41.33818817138672,24.564510345458984,0.004567939726231226,0.6717258433142438,0.0,0.0,1.0,PlanStatus.FAIL,4,23.488046191311742,-0.00465317907142343,False,26.391900240499755,0.4401100180079988,1.5099953273845146,4.522716822154783,3.5,False,1.5712999738752842,4,23.488046191311742,-0.00465317907142343,0.1,60,-41.33820228970034,24.569619728520824,0.0027632059520793844,0.6717258433142438,-29.03677228921815,24.66380191379111,0.16619676956127077,3.452862097388575,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": -5.592668106402243e-09, ""vy"": 3.386245950309785e-08, ""r"": 2.5906050205230713}]"
271,13.55,-41.32639694213867,24.564191818237305,0.005340355790746433,0.0005430058163924385,-0.01172473095357418,0.5,0.0,PlanStatus.OK,4,23.499836490512997,-0.005004450356692081,True,26.403690544489475,4.372568324353458e-05,5.940521584024954e-05,0.0019106660014737503,4.0,False,1.7548000905662775,4,23.499836490512997,-0.005004450356692081,0.1,60,-41.326412030633556,24.569652307517767,0.0027632059522455566,0.0005430058163924385,-29.52485460396431,24.6020394195531,0.002750114897024157,3.93334238343028,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": 3.2206887157215647e-10, ""vy"": 4.031178446606276e-10, ""r"": 2.5906050205230713}]"
272,13.600000000000001,-41.325401306152344,24.564193725585938,0.0053348937097685185,0.10139881486359056,-0.01132647879421711,0.5,0.0,PlanStatus.OK,4,23.50083212795691,-0.005005307985059936,True,26.40468618193775,4.869481095855763e-05,6.106178960407337e-05,0.10191097856393794,3.5,False,1.729500014334917,4,23.50083212795691,-0.005005307985059936,0.1,60,-41.325416396978824,24.56965505866561,0.002763205952249034,0.10139881486359056,-30.701329884951924,24.598805448827306,0.0027451558133414636,3.4433566469143906,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": 7.218223241345356e-10, ""vy"": 4.7615122955591e-10, ""r"": 2.5906050205230713}]"
273,13.65,-41.31635284423828,24.56414031982422,0.00543813073330652,0.21082932467784857,-0.011250336654484272,0.5,0.0,PlanStatus.OK,4,23.509880406666483,-0.005083841923988011,True,26.413734461669268,3.2717838928286945e-05,4.542388899016463e-05,0.10190706493113695,3.5,False,2.202400006353855,4,23.509880406666483,-0.005083841923988011,0.1,60,-41.31636815172274,24.56968006089439,0.0027632059521498745,0.21082932467784857,-30.369462852116158,24.599716643971888,0.002745638055246569,3.445180488744633,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": 1.609826050241736e-09, ""vy"": 1.507000035871897e-08, ""r"": 2.5906050205230713}]"
274,13.700000000000001,-41.30121612548828,24.564210891723633,0.005088654298368969,0.34498454423388913,-0.010079620406031609,0.5,0.0,PlanStatus.OK,4,23.525017263031934,-0.005055306310337791,True,26.428871317523775,3.832780983289904e-05,5.89769577058084e-05,0.1019055495541381,3.5,False,1.881500007584691,4,23.525017263031934,-0.005055306310337791,0.1,60,-41.30123135354224,24.56972188709167,0.002763205952139047,0.34498454423388913,-29.95856965228275,24.600846650330634,0.0027501148970239782,3.44741640907056,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": 1.2961708373282477e-09, ""vy"": 6.042491507152192e-10, ""r"": 2.5906050205230713}]"
275,13.75,-41.279232025146484,24.56416130065918,0.005122696467092097,0.5074602820420636,-0.009831653907895088,0.5,0.0,PlanStatus.OK,4,23.547001140881633,-0.0051659489846086135,True,26.45085519674355,4.643030882841672e-05,6.179795522666658e-05,0.1019060301089479,3.5,False,3.471499774605036,4,23.547001140881633,-0.0051659489846086135,0.1,60,-41.279247558085004,24.569782633000735,0.0027632059520461194,0.5074602820420636,-29.457284242014413,24.602225246280575,0.0027501148970248183,3.4501243380340396,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": 1.470463306674219e-09, ""vy"": 6.980246380905442e-10, ""r"": 2.5906050205230713}]"
276,13.8,-41.2513427734375,24.56412696838379,0.005084600259787704,0.6300626086895325,0.0,0.0,1.0,PlanStatus.FAIL,4,23.574890189702568,-0.005277732058976508,False,26.478744246906054,0.46265656455789517,1.587471226932643,4.701041476927533,3.5,False,1.6312000807374716,4,23.574890189702568,-0.005277732058976508,0.1,60,-41.25135861418514,24.56985969609265,0.0027632059520577364,0.6300626086895325,-29.07233792140439,24.657835990213314,0.161497237590281,3.45216771014483,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": 1.736463750567907e-09, ""vy"": 5.778185485638687e-09, ""r"": 2.5906050205230713}]"
277,13.850000000000001,-41.23996353149414,24.564010620117188,0.005405133543222058,0.0004981501067110862,-0.012339948676526546,0.5,0.0,PlanStatus.OK,4,23.58626906465674,-0.005425681043424658,True,26.490123123828855,4.083048919365589e-05,6.39801397286097e-05,0.0019033021711398895,4.0,False,1.6925001982599497,4,23.58626906465674,-0.005425681043424658,0.1,60,-41.23997978061816,24.569891138233313,0.002763205951794476,0.0004981501067110862,-29.43855467467294,24.60227675487259,0.0027501148970188226,3.9333416358351174,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": 1.9819670349363605e-09, ""vy"": 1.018851891743111e-09, ""r"": 2.5906050205230713}]"
278,13.9,-41.23896789550781,24.564010620117188,0.005399394223013477,0.10123215467269113,-0.011909573338925838,0.5,0.0,PlanStatus.OK,4,23.58726469680378,-0.005428446013068465,True,26.491118756006777,5.4720224347908054e-05,5.358462545733498e-05,0.10190389869896141,3.5,False,1.6079000197350979,4,23.58726469680378,-0.005428446013068465,0.1,60,-41.2389841522338,24.569893889366593,0.0027632059520716484,0.10123215467269113,-30.615389281620704,24.59904136976677,0.0027451558133439733,3.4433538692445427,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": -1.121911807899778e-08, ""vy"": -1.7451780465194133e-08, ""r"": 2.5906050205230713}]"
279,13.950000000000001,-41.22993087768555,24.56395149230957,0.005508962495924221,0.20434377997319708,-0.011846027337014675,0.5,0.0,PlanStatus.OK,4,23.59630151557505,-0.005512670194571222,True,26.500155575879493,4.1635425233394636e-05,5.996395822698269e-05,0.10190102428233803,3.5,False,1.7195998225361109,4,23.59630151557505,-0.005512670194571222,0.1,60,-41.22994736679324,24.569918859929462,0.0027632059520293836,0.20434377997319708,-30.30217434859643,24.59990169555434,0.002746606672898336,3.4450723963328858,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": 1.6213660969377486e-10, ""vy"": 3.69628383456444e-10, ""r"": 2.5906050205230713}]"
280,14.0,-41.21538543701172,24.563886642456055,0.005612636444328563,0.3451100227418007,-0.01170625351369381,0.5,0.0,PlanStatus.OK,4,23.61084672006612,-0.005617913779868209,True,26.51470078172244,4.9176303277919533e-05,5.746026182113385e-05,0.10190063883266709,3.5,False,1.7077000811696053,4,23.61084672006612,-0.005617913779868209,0.1,60,-41.21540221637063,24.569959051277973,0.002763205952130198,0.3451100227418007,-29.87237035181521,24.601083708908597,0.0027501148970179674,3.4474185003790274,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": 5.618486231817599e-10, ""vy"": 4.4822942579791913e-10, ""r"": 2.5906050205230713}]"
281,14.05,-41.1939582824707,24.563879013061523,0.005500242723948813,0.4692893899663215,-0.011170659214258194,0.5,0.0,PlanStatus.OK,4,23.632273770793976,-0.005685048258025243,True,26.536127833221304,3.2817440463056146e-05,5.7671446742515835e-05,0.10189747189546912,3.5,False,2.7807001024484634,4,23.632273770793976,-0.005685048258025243,0.1,60,-41.19397524651358,24.57001825855931,0.0027632059520835725,0.4692893899663215,-29.484615633169486,24.602150081625112,0.0027501148970309934,3.449488156499436,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": 1.4498527933781702e-09, ""vy"": 1.5042079581917278e-08, ""r"": 2.5906050205230713}]"
282,14.100000000000001,-41.16446304321289,24.563879013061523,0.005398505288969933,0.6328646135029051,0.0,0.0,1.0,PlanStatus.FAIL,4,23.661768896314644,-0.005766959159585556,False,26.56562295965782,0.357897766323861,1.2262318575331947,3.867290337139087,3.5,False,1.6715999227017164,4,23.661768896314644,-0.005766959159585556,0.1,60,-41.164480232460406,24.570099759565124,0.0027632059520934587,0.6328646135029051,-28.978504284324053,24.67357602556308,0.16619676956127727,3.452214410225052,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": 1.1361964702416572e-09, ""vy"": 5.763275967574089e-10, ""r"": 2.5906050205230713}]"
283,14.15,-41.154624938964844,24.563676834106445,0.005878358023429073,0.0004971820380799229,-0.013986772857606411,0.5,0.0,PlanStatus.OK,4,23.671606401156858,-0.0059964586251464004,True,26.575460467613166,0.052890697653420214,0.2061247506710393,0.05337356907635852,4.0,False,2.2389001678675413,4,23.671606401156858,-0.0059964586251464004,0.1,60,-41.15464276198836,24.57012694259127,0.0027632059522205055,0.0004971820380799229,-29.353905801401584,24.6106046505529,0.023362589964130164,3.9333416197006326,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": 1.309213515376939e-09, ""vy"": 9.162519631900068e-10, ""r"": 2.5906050205230713}]"
284,14.200000000000001,-41.15362548828125,24.56367301940918,0.005871881652582867,0.10111743476712987,-0.013518950901925564,0.5,0.0,PlanStatus.OK,4,23.672605837392698,-0.00600304887110265,True,26.576459903933028,5.1602483398942075e-05,6.42883392832196e-05,0.10189749414700945,3.5,False,1.963099930435419,4,23.672605837392698,-0.00600304887110265,0.1,60,-41.1536433294766,24.570129704236162,0.002763205952073058,0.10111743476712987,-30.530386877067162,24.599274715197932,0.0027451558133391217,3.4433519572461226,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": 1.494129819867851e-09, ""vy"": 2.724611869453497e-09, ""r"": 2.5906050205230713}]"
285,14.25,-41.145565032958984,24.563610076904297,0.00600742354835164,0.17957019610788733,-0.013571095652878284,0.5,0.0,PlanStatus.OK,4,23.68066608683596,-0.0060883757342805826,True,26.584520154500733,5.693999878948349e-05,6.416942163332568e-05,0.10189792654545685,3.5,False,1.5416000969707966,4,23.68066608683596,-0.0060883757342805826,0.1,60,-41.14558310962045,24.57015197634033,0.0027632059520046382,0.17957019610788733,-30.29089188441731,24.59993272370538,0.0027467692747552416,3.4446595032684635,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": 2.5361486244435127e-09, ""vy"": 1.533870452874453e-08, ""r"": 2.5906050205230713}]"
286,14.3,-41.130393981933594,24.563720703125,0.005601180170303369,0.3686401598329713,-0.011973836459219456,0.5,0.0,PlanStatus.OK,4,23.695837386578823,-0.00601988129757691,True,26.599691453178767,4.407847398425456e-05,4.977683504423392e-05,0.10189693416997586,3.5,False,1.5962999314069748,4,23.695837386578823,-0.00601988129757691,0.1,60,-41.13041186874892,24.5701938977101,0.0027632059520282344,0.3686401598329713,-29.717966359200545,24.601508338699357,0.002750114897024993,3.447810669330546,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": 2.0069057526939105e-09, ""vy"": 2.7997906215659896e-09, ""r"": 2.5906050205230713}]"
287,14.350000000000001,-41.10797882080078,24.563793182373047,0.005204133020394278,0.49434434561178725,-0.010749343782663345,0.5,0.0,PlanStatus.OK,4,23.718252662557425,-0.00600965122420599,True,26.622106728847545,0.10815461494220893,0.36999883462013555,0.18787098888392112,3.5,False,1.727099996060133,4,23.718252662557425,-0.00600965122420599,0.1,60,-41.10799667848825,24.570255835654883,0.002763205952080382,0.49434434561178725,-29.325803043127003,24.61531872135343,0.039749998359032666,3.4499057390935333,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": 0.0, ""vy"": 0.0, ""r"": 2.5906050205230713}]"
288,14.4,-41.07854461669922,24.563764572143555,0.005104892819085998,0.6485984447228339,0.0,0.0,1.0,PlanStatus.FAIL,4,23.74768667370405,-0.006120002744879215,False,26.651540741306643,0.30923239323161794,1.044427041111003,3.4297995817105074,3.5,False,1.6689000185579062,4,23.74768667370405,-0.006120002744879215,0.1,60,-41.07856277818085,24.570337167790406,0.0027632059520981147,0.6485984447228339,-28.84799510045857,24.69546816607291,0.16619676956127363,3.4524766407453775,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": 4.020549726480027e-10, ""vy"": 4.1717354570813825e-10, ""r"": 2.5906050205230713}]"
289,14.450000000000001,-41.06813430786133,24.56378936767578,0.005037899753508293,0.0005202757786998454,-0.012344376184046268,0.5,0.0,PlanStatus.OK,4,23.758097011257952,-0.006124117661390862,True,26.661951078839998,3.688197584925729e-05,4.8360856705616066e-05,0.10189028532822851,3.5,False,1.6878999304026365,4,23.758097011257952,-0.006124117661390862,0.1,60,-41.068152480313856,24.570365933660646,0.0027632059519740655,0.0005202757786998454,-30.741656524490896,24.598694745640262,0.0027451558133461283,3.4416753379296408,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": 1.2900579493546616e-09, ""vy"": 1.5011039522505598e-08, ""r"": 2.5906050205230713}]"
290,14.5,-41.067138671875,24.56378936767578,0.005032213488462054,0.10103096663057573,-0.011865794658660889,0.5,0.0,PlanStatus.OK,4,23.759092643404987,-0.006126882631038215,True,26.66294671101801,5.2167361092925116e-05,6.155058277833823e-05,0.10189227484036475,3.5,False,1.50939985178411,4,23.759092643404987,-0.006126882631038215,0.1,60,-41.06715685192949,24.570368684793927,0.002763205952063733,0.10103096663057573,-30.444155475262217,24.59951143442652,0.002745155813342773,3.4433505161105105,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": 9.764030695080805e-10, ""vy"": 5.452907569925003e-10, ""r"": 2.5906050205230713}]"
291,14.55,-41.058719635009766,24.563732147216797,0.005137075456383924,0.1996776919076183,-0.011761653237044811,0.5,0.0,PlanStatus.OK,4,23.767511488899114,-0.006207483283203032,True,26.671365557568617,5.375146356805059e-05,5.245796699878888e-05,0.10189180427789193,3.5,False,1.6747999470680952,4,23.767511488899114,-0.006207483283203032,0.1,60,-41.05873803745713,24.57039194777139,0.0027632059521020998,0.1996776919076183,-30.144729920822158,24.600334686912205,0.002748873133111073,3.444994628198463,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": 1.159736195965877e-09, ""vy"": 2.6391728802366288e-09, ""r"": 2.5906050205230713}]"
292,14.600000000000001,-41.04433059692383,24.563745498657227,0.004958051214035802,0.3101419341792763,-0.010998367331922054,0.5,0.0,PlanStatus.OK,4,23.781900508577348,-0.006234091532217075,True,26.68575457750912,3.651608055152462e-05,5.460982072041411e-05,0.10188758604185556,3.5,False,1.5169000253081322,4,23.781900508577348,-0.006234091532217075,0.1,60,-41.04434907234305,24.570431707546632,0.002763205952056019,0.3101419341792763,-29.804472672783724,24.60127043579792,0.002750114897025393,3.4468356989029845,1,"[{""id"": 78, ""x"": -71.7205810546875, ""y"": 24.48194694519043, ""vx"": -1.1826200463360692e-08, ""vy"": -1.760669121608771e-08, ""r"": 2.5906050205230713}]"
