step,t,ego_x,ego_y,ego_yaw,ego_speed,ctrl_steer,ctrl_throttle,ctrl_brake,plan_status,best_cost,num_candidates,ego_s0,ego_l0,best_valid,best_min_clearance_m,best_max_curvature,best_max_yaw_rate,best_cost_total,best_cost_offset,best_cost_speed,best_cost_curvature,best_cost_collision,best_l_target,best_v_target,best_collision,debug_proj_seg_idx,debug_ego_s0,debug_ego_l0,debug_proj_heading_err,debug_best_cost,debug_num_candidates,traj_dt,traj_len,traj0_x,traj0_y,traj0_yaw,traj0_v,trajN_x,trajN_y,trajN_yaw,trajN_v,num_obstacles,obstacles
100,5.0,-46.540809631347656,24.51945686340332,0.002778494690631084,4.422696024242817,1.4366187315317802e-06,0.23092159628868103,0.0,PlanStatus.OK,0.5000030522463157,77,18.285319641750263,-0.03525092728044363,True,,1.5261231578242767e-06,9.156566972588417e-06,0.5000030522463157,0.0,0.5,3.0522463156485534e-06,0.0,-0.03525092728044363,6.0,False,9,18.285319641750263,-0.03525092728044363,3.0190605322666375e-07,0.5000030522463157,77,0.1,50,-46.540809626551784,24.519456863416643,0.0027780567345076592,6.0,-17.14092310767606,24.601144169230007,0.0027790130553706533,6.0,0,[]
101,5.050000000000001,-46.319637298583984,24.52006721496582,0.002778494690631084,4.423985397949726,1.3600858892459655e-06,0.23040583729743958,0.0,PlanStatus.OK,0.5000031690964545,77,18.506492816643863,-0.03525500657136662,True,,1.5845482272648392e-06,9.507289364524274e-06,0.5000031690964545,0.0,0.5,3.1690964545296784e-06,0.0,-0.03525500657136662,6.0,False,9,18.506492816643863,-0.03525500657136662,1.964428815834536e-07,0.5000031690964545,77,0.1,50,-46.319637290069466,24.520067214989478,0.002778056734502231,6.0,-16.919750779227677,24.601754732293855,0.0027790130553701623,6.0,0,[]
102,5.1000000000000005,-46.09847640991211,24.52067756652832,0.002778494690631084,4.422695548753303,1.2838023621952743e-06,0.23092177510261536,0.0,PlanStatus.OK,0.5000030853706008,77,18.727654547489823,-0.03525905406999054,True,,1.5426853004121087e-06,9.256111797905156e-06,0.5000030853706008,0.0,0.5,3.0853706008242175e-06,0.0,-0.03525905406999054,6.0,False,9,18.727654547489823,-0.03525905406999054,9.098516686595337e-08,0.5000030853706008,77,0.1,50,-46.09847639767829,24.52067756656231,0.0027780567345146315,6.0,-16.698589894230338,24.602365278464493,0.0027789849153996063,6.0,0,[]
103,5.15,-45.87730407714844,24.52128791809082,0.002778494690631084,4.423984922160033,1.2073057860106928e-06,0.2304060310125351,0.0,PlanStatus.OK,0.5000034457511527,77,18.94882772238342,-0.03526313336091274,True,,1.7228755763778603e-06,1.03370338581368e-05,0.5000034457511527,0.0,0.5,3.4457511527557206e-06,0.0,-0.03526313336091274,6.0,False,9,18.94882772238342,-0.03526313336091274,-1.4478004777256775e-08,0.5000034457511527,77,0.1,50,-45.87730406119426,24.521287918135148,0.0027780567345092036,6.0,-16.477417557747682,24.602975630037324,0.0027786323945172544,6.0,0,[]
104,5.2,-45.65614318847656,24.52189826965332,0.002778494690631084,4.422695550029302,4.5377322521744645e-07,0.23092177510261536,0.0,PlanStatus.OK,0.500003019895174,77,19.16998945322938,-0.03526718085953941,True,,1.5099475870251004e-06,9.059685529776672e-06,0.500003019895174,0.0,0.5,3.019895174050201e-06,0.0,-0.03526718085953941,6.0,False,9,19.16998945322938,-0.03526718085953941,-1.19935719494757e-07,0.500003019895174,77,0.1,50,-45.656143168801364,24.52189826970799,0.002778056734509828,6.0,-16.25625666535617,24.60358598161016,0.0027782798918866676,6.0,0,[]
105,5.25,-45.43497085571289,24.52250862121582,0.002778494690631084,4.423985396176895,-5.036845891481789e-07,0.23040583729743958,0.0,PlanStatus.OK,0.5000031320752062,77,19.391162628122977,-0.03527126015045728,True,,1.5660376031084398e-06,9.396225620988095e-06,0.5000031320752062,0.0,0.5,3.1320752062168795e-06,0.0,-0.03527126015045728,6.0,False,9,19.391162628122977,-0.03527126015045728,-2.2539889113796716e-07,0.5000031320752062,77,0.1,50,-45.434970832315614,24.522508621280835,0.0027780567345162418,6.0,-16.035084328871793,24.604196333183,0.0027780567345043997,6.0,0,[]
106,5.300000000000001,-45.21380615234375,24.52311897277832,0.002778494690631084,4.422696017087565,-1.4078976846576552e-06,0.23092159628868103,0.0,PlanStatus.OK,0.5000036808072037,77,19.61232817365148,-0.0352753182465137,True,,1.8404036018325409e-06,1.1042159824498424e-05,0.5000036808072037,0.0,0.5,3.6808072036650818e-06,0.0,-0.0352753182465137,6.0,False,9,19.61232817365148,-0.0352753182465137,-3.3085842483055947e-07,0.5000036808072037,77,0.1,50,-45.213806125223684,24.523118972853684,0.00277839421828299,6.0,-15.813919621781237,24.604806684755843,0.00277805673450495,6.0,0,[]
107,5.3500000000000005,-44.99263381958008,24.52372932434082,0.002778494690631084,4.423985382639139,-1.4077334071771475e-06,0.23040585219860077,0.0,PlanStatus.OK,0.5000030014133802,77,19.833501348545077,-0.03527939753743434,True,,1.5007066901091576e-06,9.004240149115827e-06,0.5000030014133802,0.0,0.5,3.001413380218315e-06,0.0,-0.03527939753743434,6.0,False,9,19.833501348545077,-0.03527939753743434,-4.363215964737696e-07,0.5000030014133802,77,0.1,50,-44.99263378873621,24.523729324426533,0.002778745762202057,6.0,-15.592747285295143,24.605417036328685,0.0027780567345054674,6.0,0,[]
108,5.4,-44.7714729309082,24.52433967590332,0.002778494690631084,4.422696006995202,-1.3890131640437176e-06,0.23092159628868103,0.0,PlanStatus.OK,0.5000028892955831,77,20.05466304574223,-0.03528349716576155,True,,1.4446477915484946e-06,8.667886719879343e-06,0.5000028892955831,0.0,0.5,2.8892955830969893e-06,0.0,-0.03528349716576155,6.0,False,10,20.05466304574223,-0.03528349716576155,-4.896496247409378e-07,0.5000028892955831,77,0.1,50,-44.77147293182786,24.524339675900766,0.0027790104050973287,6.0,-15.37158642640403,24.606027335678554,0.0027780567345059605,6.0,0,[]
109,5.45,-44.55030059814453,24.52495002746582,0.002778494690631084,4.423985378032046,-1.3124613360560033e-06,0.23040585219860077,0.0,PlanStatus.OK,0.5000032641620042,77,20.275836220631835,-0.03528778738303795,True,,1.632081002134622e-06,9.79222971089419e-06,0.5000032641620042,0.0,0.5,3.264162004269244e-06,0.0,-0.03528778738303795,6.0,False,10,20.275836220631835,-0.03528778738303795,-3.8418645337918653e-07,0.5000032641620042,77,0.1,50,-44.550300602785846,24.524950027452924,0.00277901040509118,6.0,-15.15041408933409,24.60663747632585,0.0027780567345061903,6.0,0,[]
110,5.5,-44.329139709472656,24.52556037902832,0.002778494690631084,4.422696004312813,-1.236196681020374e-06,0.23092159628868103,0.0,PlanStatus.OK,0.5000031186609634,77,20.496997951473837,-0.035292045797101206,True,,1.559330481701093e-06,9.35598288656983e-06,0.5000031186609634,0.0,0.5,3.118660963402186e-06,0.0,-0.035292045797101206,6.0,False,10,20.496997951473837,-0.035292045797101206,-2.787287389431452e-07,0.5000031186609634,77,0.1,50,-44.329139717836334,24.52556037900508,0.002779010405102729,6.0,-14.929253196355253,24.60724761698407,0.0027780567345064774,6.0,0,[]
111,5.550000000000001,-44.107967376708984,24.52617073059082,0.002778494690631084,4.423985853036086,-1.159681119133893e-06,0.23040565848350525,0.0,PlanStatus.OK,0.5000032559193547,77,20.71817112636344,-0.035296336014376824,True,,1.627959677336277e-06,9.767561957247164e-06,0.5000032559193547,0.0,0.5,3.255919354672554e-06,0.0,-0.035296336014376824,6.0,False,10,20.71817112636344,-0.035296336014376824,-1.7326556758139391e-07,0.5000032559193547,77,0.1,50,-44.107967388796126,24.526170730557233,0.002779010405102501,6.0,-14.708080859580418,24.60785776542363,0.002778069722935837,6.0,0,[]
112,5.6000000000000005,-43.88680648803711,24.52678108215332,0.002778494690631084,4.4226964795497485,-1.0833801979970303e-06,0.2309214025735855,0.0,PlanStatus.OK,0.5000030319002868,77,20.939332857205443,-0.03530059442843929,True,,1.5159501434211084e-06,9.095700853017745e-06,0.5000030319002868,0.0,0.5,3.031900286842217e-06,0.0,-0.03530059442843929,6.0,False,10,20.939332857205443,-0.03530059442843929,-6.780785314535256e-08,0.5000030319002868,77,0.1,50,-43.88680650384842,24.526781082109387,0.0027790104051080957,6.0,-14.48691997463643,24.60846811697577,0.002778421248642473,6.0,0,[]
113,5.65,-43.66563415527344,24.52739143371582,0.002778494690631084,4.423985851900648,-3.675223183563503e-07,0.23040565848350525,0.0,PlanStatus.OK,0.5000029696499807,77,21.160506032095046,-0.03530488464571412,True,,1.4848249903385489e-06,8.908949932161757e-06,0.5000029696499807,0.0,0.5,2.9696499806770978e-06,0.0,-0.03530488464571412,6.0,False,10,21.160506032095046,-0.03530488464571412,3.765531821683238e-08,0.5000029696499807,77,0.1,50,-43.665634174810016,24.52739143366154,0.002779010405102013,6.0,-14.265747645601758,24.609078468527912,0.002778772792569788,6.0,0,[]
114,5.7,-43.44447326660156,24.52800178527832,0.002778494690631084,4.422696482645805,5.89948172091681e-07,0.2309214025735855,0.0,PlanStatus.OK,0.5000036486298983,77,21.38166776293705,-0.035309143059775804,True,,1.8243149491818956e-06,1.0945642943218682e-05,0.5000036486298983,0.0,0.5,3.6486298983637913e-06,0.0,-0.035309143059775804,6.0,False,10,21.38166776293705,-0.035309143059775804,1.4311303265287373e-07,0.5000036486298983,77,0.1,50,-43.444473289864106,24.52800178521369,0.0027790104051076073,6.0,-14.044586760659572,24.609688820080052,0.0027790104050956378,6.0,0,[]
115,5.75,-43.22330093383789,24.52861213684082,0.002778494690631084,4.423985862224566,1.5350254898294224e-06,0.23040565848350525,0.0,PlanStatus.OK,0.500003163857465,77,21.602840937826652,-0.03531343327704985,True,,1.5819287325005665e-06,9.491572395756154e-06,0.500003163857465,0.0,0.5,3.163857465001133e-06,0.0,-0.03531343327704985,6.0,False,10,21.602840937826652,-0.03531343327704985,2.48576204014625e-07,0.500003163857465,77,0.1,50,-43.223300960827515,24.528612136765837,0.002778688000954107,6.0,-13.823414431626707,24.610299171632185,0.002779010405095402,6.0,0,[]
116,5.800000000000001,-43.00213623046875,24.52922248840332,0.002778494690631084,4.422696020436034,1.5351897673099302e-06,0.23092159628868103,0.0,PlanStatus.OK,0.5000030517192389,77,21.824006483351187,-0.03531770229218285,True,,1.525859619460165e-06,9.155157694351775e-06,0.5000030517192389,0.0,0.5,3.05171923892033e-06,0.0,-0.03531770229218285,6.0,False,10,21.824006483351187,-0.03531770229218285,3.540357374261921e-07,0.5000030517192389,77,0.1,50,-43.002136261186216,24.529222488317984,0.0027783364691567956,6.0,-13.602249731989135,24.610909523184322,0.0027790104050951494,6.0,0,[]
117,5.8500000000000005,-42.780967712402344,24.52983283996582,0.002778494690631084,4.423985396347762,1.5194224260994815e-06,0.23040583729743958,0.0,PlanStatus.OK,0.5000034650606253,77,22.045175877243775,-0.03532193882646527,True,,1.7325303126533574e-06,1.0394921881717173e-05,0.5000034650606253,0.0,0.5,3.4650606253067147e-06,0.0,-0.03532193882646527,6.0,False,11,22.045175877243775,-0.03532193882646527,4.164151578230947e-07,0.5000034650606253,77,0.1,50,-42.78096771164148,24.529832839967934,0.002778056734508307,6.0,-13.381081184089581,24.611519917911817,0.002779010405100777,6.0,0,[]
118,5.9,-42.5598030090332,24.53044319152832,0.002778494690631084,4.422696025120276,1.443175392523699e-06,0.23092159628868103,0.0,PlanStatus.OK,0.5000029557860854,77,22.26634142277228,-0.03532599692252407,True,,1.477893042704182e-06,8.867358245144563e-06,0.5000029557860854,0.0,0.5,2.955786085408364e-06,0.0,-0.03532599692252407,6.0,False,11,22.26634142277228,-0.03532599692252407,3.109556241300687e-07,0.5000029557860854,77,0.1,50,-42.5598030045468,24.530443191540783,0.0027780567345088657,6.0,-13.159916485035826,24.61213048038222,0.0027790104051002365,6.0,0,[]
119,5.95,-42.33863067626953,24.53105354309082,0.002778494690631084,4.42398539935254,1.3666409586221562e-06,0.23040583729743958,0.0,PlanStatus.OK,0.5000030657794344,77,22.487514597665875,-0.035330076213447074,True,,1.532889717208634e-06,9.197164396400857e-06,0.5000030657794344,0.0,0.5,3.065779434417268e-06,0.0,-0.035330076213447074,6.0,False,11,22.487514597665875,-0.035330076213447074,2.0549245248685857e-07,0.5000030657794344,77,0.1,50,-42.33863066805661,24.53105354311364,0.0027780567345034378,6.0,-12.938744156588546,24.612741042859895,0.0027790104051056423,6.0,0,[]
120,6.0,-42.117469787597656,24.53166389465332,0.002778494690631084,4.422695550847182,1.2903589095003554e-06,0.23092177510261536,0.0,PlanStatus.OK,0.5000031806972154,77,22.70867632851184,-0.03533412371207103,True,,1.5903486076727943e-06,9.542091646396605e-06,0.5000031806972154,0.0,0.5,3.1806972153455887e-06,0.0,-0.03533412371207103,6.0,False,11,22.70867632851184,-0.03533412371207103,1.0003473776935834e-07,0.5000031806972154,77,0.1,50,-42.11746977565755,24.531663894686496,0.0027780567345099174,6.0,-12.717583272233696,24.613351605326656,0.0027790104051050937,6.0,0,[]
121,6.050000000000001,-41.896297454833984,24.53227424621582,0.002778494690631084,4.423985401392194,1.2138608553868835e-06,0.23040583729743958,0.0,PlanStatus.OK,0.5000030822747394,77,22.929849503405435,-0.03533820300299326,True,,1.5411373697197066e-06,9.246824223263506e-06,0.5000030822747394,0.0,0.5,3.0822747394394132e-06,0.0,-0.03533820300299326,6.0,False,11,22.929849503405435,-0.03533820300299326,-5.428433873418126e-09,0.5000030822747394,77,0.1,50,-41.89629743916563,24.532274246259355,0.002778056734504522,6.0,-12.496410935785338,24.613961957870114,0.002778660479036972,6.0,0,[]
122,6.1000000000000005,-41.67513656616211,24.53288459777832,0.002778494690631084,4.422695552501324,5.359374313229637e-07,0.23092177510261536,0.0,PlanStatus.OK,0.5000034591411652,77,23.151011234251396,-0.03534225050161998,True,,1.7295705825598159e-06,1.0377201669050165e-05,0.5000034591411652,0.0,0.5,3.4591411651196317e-06,0.0,-0.03534225050161998,6.0,False,11,23.151011234251396,-0.03534225050161998,-1.1088614859091836e-07,0.5000034591411652,77,0.1,50,-41.67513654676487,24.53288459783222,0.0027780567345050806,6.0,-12.275250043379959,24.614572309150017,0.0027783084650161646,6.0,0,[]
123,6.15,-41.45396423339844,24.53349494934082,0.002778494690631084,4.423984922162691,-4.2152825585617393e-07,0.2304060310125351,0.0,PlanStatus.OK,0.500003031524426,77,23.372184409144992,-0.03534632979253786,True,,1.51576221301103e-06,9.094573285173962e-06,0.500003031524426,0.0,0.5,3.03152442602206e-06,0.0,-0.03534632979253786,6.0,False,11,23.372184409144992,-0.03534632979253786,-2.163493202341285e-07,0.500003031524426,77,0.1,50,-41.45396421027123,24.533494949405085,0.0027780567345115277,6.0,-12.05407770688172,24.615182660429912,0.0027780554098239857,6.0,0,[]
124,6.2,-41.23280334472656,24.53410530090332,0.002778494690631084,4.422695543253919,-1.3790856883133529e-06,0.23092179000377655,0.0,PlanStatus.OK,0.5000031436424652,77,23.593346139990953,-0.035350377291163776,True,,1.5718212325910448e-06,9.430927393784538e-06,0.5000031436424652,0.0,0.5,3.1436424651820897e-06,0.0,-0.035350377291163776,6.0,False,11,23.593346139990953,-0.035350377291163776,-3.2180703495162874e-07,0.5000031436424652,77,0.1,50,-41.23280331786875,24.534105300977952,0.002778364046986405,6.0,-11.832916814474629,24.615793011709822,0.0027780554098245443,6.0,0,[]
125,6.25,-41.01162338256836,24.53471565246582,0.002778494690631084,4.4239853848229105,-1.4077334071771475e-06,0.23040585219860077,0.0,PlanStatus.OK,0.5000035223118042,77,23.81452694424964,-0.0353544777769455,True,,1.7611559021311998e-06,7.044623577486843e-06,0.5000035223118042,0.0,0.5,3.5223118042623996e-06,0.0,-0.0353544777769455,4.0,False,11,23.81452694424964,-0.0353544777769455,-4.272738445454567e-07,0.5000035223118042,77,0.1,50,-41.01162335197873,24.534715652550826,0.0027785682019966776,4.0,-21.41169902679045,24.589173960236963,0.0027790104050966474,4.0,0,[]
126,6.300000000000001,-40.79046630859375,24.53532600402832,0.002778494690631084,4.42269553188786,-1.3955698250356363e-06,0.23092179000377655,0.0,PlanStatus.OK,0.5000029898449662,77,24.035684826692663,-0.03535854870869956,True,,1.4949224830824665e-06,8.969534907492596e-06,0.5000029898449662,0.0,0.5,2.989844966164933e-06,0.0,-0.03535854870869956,6.0,False,12,24.035684826692663,-0.03535854870869956,-4.986991956547511e-07,0.5000029898449662,77,0.1,50,-40.79046630919538,24.535326004026647,0.002779010405096123,6.0,-11.39057980449423,24.61701368014553,0.0027780554098314593,6.0,0,[]
127,6.3500000000000005,-40.56929016113281,24.53593635559082,0.002778494690631084,4.423984901801994,-1.319015154876979e-06,0.2304060459136963,0.0,PlanStatus.OK,0.50000289736953,77,24.256861816264802,-0.035362849527044535,True,,1.4486847649957e-06,8.692108602859593e-06,0.50000289736953,0.0,0.5,2.8973695299914e-06,0.0,-0.035362849527044535,6.0,False,12,24.256861816264802,-0.035362849527044535,-3.9323420531790776e-07,0.50000289736953,77,0.1,50,-40.569290165464054,24.535936355578784,0.0027790104050958624,6.0,-11.16940365271308,24.617623820496238,0.002778055409831689,6.0,0,[]
128,6.4,-40.3481330871582,24.53654670715332,0.002778494690631084,4.422695528610392,-1.2427533420122927e-06,0.23092179000377655,0.0,PlanStatus.OK,0.5000032496914291,77,24.47801973242427,-0.03536709734003928,True,,1.6248457145379279e-06,9.748817722437034e-06,0.5000032496914291,0.0,0.5,3.2496914290758557e-06,0.0,-0.03536709734003928,6.0,False,12,24.47801973242427,-0.03536709734003928,-2.877783098569585e-07,0.5000032496914291,77,0.1,50,-40.34813309521961,24.53654670713092,0.0027790104050956018,6.0,-10.94824657441772,24.61823396086517,0.002778055409831968,6.0,0,[]
129,6.45,-40.126956939697266,24.53715705871582,0.002778494690631084,4.423985377439699,-1.1662349379548687e-06,0.23040585219860077,0.0,PlanStatus.OK,0.500003130342782,77,24.699196721996408,-0.03537139815838348,True,,1.5651713910176998e-06,9.391028343041542e-06,0.500003130342782,0.0,0.5,3.1303427820353995e-06,0.0,-0.03537139815838348,6.0,False,12,24.699196721996408,-0.03537139815838348,-1.8231331952011515e-07,0.500003130342782,77,0.1,50,-40.12695695149008,24.53715705868305,0.0027790104051013285,6.0,-10.727070422634759,24.618844101215885,0.0027780554098381107,6.0,0,[]
130,6.5,-39.90579605102539,24.53776741027832,0.002778494690631084,4.422695527516312,-1.0899354947468964e-06,0.23092179000377655,0.0,PlanStatus.OK,0.5000032693674744,77,24.92035845283841,-0.035375656572449544,True,,1.6346837372144818e-06,9.807904231729121e-06,0.5000032693674744,0.0,0.5,3.2693674744289637e-06,0.0,-0.035375656572449544,6.0,False,12,24.92035845283841,-0.035375656572449544,-7.685560508364012e-08,0.5000032693674744,77,0.1,50,-39.905796066550245,24.537767410235183,0.002779010405101035,6.0,-10.505909537292727,24.619454442451417,0.0027783902277090035,6.0,0,[]
131,6.550000000000001,-39.68462371826172,24.53837776184082,0.002778494690631084,4.4239853763818235,-4.4966216705688566e-07,0.23040585219860077,0.0,PlanStatus.OK,0.50000302021842,77,25.141531627728014,-0.03537994678972083,True,,1.5101092100222589e-06,9.060655252078262e-06,0.50000302021842,0.0,0.5,3.0202184200445177e-06,0.0,-0.03537994678972083,6.0,False,12,25.141531627728014,-0.03537994678972083,2.8607566278111146e-08,0.50000302021842,77,0.1,50,-39.68462373751973,24.538377761787313,0.0027790104051007743,6.0,-10.284737208252977,24.62006479400357,0.002778742259935708,6.0,0,[]
132,6.6000000000000005,-39.463462829589844,24.53898811340332,0.002778494690631084,4.422695529608879,5.078005642644712e-07,0.23092179000377655,0.0,PlanStatus.OK,0.5000029812388562,77,25.362693358570013,-0.03538420520378256,True,,1.4906194280946688e-06,8.943716559191295e-06,0.5000029812388562,0.0,0.5,2.9812388561893376e-06,0.0,-0.03538420520378256,6.0,False,12,25.362693358570013,-0.03538420520378256,1.340652807141525e-07,0.5000029812388562,77,0.1,50,-39.4634628525817,24.53898811333944,0.0027790104051123228,6.0,-10.063576323305725,24.620675145555726,0.002779010405097542,6.0,0,[]
133,6.65,-39.24229049682617,24.53959846496582,0.002778494690631084,4.4239853861964304,1.4651792525910423e-06,0.23040585219860077,0.0,PlanStatus.OK,0.5000036620747385,77,25.58386653345962,-0.03538849542105661,True,,1.8310373692148055e-06,1.0985975060127072e-05,0.5000036620747385,0.0,0.5,3.662074738429611e-06,0.0,-0.03538849542105661,6.0,False,12,25.58386653345962,-0.03538849542105661,2.3952845207590376e-07,0.5000036620747385,77,0.1,50,-39.242290523552974,24.539598464891565,0.002778718160129971,6.0,-9.842403994267778,24.621285497107873,0.002779010405091377,6.0,0,[]
134,6.7,-39.0211296081543,24.54020881652832,0.002778494690631084,4.422695544061291,1.535189880996768e-06,0.23092177510261536,0.0,PlanStatus.OK,0.500003152268637,77,25.80502826430162,-0.035392753835117544,True,,1.5761343185156078e-06,9.456805912439782e-06,0.500003152268637,0.0,0.5,3.1522686370312156e-06,0.0,-0.035392753835117544,6.0,False,12,25.80502826430162,-0.035392753835117544,3.449861665119451e-07,0.500003152268637,77,0.1,50,-39.02112963861675,24.54020881644369,0.0027783666343998356,6.0,-9.621243109322322,24.621895848660028,0.0027790104051029258,6.0,0,[]
135,6.75,-38.79995346069336,24.54081916809082,0.002778494690631084,4.423984919879889,1.5259748806784046e-06,0.2304060310125351,0.0,PlanStatus.OK,0.5000030400695818,77,26.02620528763088,-0.03539702966341026,True,,1.5200347909389708e-06,9.120208722640348e-06,0.5000030400695818,0.0,0.5,3.0400695818779416e-06,0.0,-0.03539702966341026,6.0,False,13,26.02620528763088,-0.03539702966341026,4.254610907763155e-07,0.5000030400695818,77,0.1,50,-38.799953460251075,24.54081916809205,0.002778056734497672,6.0,-9.400066931901428,24.622506225295936,0.002779010405102665,6.0,0,[]
136,6.800000000000001,-38.57879638671875,24.54142951965332,0.002778494690631084,4.422695072112118,1.4497320535156177e-06,0.23092196881771088,0.0,PlanStatus.OK,0.5000034505548726,77,26.247363203794293,-0.03540106656460449,True,,1.7252774363192655e-06,1.03514042530976e-05,0.5000034505548726,0.0,0.5,3.450554872638531e-06,0.0,-0.03540106656460449,6.0,False,13,26.247363203794293,-0.03540106656460449,3.2000519503390737e-07,0.5000034505548726,77,0.1,50,-38.578796382543175,24.54142951966492,0.0027780567345041846,6.0,-9.178909862236981,24.623116787759074,0.0027790104050961625,6.0,0,[]
137,6.8500000000000005,-38.35762023925781,24.54203987121582,0.002778494690631084,4.4239844461891895,1.373194777443132e-06,0.23040622472763062,0.0,PlanStatus.OK,0.5000029674678876,77,26.468540193370437,-0.03540515645295807,True,,1.4837339438051589e-06,8.902403652233035e-06,0.5000029674678876,0.0,0.5,2.9674678876103178e-06,0.0,-0.03540515645295807,6.0,False,13,26.468540193370437,-0.03540515645295807,2.1454020441560515e-07,0.5000029674678876,77,0.1,50,-38.35762023134777,24.542039871237797,0.0027780567345046772,6.0,-8.95773371908742,24.6237273502404,0.002779010405101568,6.0,0,[]
138,6.9,-38.1364631652832,24.54265022277832,0.002778494690631084,4.422695074982499,1.2969155704922741e-06,0.23092196881771088,0.0,PlanStatus.OK,0.5000030792382963,77,26.68969810953385,-0.03540919335415151,True,,1.5396191481822589e-06,9.23753904439207e-06,0.5000030792382963,0.0,0.5,3.0792382963645178e-06,0.0,-0.03540919335415151,6.0,False,13,26.68969810953385,-0.03540919335415151,1.0908430867319699e-07,0.5000030792382963,77,0.1,50,-38.13646315363817,24.542650222810675,0.0027780567345111243,6.0,-8.736576649424679,24.624337912703538,0.0027790104051009863,6.0,0,[]
139,6.95,-37.915287017822266,24.54326057434082,0.002778494690631084,4.423984925273853,1.2204145605210215e-06,0.2304060310125351,0.0,PlanStatus.OK,0.5000031830933014,77,26.910875099109994,-0.03541328324250431,True,,1.5915466507065862e-06,9.549279904002943e-06,0.5000031830933014,0.0,0.5,3.1830933014131723e-06,0.0,-0.03541328324250431,6.0,False,13,26.910875099109994,-0.03541328324250431,3.6193180548947657e-09,0.5000031830933014,77,0.1,50,-37.91528700244103,24.543260574383556,0.0027780567345175714,6.0,-8.515400498975772,24.624948284035558,0.0027786917903446667,6.0,0,[]
140,7.0,-37.69412612915039,24.54387092590332,0.002778494690631084,4.422695552917917,6.180850391501735e-07,0.23092177510261536,0.0,PlanStatus.OK,0.5000030706536972,77,27.132036829955954,-0.03541733074113104,True,,1.5353268485804578e-06,9.211961096984404e-06,0.5000030706536972,0.0,0.5,3.0706536971609157e-06,0.0,-0.03541733074113104,6.0,False,13,27.132036829955954,-0.03541733074113104,-1.0183839666260547e-07,0.5000030706536972,77,0.1,50,-37.69412611003238,24.54387092595644,0.0027780567345122415,6.0,-8.294239606577491,24.625558636047863,0.0027783409970220992,6.0,0,[]
141,7.050000000000001,-37.47295379638672,24.54448127746582,0.002778494690631084,4.423984922232504,-3.3938840715563856e-07,0.2304060310125351,0.0,PlanStatus.OK,0.5000034726220329,77,27.35321000484955,-0.03542141003204897,True,,1.7363110164772346e-06,1.0417642019497873e-05,0.5000034726220329,0.0,0.5,3.4726220329544692e-06,0.0,-0.03542141003204897,6.0,False,13,27.35321000484955,-0.03542141003204897,-2.0730156830581561e-07,0.5000034726220329,77,0.1,50,-37.47295377353087,24.54448127752933,0.0027780567345186886,6.0,-8.07306727008635,24.626168988060204,0.0027780587215206097,6.0,0,[]
142,7.1000000000000005,-37.251792907714844,24.54509162902832,0.002778494690631084,4.422695066918018,-1.296938080486143e-06,0.23092196881771088,0.0,PlanStatus.OK,0.5000030431118487,77,27.57437173569551,-0.03542545753067492,True,,1.5215559243497384e-06,9.129335539512055e-06,0.5000030431118487,0.0,0.5,3.0431118486994768e-06,0.0,-0.03542545753067492,6.0,False,13,27.57437173569551,-0.03542545753067492,-3.1275928302331585e-07,0.5000030431118487,77,0.1,50,-37.25179288112051,24.54509162910222,0.0027783338878110036,6.0,-7.851906377686362,24.626779340072517,0.0027780587215211765,6.0,0,[]
143,7.15,-37.03062057495117,24.54570198059082,0.002778494690631084,4.423984908967852,-1.4077335208639852e-06,0.2304060310125351,0.0,PlanStatus.OK,0.5000031552903894,77,27.795544910589108,-0.035429536821595616,True,,1.5776451947018345e-06,9.465871153319788e-06,0.5000031552903894,0.0,0.5,3.155290389403669e-06,0.0,-0.035429536821595616,6.0,False,13,27.795544910589108,-0.035429536821595616,-4.18222454666526e-07,0.5000031552903894,77,0.1,50,-37.03062054461728,24.545701980675116,0.0027786854317205195,6.0,-7.630734041193507,24.627389692084858,0.0027780587215217064,6.0,0,[]
144,7.2,-36.8094596862793,24.54631233215332,0.002778494690631084,4.422695056273547,-1.402126486027555e-06,0.23092198371887207,0.0,PlanStatus.OK,0.5000036517514748,77,28.016706607643094,-0.03543360025163757,True,,1.8258757373816787e-06,1.0954991675046419e-05,0.5000036517514748,0.0,0.5,3.6517514747633574e-06,0.0,-0.03543360025163757,6.0,False,14,28.016706607643094,-0.03543360025163757,-5.077487665685644e-07,0.5000036517514748,77,0.1,50,-36.809459686561546,24.546312332152535,0.0027790104050949174,6.0,-7.409573182539383,24.62800002807195,0.002778058721528182,6.0,0,[]
145,7.25,-36.58828353881836,24.54692268371582,0.002778494690631084,4.423984903798967,-1.325570110566332e-06,0.2304060459136963,0.0,PlanStatus.OK,0.5000029781954993,77,28.237883597215234,-0.035437901069982576,True,,1.4890977496719864e-06,8.934586507559038e-06,0.5000029781954993,0.0,0.5,2.978195499343973e-06,0.0,-0.035437901069982576,6.0,False,14,28.237883597215234,-0.035437901069982576,-4.0228377623172107e-07,0.5000029781954993,77,0.1,50,-36.58828354283809,24.54692268370465,0.0027790104050946568,6.0,-7.188397030765357,24.628610169155113,0.002778058721528416,6.0,0,[]
