step,t,steer,throttle,brake
903,45.150000000000006,1.0,0.6000000238418579,0.0
904,45.2,1.0,0.6000000238418579,0.0
905,45.25,1.0,0.6000000238418579,0.0
906,45.300000000000004,1.0,0.6000000238418579,0.0
907,45.35,1.0,0.6000000238418579,0.0
908,45.400000000000006,1.0,0.6000000238418579,0.0
909,45.45,1.0,0.6000000238418579,0.0
910,45.5,1.0,0.6000000238418579,0.0
911,45.550000000000004,1.0,0.6000000238418579,0.0
912,45.6,1.0,0.6000000238418579,0.0
913,45.650000000000006,1.0,0.6000000238418579,0.0
914,45.7,1.0,0.6000000238418579,0.0
915,45.75,1.0,0.6000000238418579,0.0
916,45.800000000000004,1.0,0.6000000238418579,0.0
917,45.85,0.8285714387893677,0.6000000238418579,0.0
918,45.900000000000006,0.7220240235328674,0.6000000238418579,0.0
919,45.95,0.8934525847434998,0.6000000238418579,0.0
920,46.0,0.7220240235328674,0.6000000238418579,0.0
921,46.050000000000004,0.5505954623222351,0.6000000238418579,0.0
922,46.1,0.41064533591270447,0.6000000238418579,0.0
923,46.150000000000006,0.23921675980091095,0.5886527895927429,0.0
924,46.2,0.41064533591270447,0.5121259689331055,0.0
925,46.25,0.23921675980091095,0.45225226879119873,0.0
926,46.300000000000004,0.41064533591270447,0.3924846053123474,0.0
927,46.35,0.25076138973236084,0.3542029857635498,0.0
928,46.400000000000006,0.24886415898799896,0.3137999176979065,0.0
929,46.45,0.24746640026569366,0.283001184463501,0.0
930,46.5,0.24659796059131622,0.2634051740169525,0.0
931,46.550000000000004,0.24590849876403809,0.2475881427526474,0.0
932,46.6,0.07447993010282516,0.23910914361476898,0.0
933,46.650000000000006,4.622281239539819e-15,0.22956129908561707,0.0
934,46.7,2.450671933654637e-15,0.2285456359386444,0.0
935,46.75,-7.063699973520413e-15,0.22636564075946808,0.0
936,46.800000000000004,-6.0575734864645476e-15,0.22537529468536377,0.0
937,46.85,1.2034257867565151e-14,0.22525674104690552,0.0
938,46.900000000000006,-0.17142857611179352,0.22562792897224426,0.0
939,46.95,-0.24534589052200317,0.23450727760791779,0.0
940,47.0,-0.24596527218818665,0.24889925122261047,0.0
941,47.050000000000004,-0.13973933458328247,0.25162696838378906,0.0
942,47.1,9.800523565438313e-15,0.2458687722682953,0.0
943,47.150000000000006,1.7409984019291854e-15,0.24535299837589264,0.0
944,47.2,3.923274923114733e-15,0.24310481548309326,0.0
945,47.25,0.0,0.23956771194934845,0.0
946,47.300000000000004,1.0289343738199928e-14,0.23798571527004242,0.0
947,47.35,8.462258095588617e-15,0.2350938618183136,0.0
948,47.400000000000006,-6.445598856085269e-16,0.2344771921634674,0.0
949,47.45,1.2516488971030075e-14,0.23237618803977966,0.0
950,47.5,-6.439425044690969e-16,0.2324010729789734,0.0
951,47.550000000000004,8.325188682965085e-15,0.2308862954378128,0.0
952,47.6,-0.17142857611179352,0.23134160041809082,0.0
953,47.650000000000006,8.326672684688674e-15,0.23891910910606384,0.0
954,47.7,-0.14410008490085602,0.23922401666641235,0.0
955,47.75,-0.1440923511981964,0.2411946803331375,0.0
956,47.800000000000004,-0.3155209422111511,0.24393947422504425,0.0
957,47.85,-0.3104017376899719,0.25282779335975647,0.0
958,47.900000000000006,-0.31032392382621765,0.2618987560272217,0.0
959,47.95,-0.31033438444137573,0.26068276166915894,0.0
960,48.0,-0.14402714371681213,0.2576735317707062,0.0
961,48.050000000000004,0.027401424944400787,0.2470087856054306,0.0
962,48.1,0.1396043300628662,0.24911826848983765,0.0
963,48.150000000000006,0.13994212448596954,0.2553841471672058,0.0
964,48.2,0.13989660143852234,0.25454187393188477,0.0
965,48.25,0.13968390226364136,0.25059738755226135,0.0
966,48.300000000000004,0.1394362896680832,0.2459874153137207,0.0
967,48.35,0.1392855942249298,0.24317209422588348,0.0
968,48.400000000000006,0.13909049332141876,0.23951613903045654,0.0
969,48.45,0.13899433612823486,0.23771001398563385,0.0
970,48.5,0.138863205909729,0.23524171113967896,0.0
971,48.550000000000004,0.13881799578666687,0.23438945412635803,0.0
972,48.6,0.13873423635959625,0.23280879855155945,0.0
973,48.650000000000006,0.1387239247560501,0.23261408507823944,0.0
974,48.7,0.13867223262786865,0.23163717985153198,0.0
975,48.75,0.13868160545825958,0.23181436955928802,0.0
976,48.800000000000004,0.24520431458950043,0.2311905175447464,0.0
977,48.85,0.13909678161144257,0.23963434994220734,0.0
978,48.900000000000006,0.1388920396566391,0.23578500747680664,0.0
979,48.95,0.1388404816389084,0.23481354117393494,0.0
980,49.0,0.24529650807380676,0.23335152864456177,0.0
981,49.050000000000004,0.13918891549110413,0.24136210978031158,0.0
982,49.1,0.13895858824253082,0.23703765869140625,0.0
983,49.150000000000006,0.13888747990131378,0.23569899797439575,0.0
984,49.2,0.13879674673080444,0.23398880660533905,0.0
985,49.25,0.13878104090690613,0.23369237780570984,0.0
986,49.300000000000004,0.13872022926807404,0.23254427313804626,0.0
987,49.35,0.13872314989566803,0.23259946703910828,0.0
988,49.400000000000006,0.13867895305156708,0.23176410794258118,0.0
989,49.45,0.1386934071779251,0.23203730583190918,0.0
990,49.5,0.1386600136756897,0.231406107544899,0.0
991,49.550000000000004,0.13867999613285065,0.23178386688232422,0.0
992,49.6,0.13865451514720917,0.23130203783512115,0.0
993,49.650000000000006,0.13867460191249847,0.2316819280385971,0.0
994,49.7,-0.032753974199295044,0.23133337497711182,0.0
995,49.75,0.13867460191249847,0.23550929129123688,0.0
996,49.800000000000004,0.13903677463531494,0.23850753903388977,0.0
997,49.85,0.13920368254184723,0.24163870513439178,0.0
998,49.900000000000006,0.13914130628108978,0.24046950042247772,0.0
999,49.95,-0.032287273555994034,0.2397582083940506,0.0
1000,50.0,-0.14409016072750092,0.24175310134887695,0.0
1001,50.050000000000004,0.027338409796357155,0.24957416951656342,0.0
1002,50.1,0.13958139717578888,0.2486914098262787,0.0
1003,50.150000000000006,0.13984346389770508,0.25355780124664307,0.0
1004,50.2,0.13982726633548737,0.2532576024532318,0.0
1005,50.25,0.13962097465991974,0.24942785501480103,0.0
1006,50.300000000000004,0.13947485387325287,0.24670660495758057,0.0
1007,50.35,-0.03195372596383095,0.24265903234481812,0.0
1008,50.400000000000006,-0.1440807580947876,0.24414348602294922,0.0
1009,50.45,0.027347812429070473,0.2508388161659241,0.0
1010,50.5,0.1396103948354721,0.2492309957742691,0.0
1011,50.550000000000004,0.139848530292511,0.2536517083644867,0.0
1012,50.6,0.13981939852237701,0.25311198830604553,0.0
1013,50.650000000000006,0.13960321247577667,0.24909727275371552,0.0
1014,50.7,0.13945375382900238,0.24631322920322418,0.0
1015,50.75,-0.03197481855750084,0.24225184321403503,0.0
1016,50.800000000000004,-0.14408226311206818,0.2437622845172882,0.0
1017,50.85,0.027346311137080193,0.2505054771900177,0.0
1018,50.900000000000006,0.13959535956382751,0.24895113706588745,0.0
1019,50.95,0.13983632624149323,0.2534255385398865,0.0
1020,51.0,0.13980980217456818,0.25293388962745667,0.0
1021,51.050000000000004,0.13959600031375885,0.24896319210529327,0.0
1022,51.1,-0.03183257207274437,0.24621501564979553,0.0
1023,51.150000000000006,-0.1440722793340683,0.24629637598991394,0.0
1024,51.2,0.02735629677772522,0.2524578869342804,0.0
1025,51.25,0.1396862119436264,0.25064048171043396,0.0
1026,51.300000000000004,0.13991592824459076,0.25489965081214905,0.0
1027,51.35,0.13983912765979767,0.2534775137901306,0.0
1028,51.400000000000006,0.1396734118461609,0.2504027187824249,0.0
1029,51.45,0.13942977786064148,0.2458658665418625,0.0
1030,51.5,-0.03199879825115204,0.24326202273368835,0.0
1031,51.550000000000004,-0.14408230781555176,0.24375246465206146,0.0
1032,51.6,0.02734627202153206,0.25035685300827026,0.0
1033,51.650000000000006,0.1395949274301529,0.24894331395626068,0.0
1034,51.7,0.13984470069408417,0.253580778837204,0.0
1035,51.75,0.13978588581085205,0.2524905800819397,0.0
1036,51.800000000000004,0.13963419198989868,0.24967370927333832,0.0
1037,51.85,-0.03179437294602394,0.24535585939884186,0.0
1038,51.900000000000006,-0.1440720111131668,0.24636411666870117,0.0
1039,51.95,0.02735656499862671,0.2526012063026428,0.0
1040,52.0,0.13968412578105927,0.250601589679718,0.0
1041,52.050000000000004,0.13990414142608643,0.2546815872192383,0.0
1042,52.1,0.1398600935935974,0.2538659870624542,0.0
1043,52.150000000000006,0.1396314799785614,0.24962317943572998,0.0
1044,52.2,-0.03179709240794182,0.2466663420200348,0.0
1045,52.25,-0.14407113194465637,0.24658502638339996,0.0
1046,52.300000000000004,0.02735743671655655,0.25262728333473206,0.0
1047,52.35,0.1396908462047577,0.2507266104221344,0.0
1048,52.400000000000006,0.13991756737232208,0.25492992997169495,0.0
1049,52.45,0.13983884453773499,0.25347238779067993,0.0
1050,52.5,0.13967201113700867,0.2503766715526581,0.0
1051,52.550000000000004,0.13942784070968628,0.24582962691783905,0.0
1052,52.6,-0.03200073912739754,0.24322211742401123,0.0
1053,52.650000000000006,-0.1440824568271637,0.24371443688869476,0.0
1054,52.7,0.02734612300992012,0.25032296776771545,0.0
1055,52.75,0.13959337770938873,0.24891424179077148,0.0
1056,52.800000000000004,0.1398434042930603,0.2535567283630371,0.0
1057,52.85,0.13978487253189087,0.2524716854095459,0.0
1058,52.900000000000006,0.1396334022283554,0.2496589720249176,0.0
1059,52.95,-0.03179516643285751,0.24534481763839722,0.0
1060,53.0,-0.1440720409154892,0.24635644257068634,0.0
1061,53.050000000000004,0.02735653519630432,0.2525957226753235,0.0
1062,53.1,0.13968393206596375,0.25059810280799866,0.0
1063,53.150000000000006,0.13990403711795807,0.2546795904636383,0.0
1064,53.2,0.13986001908779144,0.25386467576026917,0.0
1065,53.25,0.13963143527507782,0.24962225556373596,0.0
1066,53.300000000000004,-0.0317971408367157,0.2466656118631363,0.0
1067,53.35,-0.14407114684581757,0.2465841919183731,0.0
1068,53.400000000000006,0.02735743299126625,0.2526267170906067,0.0
1069,53.45,0.1396908462047577,0.250726580619812,0.0
1070,53.5,0.1399175375699997,0.25492942333221436,0.0
1071,53.550000000000004,0.13983884453773499,0.2534724175930023,0.0
1072,53.6,0.13967204093933105,0.25037720799446106,0.0
1073,53.650000000000006,-0.031756527721881866,0.24583034217357635,0.0
1074,53.7,-0.1440708190202713,0.24666501581668854,0.0
1075,53.75,0.02735775150358677,0.2527744770050049,0.0
1076,53.800000000000004,-1.607317184622141e-14,0.2506870925426483,0.0
1077,53.85,0.13947181403636932,0.24665014445781708,0.0
1078,53.900000000000006,0.13955800235271454,0.2482559084892273,0.0
1079,53.95,1.030011545619016e-14,0.2487163245677948,0.0
1080,54.0,-2.106728699707871e-15,0.24671868979930878,0.0
1081,54.050000000000004,0.13929907977581024,0.24342432618141174,0.0
1082,54.1,0.13950012624263763,0.24717789888381958,0.0
1083,54.150000000000006,0.13946206867694855,0.24646832048892975,0.0
1084,54.2,0.13936831057071686,0.24471823871135712,0.0
1085,54.25,0.1391873061656952,0.24133193492889404,0.0
1086,54.300000000000004,-0.03224126622080803,0.23976251482963562,0.0
1087,54.35,-0.14409244060516357,0.24117186665534973,0.0
1088,54.400000000000006,0.027336126193404198,0.2485279142856598,0.0
1089,54.45,0.13952773809432983,0.24769224226474762,0.0
1090,54.5,0.13980111479759216,0.2527730464935303,0.0
1091,54.550000000000004,-1.1209407019133547e-14,0.252008855342865,0.0
1092,54.6,-1.5010743502678024e-14,0.24966764450073242,0.0
1093,54.650000000000006,-1.0611049392665953e-14,0.24598351120948792,0.0
1094,54.7,-1.7145281776351912e-14,0.24261678755283356,0.0
1095,54.75,1.0176241122818955e-14,0.23967435956001282,0.0
1096,54.800000000000004,2.3395098707558242e-15,0.23723578453063965,0.0
1097,54.85,7.898796532482006e-15,0.23528257012367249,0.0
1098,54.900000000000006,1.183992818067428e-14,0.2337711900472641,0.0
1099,54.95,0.17142857611179352,0.23264048993587494,0.0
1100,55.0,0.24544557929039001,0.23683662712574005,0.0
1101,55.050000000000004,0.0740170106291771,0.2495642453432083,0.0
1102,55.1,-8.909482174376468e-16,0.24584843218326569,0.0
1103,55.150000000000006,4.129743439172705e-15,0.24531805515289307,0.0
1104,55.2,-2.1509226013792168e-14,0.24229080975055695,0.0
1105,55.25,0.17142857611179352,0.23997077345848083,0.0
1106,55.300000000000004,0.2458374947309494,0.2459457963705063,0.0
1107,55.35,0.07440891861915588,0.2577080726623535,0.0
1108,55.400000000000006,-6.254114776380699e-15,0.2518681585788727,0.0
1109,55.45,6.33059338118829e-15,0.25025850534439087,0.0
1110,55.5,1.4416427917434728e-14,0.24573875963687897,0.0
1111,55.550000000000004,0.17142857611179352,0.24289947748184204,0.0
1112,55.6,0.24576431512832642,0.24425089359283447,0.0
1113,55.650000000000006,0.0743357464671135,0.2552904188632965,0.0
1114,55.7,-6.248418903326888e-15,0.24990995228290558,0.0
1115,55.75,1.159588443604316e-14,0.24836695194244385,0.0
1116,55.800000000000004,-1.3757985585337177e-15,0.24409253895282745,0.0
1117,55.85,0.17142857611179352,0.24157093465328217,0.0
1118,55.900000000000006,0.2458597719669342,0.246461421251297,0.0
1119,55.95,0.07443120330572128,0.25807052850723267,0.0
1120,56.0,1.462038900421059e-15,0.2519241273403168,0.0
1121,56.050000000000004,5.43781980774931e-15,0.25025954842567444,0.0
1122,56.1,-5.021249427806119e-15,0.24565158784389496,0.0
1123,56.150000000000006,0.17142857611179352,0.2427666038274765,0.0
1124,56.2,0.24589873850345612,0.247362419962883,0.0
1125,56.25,0.0744701623916626,0.2587299346923828,0.0
1126,56.300000000000004,-1.7629466137793204e-14,0.2523840069770813,0.0
1127,56.35,4.38335526797601e-15,0.25057080388069153,0.0
1128,56.400000000000006,5.669673795357375e-16,0.2458495944738388,0.0
1129,56.45,2.9926989045145043e-15,0.24287782609462738,0.0
1130,56.5,0.17142857611179352,0.23878823220729828,0.0
1131,56.550000000000004,0.2456575632095337,0.241773322224617,0.0
1132,56.6,0.24616864323616028,0.25358328223228455,0.0
1133,56.650000000000006,0.07474006712436676,0.2568010985851288,0.0
1134,56.7,-5.275323313082151e-15,0.2501887381076813,0.0
1135,56.75,-4.78561036759413e-15,0.24894888699054718,0.0
1136,56.800000000000004,-5.4233618023726265e-15,0.24452854692935944,0.0
1137,56.85,1.3662273826912756e-14,0.24175986647605896,0.0
1138,56.900000000000006,6.455858542658887e-16,0.2379186600446701,0.0
1139,56.95,0.17142857611179352,0.2365226447582245,0.0
1140,57.0,0.2455468475818634,0.2391977161169052,0.0
1141,57.050000000000004,0.07411827892065048,0.2514839172363281,0.0
1142,57.1,-4.0520730590083275e-15,0.24707545340061188,0.0
1143,57.150000000000006,1.806604216540112e-14,0.24633623659610748,0.0
1144,57.2,0.17142857611179352,0.24270224571228027,0.0
1145,57.25,0.24579405784606934,0.24493996798992157,0.0
1146,57.300000000000004,0.24627864360809326,0.25610849261283875,0.0
1147,57.35,0.07485006749629974,0.25883591175079346,0.0
1148,57.400000000000006,2.0142338453621803e-14,0.2517845630645752,0.0
1149,57.45,0.13966089487075806,0.2501700222492218,0.0
1150,57.5,-1.2978953501879636e-15,0.24911919236183167,0.0
1151,57.550000000000004,0.13992203772068024,0.25501254200935364,0.0
1152,57.6,0.13999579846858978,0.25637662410736084,0.0
1153,57.650000000000006,0.13997957110404968,0.2560765743255615,0.0
1154,57.7,0.13975006341934204,0.25182610750198364,0.0
1155,57.75,0.13954505324363708,0.2480148822069168,0.0
1156,57.800000000000004,0.13932764530181885,0.2439582794904709,0.0
1157,57.85,0.1391700953245163,0.24100938439369202,0.0
1158,57.900000000000006,0.13901588320732117,0.23811493813991547,0.0
1159,57.95,-0.03241269290447235,0.23630169034004211,0.0
1160,58.0,-0.1441030651330948,0.2384641468524933,0.0
1161,58.050000000000004,0.027325507253408432,0.24650903046131134,0.0
1162,58.1,0.13943631947040558,0.24598804116249084,0.0
1163,58.150000000000006,0.1397199034690857,0.2512661814689636,0.0
1164,58.2,0.13972559571266174,0.2513718008995056,0.0
1165,58.25,0.13954199850559235,0.24795794486999512,0.0
1166,58.300000000000004,-0.03188657388091087,0.2455771267414093,0.0
1167,58.35,-0.14407363533973694,0.24595031142234802,0.0
1168,58.400000000000006,0.027354931458830833,0.25231125950813293,0.0
1169,58.45,0.13968519866466522,0.25062164664268494,0.0
1170,58.5,0.13991905748844147,0.2549576163291931,0.0
1171,58.550000000000004,0.13984441757202148,0.25357556343078613,0.0
1172,58.6,0.13967964053153992,0.25051844120025635,0.0
1173,58.650000000000006,0.13943596184253693,0.24598121643066406,0.0
1174,58.7,0.13929606974124908,0.2433679848909378,0.0
1175,58.75,-0.032132506370544434,0.23965559899806976,0.0
1176,58.800000000000004,-0.14409072697162628,0.2416098266839981,0.0
1177,58.85,0.027337847277522087,0.24879255890846252,0.0
1178,58.900000000000006,0.13952411711215973,0.2476247400045395,0.0
1179,58.95,0.13978278636932373,0.25243309140205383,0.0
1180,59.0,0.1397707462310791,0.2522096633911133,0.0
1181,59.050000000000004,0.1395689994096756,0.2484605461359024,0.0
1182,59.1,0.13943049311637878,0.24587924778461456,0.0
1183,59.150000000000006,-0.031998079270124435,0.24197381734848022,0.0
1184,59.2,-0.1440829038619995,0.2435990869998932,0.0
1185,59.25,0.027345668524503708,0.2504233419895172,0.0
1186,59.300000000000004,0.13959385454654694,0.24892322719097137,0.0
1187,59.35,0.1398366540670395,0.2534317076206207,0.0
1188,59.400000000000006,0.1398111879825592,0.25295960903167725,0.0
1189,59.45,-0.03161739185452461,0.2489982694387436,0.0
1190,59.5,-0.14405976235866547,0.2494647204875946,0.0
1191,59.550000000000004,0.02736881747841835,0.25515812635421753,0.0
1192,59.6,0.13979670405387878,0.25269126892089844,0.0
1193,59.650000000000006,0.139993354678154,0.2563314139842987,0.0
1194,59.7,0.13992859423160553,0.25513410568237305,0.0
1195,59.75,0.13968157768249512,0.2505542039871216,0.0
1196,59.800000000000004,0.13950829207897186,0.24733006954193115,0.0
1197,59.85,0.1392723023891449,0.24292327463626862,0.0
1198,59.900000000000006,0.13915129005908966,0.24065682291984558,0.0
1199,59.95,0.13897663354873657,0.23737692832946777,0.0
1200,60.0,0.13891460001468658,0.23620973527431488,0.0
1201,60.050000000000004,-0.032513976097106934,0.2339450716972351,0.0
1202,60.1,-0.1441078931093216,0.23723019659519196,0.0
1203,60.150000000000006,0.027320675551891327,0.2455630600452423,0.0
1204,60.2,0.13940037786960602,0.2453172653913498,0.0
1205,60.25,0.13969771564006805,0.25085413455963135,0.0
1206,60.300000000000004,0.1397150158882141,0.25117549300193787,0.0
1207,60.35,0.13953548669815063,0.24783660471439362,0.0
1208,60.400000000000006,-0.03189308941364288,0.24554181098937988,0.0
1209,60.45,-0.14407365024089813,0.24594928324222565,0.0
1210,60.5,0.027354927733540535,0.2523306906223297,0.0
1211,60.550000000000004,0.13968688249588013,0.2506527602672577,0.0
1212,60.6,0.13992099463939667,0.2549934387207031,0.0
1213,60.650000000000006,0.1398463398218155,0.25361114740371704,0.0
1214,60.7,0.13968142867088318,0.2505514323711395,0.0
1215,60.75,0.1394374668598175,0.2460094392299652,0.0
1216,60.800000000000004,0.13929730653762817,0.2433912754058838,0.0
1217,60.85,0.1390989124774933,0.239674374461174,0.0
1218,60.900000000000006,0.13901358842849731,0.23807187378406525,0.0
1219,60.95,0.138871431350708,0.2353968620300293,0.0
1220,61.0,-0.03255713731050491,0.2347390055656433,0.0
1221,61.050000000000004,-0.14410822093486786,0.2371465116739273,0.0
1222,61.1,0.02732034958899021,0.24541500210762024,0.0
1223,61.150000000000006,0.13940207660198212,0.2453487366437912,0.0
1224,61.2,0.1397096961736679,0.2510766088962555,0.0
1225,61.25,0.13969652354717255,0.2508319616317749,0.0
1226,61.300000000000004,0.1395774483680725,0.24861803650856018,0.0
1227,61.35,0.1393701434135437,0.24475255608558655,0.0
1228,61.400000000000006,0.13925664126873016,0.24263036251068115,0.0
1229,61.45,0.13907721638679504,0.23926711082458496,0.0
1230,61.5,-0.03235135227441788,0.23790526390075684,0.0
1231,61.550000000000004,-0.14409853518009186,0.23961995542049408,0.0
1232,61.6,0.02733003720641136,0.24727863073349,0.0
1233,61.650000000000006,0.13947521150112152,0.24671344459056854,0.0
1234,61.7,0.13976134359836578,0.2520352900028229,0.0
1235,61.75,0.13973109424114227,0.2514737844467163,0.0
1236,61.800000000000004,0.1395997405052185,0.24903281033039093,0.0
1237,61.85,0.13938315212726593,0.2449953705072403,0.0
1238,61.900000000000006,0.13926319777965546,0.24275314807891846,0.0
1239,61.95,-0.032165370881557465,0.2393098622560501,0.0
1240,62.0,-0.14409135282039642,0.24145007133483887,0.0
1241,62.050000000000004,0.027337219566106796,0.24875549972057343,0.0
1242,62.1,0.1395261436700821,0.24766255915164948,0.0
1243,62.150000000000006,0.13978703320026398,0.2525119483470917,0.0
1244,62.2,0.13977603614330292,0.2523077726364136,0.0
1245,62.25,0.13957437872886658,0.2485608160495758,0.0
1246,62.300000000000004,0.1394355148077011,0.24597293138504028,0.0
1247,62.35,0.13922595977783203,0.2420559972524643,0.0
1248,62.400000000000006,-0.03220261260867119,0.24014656245708466,0.0
1249,62.45,-0.14409179985523224,0.24133802950382233,0.0
1250,62.5,0.02733677811920643,0.2485494166612625,0.0
1251,62.550000000000004,0.1395241618156433,0.24762554466724396,0.0
1252,62.6,0.13979506492614746,0.2526607811450958,0.0
1253,62.650000000000006,0.13975293934345245,0.2518792450428009,0.0
1254,62.7,0.13961321115493774,0.24928328394889832,0.0
1255,62.75,0.13939042389392853,0.24513116478919983,0.0
1256,62.800000000000004,0.13926629722118378,0.2428111433982849,0.0
1257,62.85,-0.032162271440029144,0.23931707441806793,0.0
1258,62.900000000000006,-0.1440914422273636,0.24142728745937347,0.0
1259,62.95,0.027337130159139633,0.2487168312072754,0.0
1260,63.0,0.1395236998796463,0.24761700630187988,0.0
1261,63.050000000000004,0.1397845596075058,0.2524660527706146,0.0
1262,63.1,0.13977369666099548,0.25226452946662903,0.0
1263,63.150000000000006,0.1395723521709442,0.24852293729782104,0.0
1264,63.2,0.1394338309764862,0.24594156444072723,0.0
1265,63.25,-0.031994741410017014,0.24203082919120789,0.0
1266,63.300000000000004,-0.144082710146904,0.24364840984344482,0.0
1267,63.35,0.027345862239599228,0.2504633367061615,0.0
1268,63.400000000000006,0.13959553837776184,0.24895459413528442,0.0
1269,63.45,0.13983793556690216,0.2534555196762085,0.0
1270,63.5,0.1398121416568756,0.2529774606227875,0.0
1271,63.550000000000004,0.1395985633134842,0.24901080131530762,0.0
1272,63.6,-0.031830012798309326,0.24626097083091736,0.0
1273,63.650000000000006,-0.14407211542129517,0.24633747339248657,0.0
1274,63.7,0.027356458827853203,0.25249260663986206,0.0
1275,63.75,0.13968773186206818,0.2506687045097351,0.0
1276,63.800000000000004,-8.337134600378449e-16,0.25492197275161743,0.0
1277,63.85,1.899833067286246e-14,0.25099971890449524,0.0
1278,63.900000000000006,1.7848642689158832e-14,0.24698641896247864,0.0
1279,63.95,-3.640470950817256e-15,0.24329374730587006,0.0
1280,64.0,1.9064375525825773e-14,0.24014067649841309,0.0
1281,64.05,1.5249244263702312e-14,0.23753288388252258,0.0
1282,64.10000000000001,-2.0715867850339478e-14,0.2354579120874405,0.0
1283,64.15,1.5223394512218005e-14,0.23386093974113464,0.0
1284,64.2,-2.0689245604807276e-14,0.2326725870370865,0.0
1285,64.25,1.8890618575157815e-14,0.23181937634944916,0.0
1286,64.3,0.17142857611179352,0.2312311828136444,0.0
1287,64.35000000000001,0.2453947812318802,0.23565013706684113,0.0
1288,64.4,0.07396620512008667,0.24932120740413666,0.0
1289,64.45,1.7866833568734065e-14,0.2455163449048996,0.0
1290,64.5,-2.2283221004070625e-14,0.24481073021888733,0.0
1291,64.55,-1.557861810743983e-14,0.24265417456626892,0.0
1292,64.60000000000001,-9.186292541539173e-15,0.23953533172607422,0.0
1293,64.65,-8.674079859873236e-15,0.23767432570457458,0.0
1294,64.7,-5.039071001016349e-16,0.23595844209194183,0.0
1295,64.75,-2.7273823932812136e-14,0.23454740643501282,0.0
1296,64.8,-5.033153417088594e-16,0.23341423273086548,0.0
1297,64.85000000000001,0.17142857611179352,0.2325347661972046,0.0
1298,64.9,1.9730621148949905e-14,0.2401188462972641,0.0
1299,64.95,2.7581739043863913e-14,0.23974455893039703,0.0
1300,65.0,1.5134911756481927e-14,0.238489031791687,0.0
1301,65.05,-3.0491353121856954e-14,0.2370266169309616,0.0
1302,65.10000000000001,0.17142857611179352,0.2356904000043869,0.0
1303,65.15,-1.3464495021860666e-14,0.24245327711105347,0.0
1304,65.2,-3.040929256992696e-14,0.24194791913032532,0.0
1305,65.25,2.8302730100434985e-14,0.24006420373916626,0.0
1306,65.3,-2.893478777974204e-14,0.23825271427631378,0.0
1307,65.35000000000001,-4.113053501980006e-15,0.23657487332820892,0.0
1308,65.4,0.17142857611179352,0.23512797057628632,0.0
1309,65.45,0.24566321074962616,0.24190454185009003,0.0
1310,65.5,0.07423464208841324,0.25518128275871277,0.0
1311,65.55,-1.3277851311933181e-14,0.24990369379520416,0.0
1312,65.60000000000001,1.9765504559756238e-16,0.248344287276268,0.0
1313,65.65,2.6793574886443787e-14,0.24538664519786835,0.0
1314,65.7,-2.1152752197940196e-14,0.24124185740947723,0.0
1315,65.75,1.6856949855282416e-15,0.23935432732105255,0.0
1316,65.8,0.0,0.23611468076705933,0.0
1317,65.85000000000001,0.0,0.23516808450222015,0.0
1318,65.9,0.0,0.23290245234966278,0.0
1319,65.95,0.0,0.2326497733592987,0.0
