step,t,ego_x,ego_y,ego_yaw,ego_speed,ctrl_steer,ctrl_throttle,ctrl_brake,plan_status,timing_plan_total_ms,debug_ms,debug_path_len,traj_dt,traj_len,traj0_x,traj0_y,traj0_yaw,traj0_v,trajN_x,trajN_y,trajN_yaw,trajN_v,min_obstacle_distance_m,num_obstacles,obstacles,event_collision,event_collision_count,event_lane_invasion,event_lane_invasion_count,debug_reason
218,10.9,-20.980981826782227,27.521276473999023,0.08907778664799865,4.377628191849007,0.031717218458652496,0.24894872307777405,0.0,PlanStatus.OK,67.65784500021255,60.92333793640137,17,0.1,51,-20.980981826782227,27.521276473999023,0.08907778664799865,5.0,-13.060196492550137,28.22871462968803,0.08907778664799865,5.0,49.90894281958638,1,"[{""id"": 386, ""x"": -73.47854614257812, ""y"": 27.977636337280273, ""vx"": 5.372768878936768, ""vy"": 0.015400653705000877, ""r"": 2.5906050205230713}]",False,0,False,0,
219,10.950000000000001,-20.762407302856445,27.53276252746582,0.08385039257995822,4.377441847293247,0.14406150579452515,0.24902325868606567,0.0,PlanStatus.OK,67.60051799938083,63.02833557128906,17,0.1,51,-20.762407302856445,27.53276252746582,0.08385039257995822,5.0,-12.838032147500213,28.198786139872976,0.08385039257995819,5.0,49.859900781664244,1,"[{""id"": 386, ""x"": -73.21102142333984, ""y"": 27.97822380065918, ""vx"": 5.3360185623168945, ""vy"": 0.01898985542356968, ""r"": 2.5906050205230713}]",False,0,False,0,
220,11.0,-20.545143127441406,27.55506706237793,0.08802044511620995,4.362612708552155,0.14403797686100006,0.25495490431785583,0.0,PlanStatus.OK,64.44848400133196,60.62436103820801,17,0.1,51,-20.545143127441406,27.55506706237793,0.08802044511620995,5.0,-12.629761503274679,28.114562536305733,-0.09837899309674492,5.0,49.81128992850172,1,"[{""id"": 386, ""x"": -72.94532012939453, ""y"": 27.97938346862793, ""vx"": 5.2994384765625, ""vy"": 0.015986813232302666, ""r"": 2.5906050205230713}]",False,0,False,0,
221,11.05,-20.329490661621094,27.58629608154297,0.09795937062676406,4.363617464881274,3.9238788576061254e-15,0.25455302000045776,0.0,PlanStatus.OK,68.04291400476359,60.75739860534668,17,0.1,51,-20.329490661621094,27.58629608154297,0.09795937062676406,5.0,-12.361755410016672,28.229148405462414,-0.08844006758619084,5.0,49.76283410167522,1,"[{""id"": 386, ""x"": -72.68144989013672, ""y"": 27.979936599731445, ""vx"": 5.262974262237549, ""vy"": 0.017558416351675987, ""r"": 2.5906050205230713}]",False,0,False,0,
222,11.100000000000001,-20.113136291503906,27.61589813232422,0.10376025979079626,4.3718157221093294,1.116497209423706e-15,0.2512737214565277,0.0,PlanStatus.OK,67.78101900272304,63.97867202758789,17,0.1,51,-20.113136291503906,27.61589813232422,0.10376025979079626,5.0,-12.149264192090063,28.304959330046415,-0.08263917842215865,5.0,49.71729481390813,1,"[{""id"": 386, ""x"": -72.41976165771484, ""y"": 27.98103904724121, ""vx"": 5.207344055175781, ""vy"": 0.014695216901600361, ""r"": 2.5906050205230713}]",False,0,False,0,
223,11.15,-19.895652770996094,27.640586853027344,0.10477340117086806,4.38169494646462,2.553098334010179e-15,0.24732202291488647,0.0,PlanStatus.OK,68.9222140063066,63.95149230957031,17,0.1,51,-19.895652770996094,27.640586853027344,0.10477340117086806,5.0,-11.924366191527982,28.10513245314376,0.10477340117086806,5.0,49.67754342879156,1,"[{""id"": 386, ""x"": -72.16268920898438, ""y"": 27.98153305053711, ""vx"": 5.089388847351074, ""vy"": 0.015769928693771362, ""r"": 2.5906050205230713}]",False,0,False,0,
224,11.200000000000001,-19.677536010742188,27.664072036743164,0.10488829992714817,4.391100756603759,-1.7597779694027605e-15,0.24355970323085785,0.0,PlanStatus.OK,68.24977100040996,64.13817405700684,17,0.1,51,-19.677536010742188,27.664072036743164,0.10488829992714817,5.0,-11.706302859603014,28.129533524705124,0.10488829992714817,5.0,49.65752360042756,1,"[{""id"": 386, ""x"": -71.92469787597656, ""y"": 27.981910705566406, ""vx"": 4.379214286804199, ""vy"": 0.0160865169018507, ""r"": 2.5906050205230713}]",False,0,False,0,
225,11.25,-19.458953857421875,27.687231063842773,0.10494865381535208,4.399124314902023,-1.8177545159061203e-15,0.24035027623176575,0.0,PlanStatus.OK,65.83854899508879,61.92898750305176,17,0.1,51,-19.458953857421875,27.687231063842773,0.10494865381535208,5.0,-11.48774881321126,28.153173645871142,0.10494865381535208,5.0,49.69510573118459,1,"[{""id"": 386, ""x"": -71.74383544921875, ""y"": 27.981689453125, ""vx"": 3.1094772815704346, ""vy"": 0.012466848827898502, ""r"": 2.5906050205230713}]",False,0,False,0,
226,11.3,-19.240009307861328,27.710350036621094,0.10491580538778164,4.405771764709498,3.711728444537972e-15,0.23769129812717438,0.0,PlanStatus.OK,68.42170299933059,62.424659729003906,17,0.1,51,-19.240009307861328,27.710350036621094,0.10491580538778164,5.0,-11.268788962470111,28.17603077684656,0.10491580538778164,5.0,49.796737566909925,1,"[{""id"": 386, ""x"": -71.62665557861328, ""y"": 27.980453491210938, ""vx"": 1.8000537157058716, ""vy"": -0.005049047991633415, ""r"": 2.5906050205230713}]",False,0,False,0,
227,11.350000000000001,-19.020769119262695,27.73344612121582,0.10495259030033836,4.411065867313443,1.773437646226657e-15,0.2355736494064331,0.0,PlanStatus.OK,68.0810490011936,61.46597862243652,17,0.1,51,-19.020769119262695,27.73344612121582,0.10495259030033836,5.0,-11.049565909289836,28.199420081769542,0.10495259030033836,5.0,49.96734088501315,1,"[{""id"": 386, ""x"": -71.57814025878906, ""y"": 27.979244232177734, ""vx"": 0.4381667673587799, ""vy"": -0.011602829210460186, ""r"": 2.5906050205230713}]",False,0,False,0,
228,11.4,-18.80130386352539,27.756576538085938,0.10491671252702794,4.415144563073058,2.980353187550036e-15,0.2339421808719635,0.0,PlanStatus.OK,67.98573600099189,62.697410583496094,21,0.1,51,-18.80130386352539,27.756576538085938,0.10491671252702794,5.0,-8.836719702465206,28.059479331165832,0.10491671252702794,5.0,50.18507522779319,1,"[{""id"": 386, ""x"": -71.5765151977539, ""y"": 27.979049682617188, ""vx"": -0.0001339817827101797, ""vy"": -0.00031963022775016725, ""r"": 2.5906050205230713}]",False,0,False,0,
229,11.450000000000001,-18.5816650390625,27.77969741821289,0.10495254036606792,4.418182448411026,-2.374895307402083e-15,0.2327270209789276,0.0,PlanStatus.OK,64.6368289962993,60.58239936828613,17,0.1,51,-18.5816650390625,27.77969741821289,0.10495254036606792,5.0,-10.610461805821584,28.245670980730413,0.10495254036606792,5.0,50.40441409924357,1,"[{""id"": 386, ""x"": -71.57630920410156, ""y"": 27.979049682617188, ""vx"": -0.0004998486838303506, ""vy"": -4.4766235077986494e-05, ""r"": 2.5906050205230713}]",False,0,False,0,
230,11.5,-18.361906051635742,27.802852630615234,0.10491682071794722,4.420364518776801,2.4544115841167646e-15,0.23185418546199799,0.0,PlanStatus.OK,68.25207499787211,60.09507179260254,21,0.1,51,-18.361906051635742,27.802852630615234,0.10491682071794722,5.0,-8.397321923346954,28.105756501772657,0.10491682071794722,5.0,50.62379228749944,1,"[{""id"": 386, ""x"": -71.57601165771484, ""y"": 27.979049682617188, ""vx"": -0.0005489729810506105, ""vy"": 2.471644438628573e-05, ""r"": 2.5906050205230713}]",False,0,False,0,
231,11.55,-18.14205551147461,27.825998306274414,0.10495245714228385,4.421871090412768,-0.17142857611179352,0.2312515676021576,0.0,PlanStatus.OK,65.65465899620904,60.894012451171875,17,0.1,51,-18.14205551147461,27.825998306274414,0.10495245714228385,5.0,-10.170852239453627,28.291971205398227,0.10495245714228385,5.0,50.84329566142977,1,"[{""id"": 386, ""x"": -71.57573699951172, ""y"": 27.979049682617188, ""vx"": -0.0004861454071942717, ""vy"": 3.46017477568239e-05, ""r"": 2.5906050205230713}]",False,0,False,0,
232,11.600000000000001,-17.922210693359375,27.843711853027344,0.10028139742596097,4.402243283578232,-0.2455427646636963,0.23910269141197205,0.0,PlanStatus.OK,65.82393000280717,61.869144439697266,17,0.1,51,-17.922210693359375,27.843711853027344,0.10028139742596097,5.0,-9.948917802897848,28.27244583758128,0.10028139742596097,5.0,51.0628630950636,1,"[{""id"": 386, ""x"": -71.57550811767578, ""y"": 27.979049682617188, ""vx"": -0.0003940942115150392, ""vy"": 2.9971262847539037e-05, ""r"": 2.5906050205230713}]",False,0,False,0,
233,11.65,-17.703643798828125,27.849056243896484,0.08683080273489314,4.3687029307203,-0.07411419600248337,0.25251883268356323,0.0,PlanStatus.OK,69.5756149943918,62.464237213134766,17,0.1,51,-17.703643798828125,27.849056243896484,0.08683080273489314,5.0,-9.725305602404196,28.17050914881232,0.08683080273489314,5.0,51.28125591912163,1,"[{""id"": 386, ""x"": -71.57534790039062, ""y"": 27.979049682617188, ""vx"": -0.00030535002588294446, ""vy"": 2.3367452740785666e-05, ""r"": 2.5906050205230713}]",False,0,False,0,
234,11.700000000000001,-17.485239028930664,27.85141944885254,0.07452299543471354,4.379971244112292,3.0302419458356567e-15,0.2480114996433258,0.0,PlanStatus.OK,67.7124139983789,62.58082389831543,17,0.1,51,-17.485239028930664,27.85141944885254,0.07452299543471354,5.0,-9.503548832148997,28.074654636928422,0.07452299543471354,5.0,51.49951709922918,1,"[{""id"": 386, ""x"": -71.57521057128906, ""y"": 27.979049682617188, ""vx"": -0.00023060252715367824, ""vy"": 1.748081012920011e-05, ""r"": 2.5906050205230713}]",False,0,False,0,
235,11.75,-17.266523361206055,27.86141586303711,0.07074058263987965,4.381267816782949,4.356823019694453e-16,0.24749287962913513,0.0,PlanStatus.OK,68.92520599649288,61.87772750854492,17,0.1,51,-17.266523361206055,27.86141586303711,0.07074058263987965,5.0,-9.284045894348287,28.054459479103077,0.07074058263987965,5.0,51.71810277273587,1,"[{""id"": 386, ""x"": -71.57510375976562, ""y"": 27.979047775268555, ""vx"": -0.00017147287144325674, ""vy"": 1.344380416412605e-05, ""r"": 2.5906050205230713}]",False,0,False,0,
236,11.8,-17.047645568847656,27.875362396240234,0.07013253302874412,4.390397457704545,-2.073572018504075e-15,0.2438410222530365,0.0,PlanStatus.OK,66.5962839993881,62.56365776062012,21,0.1,51,-17.047645568847656,27.875362396240234,0.07013253302874412,5.0,-7.069968754049627,28.203702344955754,0.07013253302874412,5.0,51.93687545672001,1,"[{""id"": 386, ""x"": -71.57502746582031, ""y"": 27.979047775268555, ""vx"": -0.0001263868616661057, ""vy"": 9.759139175002929e-06, ""r"": 2.5906050205230713}]",False,0,False,0,
237,11.850000000000001,-16.828458786010742,27.890338897705078,0.07006492202656973,4.395853213715041,-1.6975995042063088e-15,0.24165871739387512,0.0,PlanStatus.OK,69.26620400190586,62.32738494873047,21,0.1,51,-16.828458786010742,27.890338897705078,0.07006492202656973,5.0,-6.850759794624964,28.218004244941824,0.07006492202656973,5.0,52.15597449410088,1,"[{""id"": 386, ""x"": -71.57496643066406, ""y"": 27.979047775268555, ""vx"": -9.258447971660644e-05, ""vy"": 7.728585842414759e-06, ""r"": 2.5906050205230713}]",False,0,False,0,
238,11.9,-16.60892677307129,27.90563201904297,0.07003521945803695,4.404577594893706,3.803344375145944e-15,0.23816895484924316,0.0,PlanStatus.OK,63.592332997359335,58.40873718261719,21,0.1,51,-16.60892677307129,27.90563201904297,0.07003521945803695,5.0,-6.631218053584444,28.233001002847093,0.07003521945803695,5.0,52.3754455192306,1,"[{""id"": 386, ""x"": -71.5749282836914, ""y"": 27.979047775268555, ""vx"": -6.758067320333794e-05, ""vy"": 5.8308482948632445e-06, ""r"": 2.5906050205230713}]",False,0,False,0,
239,11.950000000000001,-16.38913345336914,27.92101287841797,0.0700534787562608,4.407936600920572,2.308819325977959e-15,0.2368253618478775,0.0,PlanStatus.OK,65.29789500200422,60.53590774536133,21,0.1,51,-16.38913345336914,27.92101287841797,0.0700534787562608,5.0,-6.4114307130735,28.248564048126624,0.0700534787562608,5.0,52.59518980777488,1,"[{""id"": 386, ""x"": -71.57489776611328, ""y"": 27.979047775268555, ""vx"": -4.92069375468418e-05, ""vy"": 4.4137950681033544e-06, ""r"": 2.5906050205230713}]",False,0,False,0,
240,12.0,-16.169084548950195,27.93644905090332,0.07002983487920794,4.413735900218098,2.6387018130003036e-15,0.23450563848018646,0.0,PlanStatus.OK,64.83079600002384,60.851097106933594,21,0.1,51,-16.169084548950195,27.93644905090332,0.07002983487920794,5.0,-6.191374066863903,28.26376430894357,0.07002983487920794,5.0,52.815216943246426,1,"[{""id"": 386, ""x"": -71.57489013671875, ""y"": 27.979047775268555, ""vx"": -2.3842594600864686e-05, ""vy"": 2.777090685412986e-06, ""r"": 2.5906050205230713}]",False,0,False,0,
241,12.05,-15.948869705200195,27.951887130737305,0.07006096889682664,4.416245544847313,-1.5301405611385416e-15,0.23350177705287933,0.0,PlanStatus.OK,72.22838700545253,64.49246406555176,21,0.1,51,-15.948869705200195,27.951887130737305,0.07006096889682664,5.0,-5.971169418588751,28.27951303483284,0.07006096889682664,5.0,53.035406783102935,1,"[{""id"": 386, ""x"": -71.57487487792969, ""y"": 27.979047775268555, ""vx"": -2.6711997634265572e-05, ""vy"": 2.87083389594045e-06, ""r"": 2.5906050205230713}]",False,0,False,0,
242,12.100000000000001,-15.728532791137695,27.967355728149414,0.07002554053195019,4.418432471277435,-3.079171227550275e-15,0.2326270043849945,0.0,PlanStatus.OK,65.40220500028227,61.46836280822754,17,0.1,51,-15.728532791137695,27.967355728149414,0.07002554053195019,5.0,-7.745919330638806,28.154691487837205,0.07002554053195019,5.0,53.25572303140963,1,"[{""id"": 386, ""x"": -71.57485961914062, ""y"": 27.979047775268555, ""vx"": -2.344679342058953e-05, ""vy"": -4.2148503354155764e-08, ""r"": 2.5906050205230713}]",False,0,False,0,
243,12.15,-15.508101463317871,27.98281478881836,0.07006127682482768,4.420064553828254,-3.3096152229385167e-15,0.23197418451309204,0.0,PlanStatus.OK,65.59276099869749,61.2790584564209,17,0.1,51,-15.508101463317871,27.98281478881836,0.07006127682482768,5.0,-7.525494702601791,28.170435817399028,0.07006127682482768,5.0,53.47614563245423,1,"[{""id"": 386, ""x"": -71.5748519897461, ""y"": 27.979047775268555, ""vx"": -1.8758737496682443e-05, ""vy"": -6.5688915640294e-08, ""r"": 2.5906050205230713}]",False,0,False,0,
244,12.200000000000001,-15.287603378295898,27.99829864501953,0.07002556549908541,4.421270489333811,-0.17142857611179352,0.2314918041229248,0.0,PlanStatus.OK,66.83642900316045,61.70058250427246,17,0.1,51,-15.287603378295898,27.99829864501953,0.07002556549908541,5.0,-7.304989922474247,28.185634604010307,0.07002556549908541,5.0,53.69663925353953,1,"[{""id"": 386, ""x"": -71.57484436035156, ""y"": 27.979047775268555, ""vx"": -1.4379035746969748e-05, ""vy"": -1.8235095211593944e-08, ""r"": 2.5906050205230713}]",False,0,False,0,
245,12.25,-15.06712818145752,28.00984764099121,0.0666938469456662,4.410119057888199,-3.3029134982598407e-15,0.23595237731933594,0.0,PlanStatus.OK,66.63210400438402,60.10866165161133,17,0.1,51,-15.06712818145752,28.00984764099121,0.0666938469456662,5.0,-7.093057039474997,28.03118230433427,-0.1197055912672887,5.0,53.91711192280166,1,"[{""id"": 386, ""x"": -71.57483673095703, ""y"": 27.979047775268555, ""vx"": -1.0791456588776782e-05, ""vy"": -6.836041421820482e-08, ""r"": 2.5906050205230713}]",False,0,False,0,
246,12.3,-14.846878051757812,28.01970100402832,0.06308486003325611,4.410154620839132,-9.171022655082546e-16,0.2359381467103958,0.0,PlanStatus.OK,67.46750199818052,60.15205383300781,17,0.1,51,-14.846878051757812,28.01970100402832,0.06308486003325611,5.0,-6.863156636674321,28.15162792672827,0.06308486003325611,5.0,54.137360596040736,1,"[{""id"": 386, ""x"": -71.5748291015625, ""y"": 27.979047775268555, ""vx"": -7.927442311483901e-06, ""vy"": -8.071266677234235e-08, ""r"": 2.5906050205230713}]",False,0,False,0,
247,12.350000000000001,-14.626676559448242,28.0324649810791,0.06253091836533044,4.412252910141212,-1.994679793313283e-15,0.23509883880615234,0.0,PlanStatus.OK,67.34041699382942,60.776472091674805,17,0.1,51,-14.626676559448242,28.0324649810791,0.06253091836533044,5.0,-6.64288328945679,28.159969367807324,0.06253091836533044,5.0,54.357572574179564,1,"[{""id"": 386, ""x"": -71.5748291015625, ""y"": 27.979047775268555, ""vx"": -5.838834567839513e-06, ""vy"": -6.362437687812417e-08, ""r"": 2.5906050205230713}]",False,0,False,0,
248,12.4,-14.40641975402832,28.045969009399414,0.06240347362360253,4.414207617791955,-0.17142857611179352,0.23431695997714996,0.0,PlanStatus.OK,67.5565249985084,61.57255172729492,17,0.1,51,-14.40641975402832,28.045969009399414,0.06240347362360253,5.0,-6.422610299110307,28.17245590262362,0.06240347362360253,5.0,54.57783586654477,1,"[{""id"": 386, ""x"": -71.57482147216797, ""y"": 27.979047775268555, ""vx"": -1.9927540506614605e-06, ""vy"": 1.539224747659773e-08, ""r"": 2.5906050205230713}]",False,0,False,0,
249,12.450000000000001,-14.186176300048828,28.055727005004883,0.05905752796429741,4.404280273451414,-0.24550780653953552,0.23828789591789246,0.0,PlanStatus.OK,64.33621600444894,60.59527397155762,17,0.1,51,-14.186176300048828,28.055727005004883,0.05905752796429741,5.0,-6.217799392399766,28.2943048682685,0.24545696617725232,5.0,54.798091378643086,1,"[{""id"": 386, ""x"": -71.57482147216797, ""y"": 27.979047775268555, ""vx"": -2.781915782179567e-06, ""vy"": -2.368617835202258e-08, ""r"": 2.5906050205230713}]",False,0,False,0,
250,12.5,-13.967182159423828,28.05464744567871,0.04758676051710812,4.371279366030135,-0.074079230427742,0.25148826837539673,0.0,PlanStatus.OK,69.92016200092621,61.66887283325195,17,0.1,51,-13.967182159423828,28.05464744567871,0.04758676051710812,5.0,-5.9771849788382525,28.295498445807837,-0.1388126776958468,5.0,55.0170838976881,1,"[{""id"": 386, ""x"": -71.57482147216797, ""y"": 27.979047775268555, ""vx"": -2.662532097019721e-06, ""vy"": 1.2800546400626445e-08, ""r"": 2.5906050205230713}]",False,0,False,0,
251,12.55,-13.748679161071777,28.049381256103516,0.0358918090015938,4.381882383568899,1.1144088496922505e-15,0.24724704027175903,0.0,PlanStatus.OK,70.99050100077875,63.66753578186035,21,0.1,51,-13.748679161071777,28.049381256103516,0.0358918090015938,5.0,-3.75769978487549,28.268543492791032,-0.1505076292113611,5.0,55.23558006358632,1,"[{""id"": 386, ""x"": -71.57482147216797, ""y"": 27.979047775268555, ""vx"": -2.140493506885832e-06, ""vy"": 8.744403423577296e-09, ""r"": 2.5906050205230713}]",False,0,False,0,
252,12.600000000000001,-13.529610633850098,28.051212310791016,0.03219985837944394,4.384587271607313,-3.827590269744625e-15,0.24616509675979614,0.0,PlanStatus.OK,67.94720600009896,62.55698204040527,21,0.1,51,-13.529610633850098,28.051212310791016,0.03219985837944394,5.0,-3.537890214277708,28.233486935107237,-0.15419957983351096,5.0,55.45465067694941,1,"[{""id"": 386, ""x"": -71.57482147216797, ""y"": 27.979047775268555, ""vx"": -1.7180293525598245e-06, ""vy"": 1.6564507987482102e-08, ""r"": 2.5906050205230713}]",False,0,False,0,
253,12.65,-13.31025505065918,28.05678939819336,0.03164813046417438,4.390862806664924,-2.4678436208360865e-15,0.24365487694740295,0.0,PlanStatus.OK,67.4995189983747,62.59584426879883,21,0.1,51,-13.31025505065918,28.05678939819336,0.03164813046417438,5.0,-3.3184355858516765,28.233551283969668,-0.15475130774878051,5.0,55.67401326576063,1,"[{""id"": 386, ""x"": -71.57482147216797, ""y"": 27.979047775268555, ""vx"": -1.2356496199572575e-06, ""vy"": 2.2602193450182995e-09, ""r"": 2.5906050205230713}]",False,0,False,0,
254,12.700000000000001,-13.090546607971191,28.0633544921875,0.03154190362619385,4.3990290272033175,-5.907806520566081e-16,0.2403883934020996,0.0,PlanStatus.OK,70.927747998212,63.09914588928223,21,0.1,51,-13.090546607971191,28.0633544921875,0.03154190362619385,5.0,-3.0987084226820736,28.23905497758107,-0.15485753458676105,5.0,55.89373060888659,1,"[{""id"": 386, ""x"": -71.57482147216797, ""y"": 27.979047775268555, ""vx"": -9.805852414501715e-07, ""vy"": -3.831397421549809e-08, ""r"": 2.5906050205230713}]",False,0,False,0,
255,12.75,-12.870537757873535,28.070173263549805,0.03156338784605022,4.404415730578062,1.5486230318058672e-15,0.23823370039463043,0.0,PlanStatus.OK,70.33290000254055,62.99233436584473,21,0.1,51,-12.870537757873535,28.070173263549805,0.03156338784605022,5.0,-2.878703349678244,28.246088415751135,-0.15483605036690468,5.0,56.113749419867375,1,"[{""id"": 386, ""x"": -71.57482147216797, ""y"": 27.979047775268555, ""vx"": -6.552663194270281e-07, ""vy"": -1.6891167575749932e-08, ""r"": 2.5906050205230713}]",False,0,False,0,
256,12.8,-12.650278091430664,28.077104568481445,0.03152542115575978,4.409167035835814,-3.4876410079023997e-15,0.2363331913948059,0.0,PlanStatus.OK,68.69626299885567,62.55316734313965,17,0.1,51,-12.650278091430664,28.077104568481445,0.03152542115575978,5.0,-4.65425317091038,28.329266164325418,0.03152542115575978,5.0,56.33401994869576,1,"[{""id"": 386, ""x"": -71.57482147216797, ""y"": 27.979047775268555, ""vx"": 0.0, ""vy"": 0.0, ""r"": 2.5906050205230713}]",False,0,False,0,
257,12.850000000000001,-12.429805755615234,28.084041595458984,0.031561267720151165,4.4130628478868426,-3.0872618745042112e-15,0.2347748577594757,0.0,PlanStatus.OK,67.52019800478593,63.69924545288086,17,0.1,51,-12.429805755615234,28.084041595458984,0.031561267720151165,5.0,-4.433789879359182,28.33648982116307,0.031561267720151165,5.0,56.554503888105614,1,"[{""id"": 386, ""x"": -71.57482147216797, ""y"": 27.979047775268555, ""vx"": -2.976275936816819e-07, ""vy"": 3.5200041992311526e-08, ""r"": 2.5906050205230713}]",False,0,False,0,
258,12.9,-12.209165573120117,28.091012954711914,0.03152525678878625,4.416158519472124,-2.2902142472915185e-15,0.23353658616542816,0.0,PlanStatus.OK,65.98392299929401,61.74826622009277,17,0.1,51,-12.209165573120117,28.091012954711914,0.03152525678878625,5.0,-4.213140611152909,28.343173236273458,0.03152525678878625,5.0,56.775156463059055,1,"[{""id"": 386, ""x"": -71.57482147216797, ""y"": 27.979047775268555, ""vx"": -2.5409514137209044e-07, ""vy"": 7.442002214474996e-08, ""r"": 2.5906050205230713}]",False,0,False,0,
259,12.950000000000001,-11.988394737243652,28.097965240478516,0.031561072144258615,4.4185369154639815,3.255204791022216e-15,0.23258523643016815,0.0,PlanStatus.OK,67.59888600208797,63.48991394042969,17,0.1,51,-11.988394737243652,28.097965240478516,0.031561072144258615,5.0,-3.992378811614969,28.350411902354608,0.031561072144258615,5.0,56.99594037690734,1,"[{""id"": 386, ""x"": -71.57482147216797, ""y"": 27.979047775268555, ""vx"": -3.0021993779882905e-07, ""vy"": 6.401860019877859e-08, ""r"": 2.5906050205230713}]",False,0,False,0,
260,13.0,-11.767521858215332,28.10495376586914,0.03152534209316492,4.420302989668454,2.9825463676087143e-15,0.23187880218029022,0.0,PlanStatus.OK,69.35002099635312,63.74049186706543,17,0.1,51,-11.767521858215332,28.10495376586914,0.03152534209316492,5.0,-3.7714969177585256,28.357114729526586,0.03152534209316492,5.0,57.21682712157419,1,"[{""id"": 386, ""x"": -71.57482147216797, ""y"": 27.979047775268555, ""vx"": -1.6686398396359436e-07, ""vy"": 3.9832439568954214e-08, ""r"": 2.5906050205230713}]",False,0,False,0,
261,13.05,-11.546578407287598,28.11191749572754,0.03156101596820437,4.421569511349124,-5.128982489576209e-16,0.2313721925020218,0.0,PlanStatus.OK,68.57370500074467,63.57979774475098,17,0.1,51,-11.546578407287598,28.11191749572754,0.03156101596820437,5.0,-3.553747566823697,28.224697395344844,-0.15483842224475053,5.0,,0,[],False,0,False,0,
262,13.100000000000001,-11.325581550598145,28.11890983581543,0.03152538370505695,4.422440379994589,-2.8355700576340953e-15,0.2310238480567932,0.0,PlanStatus.OK,65.39103599789087,60.22381782531738,17,0.1,51,-11.325581550598145,28.11890983581543,0.03152538370505695,5.0,-3.3327466966052617,28.23140493270941,-0.15487405450789796,5.0,,0,[],False,0,False,0,
263,13.15,-11.10455322265625,28.125877380371094,0.03156100140404216,4.423009787154549,7.993054994127175e-16,0.23079608380794525,0.0,PlanStatus.OK,69.10897899797419,62.75534629821777,17,0.1,51,-11.10455322265625,28.125877380371094,0.03156100140404216,5.0,-3.1117223805497995,28.238657163579504,-0.15483843680891274,5.0,,0,[],False,0,False,0,
264,13.200000000000001,-10.883501052856445,28.132869720458984,0.031525385785651554,4.423355248767205,-1.5784021691324867e-15,0.2306579053401947,0.0,PlanStatus.OK,68.28832400060492,60.3485107421875,17,0.1,51,-10.883501052856445,28.132869720458984,0.031525385785651554,5.0,-2.890666199097619,28.24536483398281,-0.15487405242730334,5.0,,0,[],False,0,False,0,
265,13.25,-10.662437438964844,28.13983917236328,0.03156100140404216,4.423542784095358,7.891738206932536e-16,0.23058289289474487,0.0,PlanStatus.OK,68.75190199934877,61.057090759277344,17,0.1,51,-10.662437438964844,28.13983917236328,0.03156100140404216,5.0,-2.6696065968583937,28.25261895557169,-0.15483843680891274,5.0,,0,[],False,0,False,0,
266,13.3,-10.44136905670166,28.146833419799805,0.03152540243040836,4.42362223905439,6.986850262402807e-16,0.2305511087179184,0.0,PlanStatus.OK,66.2109059994691,61.0508918762207,17,0.1,51,-10.44136905670166,28.146833419799805,0.03152540243040836,5.0,-2.4485342048152905,28.259328666362407,-0.15487403578254655,5.0,,0,[],False,0,False,0,
267,13.350000000000001,-10.220296859741211,28.153799057006836,0.03156101596820437,4.423631981125776,-5.02650209087028e-16,0.2305472046136856,0.0,PlanStatus.OK,64.15012100478634,60.111284255981445,17,0.1,51,-10.220296859741211,28.153799057006836,0.03156101596820437,5.0,-2.227466019277308,28.26657895662414,-0.15483842224475053,5.0,,0,[],False,0,False,0,
268,13.4,-9.999227523803711,28.16078758239746,0.031525398269219164,4.423598966004547,-1.7944721212849414e-15,0.23056040704250336,0.0,PlanStatus.OK,68.5998449989711,64.03255462646484,17,0.1,51,-9.999227523803711,28.16078758239746,0.031525398269219164,5.0,-2.006392671449227,28.273282795700382,-0.15487403994373575,5.0,,0,[],False,0,False,0,
269,13.450000000000001,-9.778158187866211,28.16775131225586,0.03156101804879897,4.423544390174535,-1.799516837760551e-15,0.23058223724365234,0.0,PlanStatus.OK,67.99537500046426,62.593936920166016,13,0.1,51,-9.778158187866211,28.16775131225586,0.03156101804879897,5.0,-3.7811462334025445,28.35708598425184,0.03156101804879897,5.0,,0,[],False,0,False,0,
270,13.5,-9.557093620300293,28.17473602294922,0.031525398269219164,4.42348043316585,-1.794511296558752e-15,0.23060782253742218,0.0,PlanStatus.OK,67.47526500112144,63.234806060791016,13,0.1,51,-9.557093620300293,28.17473602294922,0.031525398269219164,5.0,-3.5600749255817523,28.363857082581177,0.031525398269219164,5.0,,0,[],False,0,False,0,
271,13.55,-9.336031913757324,28.18169403076172,0.031561034693555784,4.423416845204746,3.3377297287655447e-15,0.23063325881958008,0.0,PlanStatus.OK,69.29992200457491,63.17305564880371,13,0.1,51,-9.336031913757324,28.18169403076172,0.031561034693555784,5.0,-3.3390199624450796,28.371028802576475,0.031561034693555784,5.0,,0,[],False,0,False,0,
272,13.600000000000001,-9.114974021911621,28.188676834106445,0.031525398269219164,4.423357704937473,-1.79455195414022e-15,0.2306569218635559,0.0,PlanStatus.OK,64.65962299989769,60.49942970275879,13,0.1,51,-9.114974021911621,28.188676834106445,0.031525398269219164,5.0,-3.117955327193081,28.377797893738403,0.031525398269219164,5.0,,0,[],False,0,False,0,
