step,t,ego_x,ego_y,ego_yaw,ego_speed,ctrl_steer,ctrl_throttle,ctrl_brake,plan_status,best_cost,num_candidates,ego_s0,ego_l0,best_valid,best_min_clearance_m,best_max_curvature,best_max_yaw_rate,best_cost_total,best_cost_offset,best_cost_speed,best_cost_curvature,best_cost_collision,best_l_target,best_v_target,best_collision,debug_proj_seg_idx,debug_ego_s0,debug_ego_l0,debug_proj_heading_err,debug_best_cost,debug_num_candidates,traj_dt,traj_len,traj0_x,traj0_y,traj0_yaw,traj0_v,trajN_x,trajN_y,trajN_yaw,trajN_v,num_obstacles,obstacles
80,4.0,-43.80918884277344,24.52781867980957,0.0029981994988531415,9.028218942386157,-0.00027120986487716436,0.38871243596076965,0.0,PlanStatus.OK,5.482824206467511e-07,66,21.016953086243667,-0.03447870074498493,True,,1.0965648412935023e-06,1.0965395211143258e-05,5.482824206467511e-07,0.0,0.0,5.482824206467511e-07,0.0,-0.03447870074498493,10.0,False,10,21.016953086243667,-0.03447870074498493,0.0002196740124320632,5.482824206467511e-07,66,0.1,50,-43.809188859492735,24.527818679763115,0.0027789942384009083,10.0,5.1906220148607325,24.663964796808173,0.0027780540851544498,10.0,0,[]
81,4.05,-43.35817337036133,24.529212951660156,0.0025572606453768323,9.015750252780142,0.00027336057974025607,0.39369988441467285,0.0,PlanStatus.OK,3.069935965719643e-07,66,21.467970691774457,-0.034337809355709015,True,,6.139871931439286e-07,6.1398718953454764e-06,3.069935965719643e-07,0.0,0.0,3.069935965719643e-07,0.0,-0.034337809355709015,10.0,False,10,21.467970691774457,-0.034337809355709015,-0.000221049779940914,3.069935965719643e-07,66,0.1,50,-43.35817339439701,24.529212951593376,0.00277856411616212,10.0,5.641637483197012,24.665358979662727,0.0027783964179123963,10.0,0,[]
82,4.1000000000000005,-42.90772247314453,24.53032684326172,0.0029988041716592384,9.00482617872071,-0.00027226778911426663,0.3980695307254791,0.0,PlanStatus.OK,5.140604302663401e-07,66,21.918422945111384,-0.03447572817445812,True,,1.0281208605326802e-06,1.0280994207265658e-05,5.140604302663401e-07,0.0,0.0,5.140604302663401e-07,0.0,-0.03447572817445812,10.0,False,10,21.918422945111384,-0.03447572817445812,0.00022070853786495658,5.140604302663401e-07,66,0.1,50,-42.907722504681814,24.530326843174105,0.0027781345330951264,10.0,6.092088372990365,24.666472871243666,0.00277882719438255,10.0,0,[]
83,4.15,-42.457767486572266,24.53171730041504,0.002556876775672833,8.995698218455416,0.00027410362963564694,0.40172070264816284,0.0,PlanStatus.OK,3.546138799557296e-07,66,22.368380091041058,-0.034335353058059605,True,,7.092277599114591e-07,7.092277569029602e-06,3.546138799557296e-07,0.0,0.0,3.546138799557296e-07,0.0,-0.034335353058059605,10.0,False,11,22.368380091041058,-0.034335353058059605,-0.00022135561497055138,3.546138799557296e-07,66,0.1,50,-42.45776748054107,24.531717300431794,0.002778056734509014,10.0,6.5420433840233745,24.667863679778595,0.0027790104050930257,10.0,0,[]
84,4.2,-42.00820541381836,24.53282356262207,0.002999039538923547,8.988480138989242,-0.00027277693152427673,0.40460795164108276,0.0,PlanStatus.OK,4.590439301328863e-07,66,22.81794350228135,-0.034478002457228096,True,,9.180878602657726e-07,9.180708064869016e-06,4.590439301328863e-07,0.0,0.0,4.590439301328863e-07,0.0,-0.034478002457228096,10.0,False,11,22.81794350228135,-0.034478002457228096,0.00022059278058739456,4.590439301328863e-07,66,0.1,50,-42.00820540037117,24.532823562659434,0.0027780567345083436,10.0,6.991605448250721,24.668970370699,0.0027790104051007357,10.0,0,[]
85,4.25,-41.5589599609375,24.534215927124023,0.0025567059068411745,8.983113483323525,0.00027448407490737736,0.40675461292266846,0.0,PlanStatus.OK,4.029984525130793e-07,66,23.267191089677752,-0.03433367107864162,True,,8.059969050261586e-07,8.059969029464674e-06,4.029984525130793e-07,0.0,0.0,4.029984525130793e-07,0.0,-0.03433367107864162,10.0,False,11,23.267191089677752,-0.03433367107864162,-0.00022195506859179655,4.029984525130793e-07,66,0.1,50,-41.55895994019177,24.53421592718167,0.0027783115457493466,10.0,7.440850898130741,24.670363013825334,0.0027788606025225325,10.0,0,[]
86,4.3,-41.10991668701172,24.535324096679688,0.0029990182128288804,8.979472648325185,-0.0002728709077928215,0.4082109332084656,0.0,PlanStatus.OK,4.0305035181044213e-07,66,23.716235709390574,-0.034472971885810944,True,,8.061007036208843e-07,8.060875918750564e-06,4.0305035181044213e-07,0.0,0.0,4.0305035181044213e-07,0.0,-0.034472971885810944,10.0,False,11,23.716235709390574,-0.034472971885810944,0.00022014311708124217,4.0305035181044213e-07,66,0.1,50,-41.10991665880048,24.53532409675808,0.002778739786395047,10.0,7.889894179442432,24.67147118369894,0.0027784326592842513,10.0,0,[]
87,4.3500000000000005,-40.6610107421875,24.536712646484375,0.002556712148624979,8.977325612904654,0.00027455418603494763,0.4090697467327118,0.0,PlanStatus.OK,4.593656862245903e-07,66,24.165143746701965,-0.03433166951006709,True,,9.187313724491806e-07,9.18707173506745e-06,4.593656862245903e-07,0.0,0.0,4.593656862245903e-07,0.0,-0.03433166951006709,10.0,False,12,24.165143746701965,-0.03433166951006709,-0.00022221951062221688,4.593656862245903e-07,66,0.1,50,-40.661010744890966,24.53671264647686,0.0027790104050984307,10.0,8.338800099265278,24.67285957623918,0.002778057396841345,10.0,0,[]
88,4.4,-40.21217727661133,24.53782081604004,0.0029988639887540353,8.976443765131537,-0.0002727205283008516,0.40942248702049255,0.0,PlanStatus.OK,3.464424357953584e-07,66,24.613978558742293,-0.03447081549905404,True,,6.928848715907168e-07,6.928752090767064e-06,3.464424357953584e-07,0.0,0.0,3.464424357953584e-07,0.0,-0.03447081549905404,10.0,False,12,24.613978558742293,-0.03447081549905404,0.00022014634977724021,3.464424357953584e-07,66,0.1,50,-40.212177286703174,24.537820816011997,0.002779010405098059,10.0,8.787633573339596,24.673967318073526,0.0027780573968489938,10.0,0,[]
89,4.45,-39.76335906982422,24.53921127319336,0.002556794072037418,8.976543598508533,0.0002744633238762617,0.40938255190849304,0.0,PlanStatus.OK,5.207520031310868e-07,66,25.062798896531636,-0.03432763257613699,True,,1.0415040062621737e-06,1.041478984348948e-05,5.207520031310868e-07,0.0,0.0,5.207520031310868e-07,0.0,-0.03432763257613699,10.0,False,12,25.062798896531636,-0.03432763257613699,-0.00022170955357080947,5.207520031310868e-07,66,0.1,50,-39.76335908722069,24.539211273145025,0.0027789505167697365,10.0,9.236451788690449,24.675357347519512,0.002778057396850242,10.0,0,[]
90,4.5,-39.31450653076172,24.540319442749023,0.0029986673725641818,8.977387904500919,-0.0002724645601119846,0.4090448319911957,0.0,PlanStatus.OK,2.8948460405653383e-07,66,25.51165278198464,-0.03446683157046706,True,,5.789692081130677e-07,5.789624786659876e-06,2.8948460405653383e-07,0.0,0.0,2.8948460405653383e-07,0.0,-0.03446683157046706,10.0,False,12,25.51165278198464,-0.03446683157046706,0.0002203777763212316,2.8948460405653383e-07,66,0.1,50,-39.31450655560562,24.54031944268,0.0027785224580074083,10.0,9.68530432204893,24.676465472074653,0.0027784401737951667,10.0,0,[]
91,4.55,-38.8656005859375,24.54170799255371,0.0025569022629567026,8.978717032261688,0.0002743001969065517,0.4085131883621216,0.0,PlanStatus.OK,5.371026841041303e-07,66,25.960560852171763,-0.0343257998134238,True,,1.0742053682082606e-06,1.074182042473757e-05,5.371026841041303e-07,0.0,0.0,5.371026841041303e-07,0.0,-0.0343257998134238,10.0,False,12,25.960560852171763,-0.0343257998134238,-0.00022117327808377808,5.371026841041303e-07,66,0.1,50,-38.86560061802733,24.541707992464563,0.0027780943475855763,10.0,10.134210259552578,24.677854021859005,0.002778867986894264,10.0,0,[]
92,4.6000000000000005,-38.41661834716797,24.542816162109375,0.0029984902619487183,8.980345257873761,-0.0002722173521760851,0.4078618884086609,0.0,PlanStatus.OK,3.349307026672497e-07,66,26.40954446969938,-0.03446496867476891,True,,6.698614053344994e-07,6.698614020278493e-06,3.349307026672497e-07,0.0,0.0,3.349307026672497e-07,0.0,-0.03446496867476891,10.0,False,13,26.40954446969938,-0.03446496867476891,0.0002202382427641627,3.349307026672497e-07,66,0.1,50,-38.41661834043751,24.542816162128073,0.0027780567345078713,10.0,10.583192522669936,24.678962582053202,0.002779010405097429,10.0,0,[]
93,4.65,-37.967552185058594,24.544206619262695,0.0025570083732813853,8.982079701534602,0.00027410141774453223,0.40716812014579773,0.0,PlanStatus.OK,4.813976790437668e-07,66,26.858612761717428,-0.03432204655816626,True,,9.627953580875337e-07,9.627766704833202e-06,4.813976790437668e-07,0.0,0.0,4.813976790437668e-07,0.0,-0.03432204655816626,10.0,False,13,26.858612761717428,-0.03432204655816626,-0.000221457777505628,4.813976790437668e-07,66,0.1,50,-37.967552171006645,24.54420661930174,0.002778056734508878,10.0,11.032258676192216,24.680353467447546,0.0027790104051034483,10.0,0,[]
94,4.7,-37.518394470214844,24.54531478881836,0.0029983779098402305,8.98380233958186,-0.0002720519551075995,0.4064790606498718,0.0,PlanStatus.OK,3.835943491358497e-07,66,27.307771821906616,-0.03446166528828834,True,,7.671886982716994e-07,7.671886957717235e-06,3.835943491358497e-07,0.0,0.0,3.835943491358497e-07,0.0,-0.03446166528828834,10.0,False,13,27.307771821906616,-0.03446166528828834,0.0002196975841692937,3.835943491358497e-07,66,0.1,50,-37.51839444872494,24.545314788878073,0.00277835024622229,10.0,11.481416389523549,24.6814618767421,0.0027788217974753174,10.0,0,[]
95,4.75,-37.06916046142578,24.546703338623047,0.0025570918571397754,8.985392778986348,0.00027393762138672173,0.4058429002761841,0.0,PlanStatus.OK,4.255721546169165e-07,66,27.75700795465795,-0.03432111679995292,True,,8.51144309233833e-07,8.511297421294299e-06,4.255721546169165e-07,0.0,0.0,4.255721546169165e-07,0.0,-0.03432111679995292,10.0,False,13,27.75700795465795,-0.03432111679995292,-0.0002218026801660009,4.255721546169165e-07,66,0.1,50,-37.06916043267156,24.54670333870295,0.002778778669512674,10.0,11.930650405692104,24.6828504265673,0.0027783933741821593,10.0,0,[]
96,4.800000000000001,-36.61984634399414,24.54781150817871,0.0029983318766846697,8.986808331350217,-0.0002720172342378646,0.40527665615081787,0.0,PlanStatus.OK,4.346777281805233e-07,66,28.206323383966804,-0.03446136678814368,True,,8.693554563610466e-07,8.693316597041707e-06,4.346777281805233e-07,0.0,0.0,4.346777281805233e-07,0.0,-0.03446136678814368,10.0,False,14,28.206323383966804,-0.03446136678814368,0.00021941985325443477,4.346777281805233e-07,66,0.1,50,-36.61984634738449,24.54781150816929,0.002779010405096218,10.0,12.379964498273639,24.683958399289814,0.002778056734507594,10.0,0,[]
97,4.8500000000000005,-36.170467376708984,24.54920196533203,0.0025571683189913852,8.987982967433378,0.00027368683367967606,0.40480682253837585,0.0,PlanStatus.OK,3.6960721269485277e-07,66,28.655704480088847,-0.034319742222482054,True,,7.392144253897055e-07,7.39203465459793e-06,3.6960721269485277e-07,0.0,0.0,3.6960721269485277e-07,0.0,-0.034319742222482054,10.0,False,14,28.655704480088847,-0.034319742222482054,-0.00022152942368092914,3.6960721269485277e-07,66,0.1,50,-36.17046738743944,24.549201965302213,0.00277901040510393,10.0,12.82934347420508,24.685348427903968,0.0027780567345079494,10.0,0,[]
98,4.9,-35.72104263305664,24.550310134887695,0.002998301708062946,8.988924541758774,-0.00027208426035940647,0.40443018078804016,0.0,PlanStatus.OK,4.952557630375469e-07,66,29.105130567922156,-0.034460531377276775,True,,9.905115260750939e-07,9.90486686388431e-06,4.952557630375469e-07,0.0,0.0,4.952557630375469e-07,0.0,-0.034460531377276775,10.0,False,14,29.105130567922156,-0.034460531377276775,0.00021981826760218747,4.952557630375469e-07,66,0.1,50,-35.72104265121605,24.55031013483724,0.0027789101464711402,10.0,13.278768226444386,24.6864561688774,0.002778056734512257,10.0,0,[]
99,4.95,-35.271575927734375,24.551698684692383,0.002557143091781841,8.989616616431286,0.0002735635789576918,0.40415334701538086,0.0,PlanStatus.OK,3.1344778186862857e-07,66,29.55459939644198,-0.034321057977485366,True,,6.268955637372571e-07,6.268877000667646e-06,3.1344778186862857e-07,0.0,0.0,3.1344778186862857e-07,0.0,-0.034321057977485366,10.0,False,14,29.55459939644198,-0.034321057977485366,-0.00022112602608709547,3.1344778186862857e-07,66,0.1,50,-35.27157595317604,24.551698684621698,0.0027784815012598047,10.0,13.728234924526154,24.687844716373103,0.002778483090844001,10.0,0,[]
100,5.0,-34.82208251953125,24.552806854248047,0.0029982728398128488,8.99009947150218,-0.00027216484886594117,0.4039601981639862,0.0,PlanStatus.OK,5.560433017533399e-07,66,30.004094181426357,-0.034462034048362955,True,,1.1120866035066798e-06,1.1120612615953505e-05,5.560433017533399e-07,0.0,0.0,5.560433017533399e-07,0.0,-0.034462034048362955,10.0,False,15,30.004094181426357,-0.034462034048362955,0.00022021415371458646,5.560433017533399e-07,66,0.1,50,-34.82208251946399,24.552806854248235,0.002778056734501102,10.0,14.177728358110055,24.68895289228507,0.0027789141433702483,10.0,0,[]
101,5.050000000000001,-34.37257385253906,24.554195404052734,0.00255711006234254,8.99037669545816,0.0002735792368184775,0.403849333524704,0.0,PlanStatus.OK,3.1473276850757856e-07,66,30.453604971320964,-0.03432224857512233,True,,6.294655370151571e-07,6.2946553344668185e-06,3.1473276850757856e-07,0.0,0.0,3.1473276850757856e-07,0.0,-0.03432224857512233,10.0,False,15,30.453604971320964,-0.03432224857512233,-0.0002211629663567763,3.1473276850757856e-07,66,0.1,50,-34.37257384511539,24.554195404073358,0.0027780567345086016,10.0,14.627237016422663,24.69034187313518,0.002779015705641471,10.0,0,[]
102,5.1000000000000005,-33.92304992675781,24.55530548095703,0.0029982229055424098,8.990501922784095,-0.0002719807671383023,0.40379923582077026,0.0,PlanStatus.OK,5.057117948688837e-07,66,30.903130246333234,-0.03446097731742668,True,,1.0114235897377675e-06,1.011402857865537e-05,5.057117948688837e-07,0.0,0.0,5.057117948688837e-07,0.0,-0.03446097731742668,10.0,False,15,30.903130246333234,-0.03446097731742668,0.00021973552733502415,5.057117948688837e-07,66,0.1,50,-33.92304991191747,24.555305480998264,0.002778056734513142,10.0,15.076760933611677,24.691452381099033,0.002779015705645393,10.0,0,[]
103,5.15,-33.47352600097656,24.55669403076172,0.002557018516180068,8.990490183576215,0.00027382353437133133,0.40380391478538513,0.0,PlanStatus.OK,3.6313619987567927e-07,66,31.352656294958024,-0.03432123423390858,True,,7.262723997513585e-07,7.262723968406992e-06,3.6313619987567927e-07,0.0,0.0,3.6313619987567927e-07,0.0,-0.03432123423390858,10.0,False,15,31.352656294958024,-0.03432123423390858,-0.0002216832119042722,3.6313619987567927e-07,66,0.1,50,-33.47352597883967,24.55669403082323,0.0027783930510533834,10.0,15.526284859396638,24.692841128963252,0.002778782681887173,10.0,0,[]
104,5.2,-33.02400207519531,24.557802200317383,0.0029982096417518244,8.99039511188611,-0.00027183323982171714,0.40384194254875183,0.0,PlanStatus.OK,4.5039096278870583e-07,66,31.802181564671574,-0.03446187031748371,True,,9.007819255774117e-07,9.00765523031543e-06,4.5039096278870583e-07,0.0,0.0,4.5039096278870583e-07,0.0,-0.03446187031748371,10.0,False,15,31.802181564671574,-0.03446187031748371,0.0002192935641619413,4.5039096278870583e-07,66,0.1,50,-33.02400204558086,24.557802200399678,0.0027788217500805197,10.0,15.97580879259276,24.693949297944044,0.002778351004645355,10.0,0,[]
105,5.25,-32.57448959350586,24.55919075012207,0.0025570117542476132,8.990223154681019,0.00027391003095544875,0.40391072630882263,0.0,PlanStatus.OK,4.121118407914662e-07,66,32.25169613651664,-0.0343223354755183,True,,8.242236815829324e-07,8.242236834645096e-06,4.121118407914662e-07,0.0,0.0,4.121118407914662e-07,0.0,-0.0343223354755183,10.0,False,16,32.25169613651664,-0.0343223354755183,-0.00022185432088430617,4.121118407914662e-07,66,0.1,50,-32.574489598459586,24.559190750108304,0.002779010405101736,10.0,16.42532124953979,24.695337607049765,0.0027780554098252057,10.0,0,[]
106,5.300000000000001,-32.1249885559082,24.560298919677734,0.0029982444917114014,8.99002508620549,-0.000271939265076071,0.4039899706840515,0.0,PlanStatus.OK,3.947475463701599e-07,66,32.70119851800066,-0.03446333665170949,True,,7.894950927403198e-07,7.894825238895058e-06,3.947475463701599e-07,0.0,0.0,3.947475463701599e-07,0.0,-0.03446333665170949,10.0,False,16,32.70119851800066,-0.03446333665170949,0.00021963617593923805,3.947475463701599e-07,66,0.1,50,-32.12498856976549,24.56029891963923,0.002779010405102606,10.0,16.874822295669464,24.69644534735483,0.0027780554098300074,10.0,0,[]
107,5.3500000000000005,-31.675495147705078,24.561689376831055,0.0025570052523894832,8.989800675482304,0.00027379117091186345,0.40407973527908325,0.0,PlanStatus.OK,4.680188114563743e-07,66,33.150694054598766,-0.034322030118136615,True,,9.360376229127486e-07,9.36013280501257e-06,4.680188114563743e-07,0.0,0.0,4.680188114563743e-07,0.0,-0.034322030118136615,10.0,False,16,33.150694054598766,-0.034322030118136615,-0.0002213453079480056,4.680188114563743e-07,66,0.1,50,-31.6754951703522,24.561689376768133,0.0027788382631481444,10.0,17.32431571101858,24.69783541412395,0.002778094273384613,10.0,0,[]
108,5.4,-31.22601318359375,24.56279754638672,0.002998288704346686,8.989589254604821,-0.00027213231078349054,0.40416428446769714,0.0,PlanStatus.OK,2.4478930320886326e-07,66,33.60017736267011,-0.034462978288973364,True,,4.895786064177265e-07,4.89578610354726e-06,2.4478930320886326e-07,0.0,0.0,2.4478930320886326e-07,0.0,-0.034462978288973364,10.0,False,16,33.60017736267011,-0.034462978288973364,0.00022019589243163495,2.4478930320886326e-07,66,0.1,50,-31.226013215216618,24.562797546298867,0.002778332855112811,10.0,17.77379766774077,24.698943583659084,0.0027785235278045724,10.0,0,[]
109,5.45,-30.776540756225586,24.564186096191406,0.0025570161755111417,8.989380101985327,0.0002736595633905381,0.4042479693889618,0.0,PlanStatus.OK,4.511728890724695e-07,66,34.04965195257816,-0.034323463775167616,True,,9.02345778144939e-07,9.0234577720949e-06,4.511728890724695e-07,0.0,0.0,4.511728890724695e-07,0.0,-0.034323463775167616,10.0,False,17,34.04965195257816,-0.034323463775167616,-0.00015548143881176152,4.511728890724695e-07,66,0.1,50,-30.776542999802306,24.564186090105697,0.0027778962401595704,10.0,18.223270126991004,24.700332190568222,0.0027789527739180623,10.0,0,[]
110,5.5,-30.327077865600586,24.56529426574707,0.002998262956988491,8.98920587475091,-0.0002720910997595638,0.4043176472187042,0.0,PlanStatus.OK,2.933136158522363e-07,66,34.499116187398116,-0.034463836098674885,True,,5.866272317044726e-07,5.866272354449094e-06,2.933136158522363e-07,0.0,0.0,2.933136158522363e-07,0.0,-0.034463836098674885,10.0,False,17,34.499116187398116,-0.034463836098674885,0.0008774955678171681,2.933136158522363e-07,66,0.1,50,-30.32710051160695,24.565294217720087,0.0027779232233525867,10.0,18.672733008875145,24.701440882943604,0.002779010405099486,10.0,0,[]
111,5.550000000000001,-29.877626419067383,24.56668472290039,0.002556947515889288,8.989048221217708,0.0002739035990089178,0.4043807089328766,0.0,PlanStatus.OK,4.0263848779002316e-07,66,34.948569762325846,-0.03432187816783607,True,,8.052769755800463e-07,8.052769734073068e-06,4.0263848779002316e-07,0.0,0.0,4.0263848779002316e-07,0.0,-0.03432187816783607,10.0,False,17,34.948569762325846,-0.03432187816783607,0.0010278963178709793,4.0263848779002316e-07,66,0.1,50,-29.877669280624602,24.566684657362824,0.002777949715701716,10.0,19.122184446498043,24.70283187485974,0.002779010405103221,10.0,0,[]
112,5.6000000000000005,-29.42817497253418,24.567792892456055,0.0029982403305221983,8.988933123285111,-0.0002718994510360062,0.4044267535209656,0.0,PlanStatus.OK,3.418535159276593e-07,66,35.39802255309816,-0.0344621944601664,True,,6.837070318553186e-07,6.837070350737377e-06,3.418535159276593e-07,0.0,0.0,3.418535159276593e-07,0.0,-0.0344621944601664,10.0,False,17,35.39802255309816,-0.0344621944601664,0.0020609042912978744,3.418535159276593e-07,66,0.1,50,-29.42823840119457,24.567792833002066,0.0027778608131208866,10.0,19.571635894392667,24.70394031681072,0.0027787357256233544,10.0,0,[]
113,5.65,-28.978736877441406,24.569181442260742,0.0025569649408690763,8.98883745974736,0.0002740558120422065,0.4044650197029114,0.0,PlanStatus.OK,3.5409217656248755e-07,66,35.84746277133863,-0.03432208295581284,True,,7.081843531249751e-07,7.081843500372775e-06,3.5409217656248755e-07,0.0,0.0,3.5409217656248755e-07,0.0,-0.03432208295581284,10.0,False,17,35.84746277133863,-0.03432208295581284,0.002211327508405173,3.5409217656248755e-07,66,0.1,50,-28.978820356667246,24.569181413407197,0.002777904490167874,10.0,20.021073996433564,24.705328996613837,0.002778307107703241,10.0,0,[]
114,5.7,-28.529298782348633,24.570289611816406,0.0029982684185493203,8.988780537479009,-0.0002718190080486238,0.4044877886772156,0.0,PlanStatus.OK,3.9040623587475614e-07,66,36.29690220406404,-0.03446253139642492,True,,7.808124717495123e-07,7.808124741219731e-06,3.9040623587475614e-07,0.0,0.0,3.9040623587475614e-07,0.0,-0.03446253139642492,10.0,False,19,36.29690220406404,-0.03446253139642492,0.00022012256284943948,3.9040623587475614e-07,66,0.1,50,-28.529298779277305,24.57028961182494,0.002778056734503974,10.0,20.470512092471594,24.706437115372687,0.002778056734503974,10.0,0,[]
115,5.75,-28.07986068725586,24.571680068969727,0.002557001351274605,8.988737326426731,0.0002740429772529751,0.40450507402420044,0.0,PlanStatus.OK,3.0553945367234325e-07,66,36.746342427630275,-0.03432064252942009,True,,6.110789073446865e-07,6.110789036650396e-06,3.0553945367234325e-07,0.0,0.0,3.0553945367234325e-07,0.0,-0.03432064252942009,10.0,False,19,36.746342427630275,-0.03432064252942009,-0.00022135881337781525,3.0553945367234325e-07,66,0.1,50,-28.079860676841978,24.57168006899866,0.0027780567345072004,10.0,20.919950194839263,24.707827572546226,0.0027780567345072004,10.0,0,[]
116,5.800000000000001,-27.630422592163086,24.57278823852539,0.0029983394188401007,8.988725224952363,-0.00027190757100470364,0.40450990200042725,0.0,PlanStatus.OK,4.3895896127891974e-07,66,37.19578186698655,-0.03446104017078252,True,,8.779179225578395e-07,8.779179237602616e-06,4.3895896127891974e-07,0.0,0.0,4.3895896127891974e-07,0.0,-0.03446104017078252,10.0,False,19,37.19578186698655,-0.03446104017078252,0.00021976494560907965,4.3895896127891974e-07,66,0.1,50,-27.630422574321344,24.572788238574965,0.002778138541341077,10.0,21.369388294517897,24.708935823923344,0.0027781385429024277,10.0,0,[]
117,5.8500000000000005,-27.18098258972168,24.574176788330078,0.002557087435876247,8.988719206957466,0.00027393674827180803,0.40451231598854065,0.0,PlanStatus.OK,2.5698765225922054e-07,66,37.64522399259534,-0.03432106394376379,True,,5.139753045184411e-07,5.139753005692013e-06,2.5698765225922054e-07,0.0,0.0,2.5698765225922054e-07,0.0,-0.03432106394376379,10.0,False,19,37.64522399259534,-0.03432106394376379,-0.00022170134721427462,2.5698765225922054e-07,66,0.1,50,-27.180982564597095,24.574176788399893,0.002778567161074495,10.0,21.818828289002504,24.710324802327317,0.0027785671626253472,10.0,0,[]
118,5.9,-26.731544494628906,24.575284957885742,0.0029983859721443118,8.988736670007352,-0.00027196502196602523,0.40450534224510193,0.0,PlanStatus.OK,4.7278505231145453e-07,66,38.09466343195162,-0.03446146158512302,True,,9.455701046229091e-07,9.455701043404978e-06,4.7278505231145453e-07,0.0,0.0,4.7278505231145453e-07,0.0,-0.03446146158512302,10.0,False,19,38.09466343195162,-0.03446146158512302,0.0002193828804751899,4.7278505231145453e-07,66,0.1,50,-26.731544462016185,24.575284957976372,0.002778995778249938,10.0,22.268266376341277,24.711433400480274,0.0027789957798129085,10.0,0,[]
119,5.95,-26.282106399536133,24.57667350769043,0.0025571124030114665,8.988751632914065,0.0002739056071732193,0.404499351978302,0.0,PlanStatus.OK,2.717129933815785e-07,66,38.54410361748756,-0.034321894050467504,True,,5.43425986763157e-07,5.43425990615163e-06,2.717129933815785e-07,0.0,0.0,2.717129933815785e-07,0.0,-0.034321894050467504,10.0,False,20,38.54410361748756,-0.034321894050467504,-0.00022169100656754077,2.717129933815785e-07,66,0.1,50,-26.282106406640587,24.576673507670687,0.0027790104050961256,10.0,22.717704431950114,24.712821964802142,0.002779010405102287,10.0,0,[]
120,6.0,-25.83266830444336,24.577783584594727,0.0029984138000971085,8.988784354048763,-0.00027199843316338956,0.4044862687587738,0.0,PlanStatus.OK,4.24232322972823e-07,66,38.993543062010275,-0.034460812967738105,True,,8.48464645945646e-07,8.484646442760875e-06,4.24232322972823e-07,0.0,0.0,4.24232322972823e-07,0.0,-0.034460812967738105,10.0,False,20,38.993543062010275,-0.034460812967738105,0.00021982469909859756,4.24232322972823e-07,66,0.1,50,-25.832668318961787,24.577783584554385,0.0027790104051025827,10.0,23.16714252029263,24.71393204168768,0.002779010405097871,10.0,0,[]
121,6.050000000000001,-25.383230209350586,24.579172134399414,0.0025571469928967186,8.9888059925543,0.000273862446192652,0.404477596282959,0.0,PlanStatus.OK,3.202657123619044e-07,66,39.442983280411084,-0.034321260059926265,True,,6.405314247238088e-07,6.405314282005928e-06,3.202657123619044e-07,0.0,0.0,3.202657123619044e-07,0.0,-0.034321260059926265,10.0,False,20,39.442983280411084,-0.034321260059926265,-0.0002212277991522839,3.202657123619044e-07,66,0.1,50,-25.38323023116554,24.579172134338805,0.0027786928496276063,10.0,23.616570470881,24.71532027823931,0.002778725341993755,10.0,0,[]
122,6.1000000000000005,-24.93379020690918,24.580280303955078,0.0029984106792052064,8.988838714540183,-0.0002719934855122119,0.4044645130634308,0.0,PlanStatus.OK,3.7568051735860104e-07,66,39.89242462697454,-0.03446209161899275,True,,7.513610347172021e-07,7.513610319853474e-06,3.7568051735860104e-07,0.0,0.0,3.7568051735860104e-07,0.0,-0.03446209161899275,10.0,False,20,39.89242462697454,-0.03446209161899275,0.00022025019664366052,3.7568051735860104e-07,66,0.1,50,-24.933790236199172,24.580280303873707,0.002778264230631358,10.0,24.06599668512518,24.716428029507263,0.002778345360354326,10.0,0,[]
123,6.15,-24.484352111816406,24.581668853759766,0.002557134769403434,8.988859398381233,0.0002738771145232022,0.404456228017807,0.0,PlanStatus.OK,3.688175024800644e-07,66,40.341864878107636,-0.03432231758939619,True,,7.376350049601287e-07,7.376350077380189e-06,3.688175024800644e-07,0.0,0.0,3.688175024800644e-07,0.0,-0.03432231758939619,10.0,False,21,40.341864878107636,-0.03432231758939619,-0.00022103252599884205,3.688175024800644e-07,66,0.1,50,-24.484352108021714,24.581668853770307,0.0027780567345085322,10.0,24.51542121885181,24.717816388172455,0.002778169589173965,10.0,0,[]
124,6.2,-24.034914016723633,24.58277702331543,0.002998426803813369,8.988888305218323,-0.0002720126649364829,0.4044446647167206,0.0,PlanStatus.OK,3.2712781317028756e-07,66,40.79130431746392,-0.03446271523076004,True,,6.542556263405751e-07,6.542556228697656e-06,3.2712781317028756e-07,0.0,0.0,3.2712781317028756e-07,0.0,-0.03446271523076004,10.0,False,21,40.79130431746392,-0.03446271523076004,0.000220045199832492,3.2712781317028756e-07,66,0.1,50,-24.03491400552779,24.582777023346537,0.0027780567345072897,10.0,24.964845412593828,24.71892457879286,0.0027781818728309757,10.0,0,[]
125,6.25,-23.58547592163086,24.58416748046875,0.0025571670186197593,8.988901360734651,0.0002738366601988673,0.40443944931030273,0.0,PlanStatus.OK,4.173702266526905e-07,66,41.24074454103015,-0.03432082636375349,True,,8.34740453305381e-07,8.347404550608853e-06,4.173702266526905e-07,0.0,0.0,4.173702266526905e-07,0.0,-0.03432082636375349,10.0,False,21,41.24074454103015,-0.03432082636375349,-0.00022142889431365706,4.173702266526905e-07,66,0.1,50,-23.585475903125875,24.58416748052017,0.0027781814207462024,10.0,25.414270028130172,24.7203150633294,0.0027781938932450326,10.0,0,[]
