step,t,ego_x,ego_y,ego_yaw,ego_speed,ctrl_steer,ctrl_throttle,ctrl_brake,plan_status,num_candidates,ego_s0,ego_l0,best_valid,best_min_clearance_m,best_max_curvature,best_max_yaw_rate,best_cost_total,best_v_target,best_collision,timing_plan_total_ms,debug_num_candidates,debug_ego_s0,debug_ego_l0,traj_dt,traj_len,traj0_x,traj0_y,traj0_yaw,traj0_v,trajN_x,trajN_y,trajN_yaw,trajN_v,num_obstacles,obstacles
245,12.25,-41.4041748046875,24.847843170166016,-0.0024389229262945663,0.0006001032913674675,-0.018418578431010246,0.5,0.0,PlanStatus.OK,60,23.422846652905918,0.278861803817402,True,,0.018049411391191726,0.03438758825969644,0.10828761394924805,4.0,False,18.38369993492961,60,23.422846652905918,0.278861803817402,0.1,60,-41.4041748046875,24.847843170166016,0.0024549510243456075,0.0006001032913674675,-29.603905862448812,24.69528475524365,-0.022153938501534493,3.9333433350548566,0,[]
246,12.3,-41.40318298339844,24.84783172607422,-0.002447444781708495,0.10132058309515797,-0.01942865550518036,0.5,0.0,PlanStatus.OK,60,23.423838438589137,0.2788476053938411,True,,0.1016174421164635,0.39610921580334063,0.19899773539933904,4.0,False,18.28630012460053,60,23.423838438589137,0.2788476053938411,0.1,60,-41.40318298339844,24.84783172607422,0.002454969383301015,0.10132058309515797,-29.306773491477657,24.704270524169974,0.017458254936790735,3.9350220097182578,0,[]
247,12.350000000000001,-41.39444351196289,24.847700119018555,-0.0024607605871588907,0.15983233504111016,-0.01438355352729559,0.5,0.0,PlanStatus.OK,60,23.43257751083975,0.2786917285565476,True,,0.014155521198135563,0.03327445165084174,0.20684861828111864,3.5,False,21.083200117573142,60,23.43257751083975,0.2786917285565476,0.1,60,-41.39444351196289,24.847700119018555,0.0024551667636808707,0.15983233504111016,-30.599186267269708,24.717719528775856,-0.023168851527687023,3.4443305389173497,0,[]
248,12.4,-41.37971496582031,24.84756088256836,-0.0026738137344395553,0.3349724452136271,-0.024278512224555016,0.5,0.0,PlanStatus.OK,60,23.447305613515304,0.27851159016124233,True,,0.013047223659775365,0.030179715818652985,0.20617995642385323,3.5,False,22.02829997986555,60,23.447305613515304,0.27851159016124233,0.1,60,-41.37971496582031,24.84756088256836,0.002455403793178987,0.3349724452136271,-30.06792375718734,24.706043471556843,-0.02222193951200436,3.4472495407535635,0,[]
249,12.450000000000001,-41.357181549072266,24.847265243530273,-0.002971022252018073,0.5336111141702412,-0.021910004317760468,0.5,0.0,PlanStatus.OK,60,23.469838122355927,0.2781533749616235,True,,0.015663912786360343,0.035850391068203355,0.2073244653579326,3.5,False,22.031000116840005,60,23.469838122355927,0.2781533749616235,0.1,60,-41.357181549072266,24.847265243530273,0.0024558621103057563,0.5336111141702412,-29.45954519327868,24.693026611386962,-0.02209048875301184,3.4505601852361703,0,[]
250,12.5,-41.328792572021484,24.846864700317383,-0.003153715102797509,0.617165278955978,0.20031222701072693,0.5,0.0,PlanStatus.OK,60,23.49822587759133,0.277673994580196,True,,0.16619048397292258,0.32214655269566517,1.320658863103159,3.5,False,23.85820006020367,60,23.49822587759133,0.277673994580196,0.1,60,-41.328792572021484,24.846864700317383,0.006509893305819114,0.617165278955978,-29.450992011176023,27.04505125890162,0.2825365251594135,3.451952754649272,0,[]
251,12.55,-41.29225540161133,24.84770393371582,-0.0021907163126991813,0.7909731662721607,0.0,0.0,1.0,PlanStatus.FAIL,60,23.53476523773557,0.2784117577720258,False,,0.5588170335579543,2.284606966605141,5.881394108727446,4.5,False,18.565299920737743,60,23.53476523773557,0.2784117577720258,0.1,60,-41.29225540161133,24.84770393371582,0.0024556880963532823,0.7909731662721607,-26.049829214619177,26.192495176838566,0.5180889597236219,4.438182886104543,0,[]
252,12.600000000000001,-41.27711868286133,24.84857940673828,-0.002439988190730598,0.004749299721083178,-0.019348153844475746,0.5,0.0,PlanStatus.OK,60,23.549904329382997,0.27924519140491777,True,,0.01715328685913964,0.03614152327612249,0.10791435619670658,4.0,False,19.585900008678436,60,23.549904329382997,0.27924519140491777,0.1,60,-41.27711868286133,24.84857940673828,0.0024547520702922535,0.004749299721083178,-29.464617328723246,24.69549529549863,-0.022187807155577242,3.9334124883286843,0,[]
253,12.65,-41.276126861572266,24.848575592041016,-0.0024495755706548834,0.10239329805792104,-0.020909301936626434,0.5,0.0,PlanStatus.OK,60,23.550896136253726,0.27923862234646774,True,,0.013735679078221399,0.030287814558938794,0.2064615423296619,3.5,False,19.580499967560172,60,23.550896136253726,0.27923862234646774,0.1,60,-41.276126861572266,24.848575592041016,0.0024547615934814144,0.10239329805792104,-30.650274709581833,24.722215571974417,-0.02321974691418744,3.4433732216342974,0,[]
254,12.700000000000001,-41.267417907714844,24.848493576049805,-0.0025268072422671814,0.21624217188811035,-0.025874217972159386,0.5,0.0,PlanStatus.OK,60,23.55960482876269,0.27913242113242154,True,,0.019340699303549886,0.038296156736106986,0.2080031426204203,3.5,False,19.147200044244528,60,23.55960482876269,0.27913242113242154,0.1,60,-41.267417907714844,24.848493576049805,0.0024549013853359665,0.21624217188811035,-30.3058009840149,24.714398401058947,-0.023209863354770696,3.4452707028648053,0,[]
255,12.75,-41.25190734863281,24.848241806030273,-0.002658900032335111,0.38343339885719463,-0.023775484412908554,0.5,0.0,PlanStatus.OK,60,23.575114628846435,0.2788375778822702,True,,0.02026072112170027,0.03670960498889696,0.20778214769976877,3.5,False,19.098700024187565,60,23.575114628846435,0.2788375778822702,0.1,60,-41.25190734863281,24.848241806030273,0.0024552727651810423,0.38343339885719463,-29.797195081284123,24.70335594165424,-0.022151308290280492,3.4480572233142883,0,[]
256,12.8,-41.228328704833984,24.8477725982666,-0.002601376012863725,0.5124369793689654,-0.02287866547703743,0.5,0.0,PlanStatus.OK,60,23.59869187869154,0.2783028919379196,True,,0.01484892101390795,0.028496787221006174,0.20612889312643418,3.5,False,18.616599962115288,60,23.59869187869154,0.2783028919379196,0.1,60,-41.228328704833984,24.8477725982666,0.0024559374724707093,0.5124369793689654,-29.393142640377675,24.694814485150957,-0.022103460876310273,3.4502072829894828,0,[]
257,12.850000000000001,-41.19773864746094,24.84724998474121,-0.002691923229852094,0.6781571170026972,0.0,0.0,1.0,PlanStatus.FAIL,60,23.62928036676147,0.2776953291189754,False,,0.5302546840397354,2.095440676754904,5.282253821223895,4.5,False,20.249699940904975,60,23.62928036676147,0.2776953291189754,0.1,60,-41.19773864746094,24.84724998474121,0.00245670010276695,0.6781571170026972,-26.255803520149648,26.076362710038676,0.5172080064717667,4.436302618616709,0,[]
258,12.9,-41.189231872558594,24.84731101989746,-0.003180879345916317,0.00046668877650525456,-0.016697801649570465,0.5,0.0,PlanStatus.OK,60,23.637787278360733,0.2777327399696991,True,,0.018005815962784184,0.034186555135159814,0.10826632851530753,4.0,False,19.19999998062849,60,23.637787278360733,0.2777327399696991,0.1,60,-41.189231872558594,24.84731101989746,0.002456673178387181,0.00046668877650525456,-29.38934255933441,24.695512281656253,-0.022052399928149485,3.9333411114796024,0,[]
259,12.950000000000001,-41.188236236572266,24.847301483154297,-0.0031883361969685386,0.10095963833737391,-0.018840661272406578,0.5,0.0,PlanStatus.OK,60,23.638782884023385,0.2777204382936606,True,,0.013318657256963636,0.030741045637390114,0.2064330417531916,3.5,False,19.295700127258897,60,23.638782884023385,0.2777204382936606,0.1,60,-41.188236236572266,24.847301483154297,0.002456689348858023,0.10095963833737391,-30.56659726287499,24.721886347292788,-0.02307845768315262,3.4433493273056204,0,[]
260,13.0,-41.17966842651367,24.84720230102539,-0.003285808152939764,0.18300195101642586,-0.01763426698744297,0.5,0.0,PlanStatus.OK,60,23.647350385605897,0.27759746297699267,True,,0.01458046248093588,0.03450747337988596,0.2072149931805875,3.5,False,19.07239994034171,60,23.647350385605897,0.27759746297699267,0.1,60,-41.17966842651367,24.84720230102539,0.0024568482947429702,0.18300195101642586,-30.31606780759365,24.716273456833257,-0.02306701297733433,3.444716699183606,0,[]
261,13.05,-41.16579818725586,24.847036361694336,-0.003226685976740005,0.33345519974287363,-0.022978032007813454,0.5,0.0,PlanStatus.OK,60,23.661220110550143,0.27739300539832057,True,,0.013305608132028223,0.029424612653435375,0.20614149914458263,3.5,False,18.90980009920895,60,23.661220110550143,0.27739300539832057,0.1,60,-41.16579818725586,24.847036361694336,0.0024571118335107636,0.33345519974287363,-29.85846915225885,24.70631240084,-0.022134282276132608,3.447224253329052,0,[]
262,13.100000000000001,-41.14497375488281,24.846630096435547,-0.003187803304676198,0.4586981672659715,-0.01914167031645775,0.5,0.0,PlanStatus.OK,60,23.682043334386965,0.27692891040612033,True,,0.017344112191410462,0.03409241183550318,0.2077533156623556,3.5,False,19.271599827334285,60,23.682043334386965,0.27692891040612033,0.1,60,-41.14497375488281,24.846630096435547,0.0024576894758420007,0.4586981672659715,-29.46826200333366,24.69807367177906,-0.021980446899682718,3.449311636121097,0,[]
263,13.15,-41.117271423339844,24.84625244140625,-0.003320961619254485,0.620945852480644,0.20308054983615875,0.5,0.0,PlanStatus.OK,60,23.709744510324864,0.2764743249956402,True,,0.17119537661927728,0.33963361218886795,1.3237167761963688,3.5,False,19.985700026154518,60,23.709744510324864,0.2764743249956402,0.1,60,-41.117271423339844,24.84625244140625,0.006511690142090698,0.620945852480644,-29.2288565112354,27.047990868467558,0.28228704828941925,3.4520157642080056,0,[]
264,13.200000000000001,-41.08200454711914,24.847179412841797,-0.0028080365332308985,0.7774372584338666,0.0,0.0,1.0,PlanStatus.FAIL,60,23.745013824834384,0.277303353606136,False,,0.4493321507595086,1.7744783206503818,4.499899683588327,4.5,False,19.653900060802698,60,23.745013824834384,0.277303353606136,0.1,60,-41.08200454711914,24.847179412841797,0.0024573772757925556,0.7774372584338666,-25.902634095938136,26.27931352548985,0.5181570984669779,4.4379572876405575,0,[]
265,13.25,-41.068172454833984,24.847280502319336,-0.0011851065550480984,0.0021032548873490178,-0.021244162693619728,0.5,0.0,PlanStatus.OK,60,23.758846144515815,0.2773660297438974,True,,0.017620493785661894,0.03480791267402281,0.10810454854730751,4.0,False,18.00899999216199,60,23.758846144515815,0.2773660297438974,0.1,60,-41.068172454833984,24.847280502319336,0.0024573313612575058,0.0021032548873490178,-29.2634519555978,24.695619580817723,-0.022019283329773376,3.9333683875814507,0,[]
266,13.3,-41.06718063354492,24.847274780273438,-0.0011952265671903994,0.10216699668384538,-0.023305756971240044,0.5,0.0,PlanStatus.OK,60,23.759837946089668,0.2773575533441677,True,,0.01359067093340078,0.030183925105544632,0.20641969474591984,3.5,False,21.155399968847632,60,23.759837946089668,0.2773575533441677,0.1,60,-41.06718063354492,24.847274780273438,0.0024573430948742745,0.10216699668384538,-30.44197733163442,24.721980147156028,-0.023044685144418244,3.4433694499447274,0,[]
267,13.350000000000001,-41.058963775634766,24.847179412841797,-0.001238902409067699,0.1829228990740085,-0.021922284737229347,0.5,0.0,PlanStatus.OK,60,23.768054507470808,0.2772393673353695,True,,0.01457704212208288,0.03449898483407519,0.20721257115753425,3.5,False,19.543900154531002,60,23.768054507470808,0.2772393673353695,0.1,60,-41.058963775634766,24.847179412841797,0.0024574958172765096,0.1829228990740085,-30.195592594227055,24.716463906366993,-0.023033686137665307,3.4447153816512275,0,[]
268,13.4,-41.042572021484375,24.84710693359375,-0.0016133429883700024,0.3749200730753716,-0.024093644693493843,0.5,0.0,PlanStatus.OK,60,23.784445997131332,0.27712136700828727,True,,0.018509320118362885,0.032954660068189444,0.2078103629214639,3.5,False,18.735300051048398,60,23.784445997131332,0.27712136700828727,0.1,60,-41.042572021484375,24.84710693359375,0.0024576640917913905,0.3749200730753716,-29.612948149531796,24.70386128041396,-0.021997350281731443,3.4479153345512605,0,[]
269,13.450000000000001,-41.01839828491211,24.84684181213379,-0.0022066950191653315,0.5470059150148397,-0.023266470059752464,0.5,0.0,PlanStatus.OK,60,23.808618904220932,0.27678911395512723,True,,0.016693549780293318,0.03609198909415724,0.207568102543404,3.5,False,18.953900085762143,60,23.808618904220932,0.27678911395512723,0.1,60,-41.01839828491211,24.84684181213379,0.002458095505136204,0.5470059150148397,-29.081239857198785,24.69265492992429,-0.02196759609417991,3.45078343191691,0,[]
270,13.5,-40.98609924316406,24.84629249572754,-0.002344646763631436,0.6994431735592412,0.0,0.0,1.0,PlanStatus.FAIL,60,23.84091629591954,0.2761501023567422,False,,0.4809288148480239,2.0264491353325753,6.373453580566073,5.0,False,18.00119993276894,60,23.84091629591954,0.2761501023567422,0.1,60,-40.98609924316406,24.84629249572754,0.002458897852886543,0.6994431735592412,-24.743812275123958,26.94550795782546,0.5223619120975366,4.928324052892654,0,[]
271,13.55,-40.9765625,24.84636688232422,-0.00285916974630907,0.0005233626431377834,-0.017231976613402367,0.5,0.0,PlanStatus.OK,60,23.850453208886982,0.2761980042829809,True,,0.01789377781090675,0.03401380506725624,0.10821538557868522,4.0,False,19.77070001885295,60,23.850453208886982,0.2761980042829809,0.1,60,-40.9765625,24.84636688232422,0.0024588607632141097,0.0005233626431377834,-29.17648732566839,24.695584881568827,-0.02191466595823618,3.9333420560440575,0,[]
272,13.600000000000001,-40.97557067871094,24.846357345581055,-0.0028666263372869667,0.1010985151801042,-0.01938273198902607,0.5,0.0,PlanStatus.OK,60,23.85144499986708,0.27618571320069923,True,,0.013279672688989058,0.030514834856906394,0.2063975733176804,3.5,False,20.298999967053533,60,23.85144499986708,0.27618571320069923,0.1,60,-40.97557067871094,24.846357345581055,0.002458876915581611,0.1010985151801042,-30.353507080136524,24.721788973983188,-0.022935627249470333,3.4433516419196706,0,[]
273,13.65,-40.96807861328125,24.846277236938477,-0.002967293826491962,0.1603505082138706,-0.013186409138143063,0.5,0.0,PlanStatus.OK,60,23.85893681393765,0.2760847987352771,True,,0.014069295049228762,0.03318880732229412,0.2068213116304127,3.5,False,20.306600024923682,60,23.85893681393765,0.2760847987352771,0.1,60,-40.96807861328125,24.846277236938477,0.002459008237445163,0.1603505082138706,-30.171266584019296,24.71775814983486,-0.02292623556804663,3.444339175136901,0,[]
274,13.700000000000001,-40.95326614379883,24.846025466918945,-0.002852245527474864,0.33387552729285974,-0.023564934730529785,0.5,0.0,PlanStatus.OK,60,23.873748527113705,0.27579189414199856,True,,0.013135552769718723,0.029433819850913853,0.20610879856539296,3.5,False,18.549199914559722,60,23.873748527113705,0.27579189414199856,0.1,60,-40.95326614379883,24.846025466918945,0.002459376025874943,0.33387552729285974,-29.64467950094275,24.706268108755193,-0.021986311751996553,3.4472312587882135,0,[]
275,13.75,-40.93223571777344,24.845714569091797,-0.003032807329233586,0.504843538231027,-0.021670663729310036,0.5,0.0,PlanStatus.OK,60,23.894778008652366,0.27542259415099923,True,,0.015155112165951412,0.0314817186085037,0.20637992216497061,3.5,False,20.134499995037913,60,23.894778008652366,0.27542259415099923,0.1,60,-40.93223571777344,24.845714569091797,0.002459844281553386,0.504843538231027,-29.119409660370266,24.695169473371624,-0.021845265424755213,3.4500807256371804,0,[]
276,13.8,-40.90287780761719,24.84542465209961,-0.0036229640868694706,0.6428956164207761,0.0,0.0,1.0,PlanStatus.FAIL,60,23.92413500047577,0.27505114875030134,False,,0.5642082968427201,2.2078498721668174,5.677233956686962,4.5,False,19.074699841439724,60,23.92413500047577,0.27505114875030134,0.1,60,-40.90287780761719,24.84542465209961,0.0024603310829822717,0.6428956164207761,-26.101438993354915,26.168269688607364,0.5163045341831437,4.4357149269403475,0,[]
277,13.850000000000001,-40.89567947387695,24.844980239868164,-0.00276808911687971,0.0004369938288005355,-0.017237335443496704,0.5,0.0,PlanStatus.OK,60,23.931332072286096,0.27458674781982606,True,,0.017808278125985157,0.033777728356396176,0.10817529871452242,4.0,False,21.721999859437346,60,23.931332072286096,0.27458674781982606,0.1,60,-40.89567947387695,24.844980239868164,0.0024608827905067375,0.0004369938288005355,-29.09583951699208,24.695274482099013,-0.021770489267503287,3.933340616563817,0,[]
278,13.9,-40.894683837890625,24.844966888427734,-0.002775546228006257,0.10065098709166692,-0.01929217018187046,0.5,0.0,PlanStatus.OK,60,23.932327667354997,0.27457063146123184,True,,0.013096675658976261,0.030527874423517086,0.20636236225949045,3.5,False,20.196900004521012,60,23.932327667354997,0.27457063146123184,0.1,60,-40.894683837890625,24.844966888427734,0.002460903380298827,0.10065098709166692,-30.273924374410285,24.721329377785924,-0.022785318147360428,3.4433441831181932,0,[]
279,13.950000000000001,-40.88658905029297,24.84484100341797,-0.002751578038269869,0.17533195360887815,-0.01675676554441452,0.5,0.0,PlanStatus.OK,60,23.940422074144326,0.2744222669920984,True,,0.015813306392134737,0.03738380945893266,0.20768574030816755,3.5,False,22.47760002501309,60,23.940422074144326,0.2744222669920984,0.1,60,-40.88658905029297,24.84484100341797,0.0024610908178390686,0.17533195360887815,-30.045576413551085,24.716269892042455,-0.022771510406817172,3.444588865893479,0,[]
280,14.0,-40.8728141784668,24.844562530517578,-0.0026487800201928104,0.33544912933148086,-0.023765871301293373,0.5,0.0,PlanStatus.OK,60,23.954196119508957,0.274105541121863,True,,0.012928996700951094,0.02990855525702626,0.2061244856597719,3.5,False,21.746299928054214,60,23.954196119508957,0.274105541121863,0.1,60,-40.8728141784668,24.844562530517578,0.002461484193179458,0.33544912933148086,-29.559567741040407,24.705750742897894,-0.021821072675107675,3.447257485488858,0,[]
281,14.05,-40.85234832763672,24.84423828125,-0.002798982045598954,0.44036214341723984,-0.02247670665383339,0.5,0.0,PlanStatus.OK,60,23.97466099095124,0.2737244576174308,True,,0.01527946405346328,0.035167862314722693,0.20719324706048906,3.5,False,22.408600198104978,60,23.97466099095124,0.2737244576174308,0.1,60,-40.85234832763672,24.84423828125,0.002461965006435268,0.44036214341723984,-29.229677094268737,24.69894971327914,-0.02169333552511108,3.449006035723617,0,[]
282,14.100000000000001,-40.82462692260742,24.843868255615234,-0.003230414402266116,0.6040534224724868,0.1997455209493637,0.5,0.0,PlanStatus.OK,60,24.00238178851483,0.27327744401304055,True,,0.1659896570549409,0.34460598440669077,1.3198088469815654,3.5,False,20.853300113230944,60,24.00238178851483,0.27327744401304055,0.1,60,-40.82462692259363,24.843868255615323,0.006515951598890063,0.6040534224724868,-28.98444757496499,27.03331367651022,0.2820720327154296,3.4517342237078696,0,[]
283,14.15,-40.79077911376953,24.844606399536133,-0.0023110909338964376,0.7512993050383046,0.0,0.0,1.0,PlanStatus.FAIL,60,24.036231517965025,0.27392152143291326,False,,0.7361172407618893,2.6365907916715763,8.547983010905742,3.5,False,20.628799917176366,60,24.036231517965025,0.27392152143291326,0.1,60,-40.79077911355912,24.84460639953665,0.001578347775131876,0.7512993050383046,-28.216506305056136,24.7644442700794,0.4805660126249651,3.4541883217506393,0,[]
284,14.200000000000001,-40.779075622558594,24.844982147216797,-0.0015893744085221267,0.0010662465926005809,-0.019837742671370506,0.5,0.0,PlanStatus.OK,60,24.04793600819256,0.27426474345657975,True,,0.017650451548891485,0.03399147837583917,0.10810858431719322,4.0,False,21.364999935030937,60,24.04793600819256,0.27426474345657975,0.1,60,-40.77907562227985,24.844982147217483,0.0024613871463905765,0.0010662465926005809,-28.977375918523073,24.69545036939784,-0.021741637751154497,3.933351104109873,0,[]
285,14.25,-40.778079986572266,24.844974517822266,-0.0015984292862655587,0.10176478054920363,-0.022006118670105934,0.5,0.0,PlanStatus.OK,60,24.048931619132045,0.274254347201751,True,,0.013344675722192712,0.03002046621286789,0.20635026409104604,3.5,False,20.30720002949238,60,24.048931619132045,0.274254347201751,0.1,60,-40.77807998628775,24.844974517822966,0.002461399165082061,0.10176478054920363,-30.154032611219268,24.721438871774684,-0.02275564161663722,3.443362746342492,0,[]
286,14.3,-40.769771575927734,24.844873428344727,-0.001675660827840694,0.18174314263094385,-0.02040017955005169,0.5,0.0,PlanStatus.OK,60,24.057239716764425,0.2741301688965781,True,,0.014629501757338037,0.034617244037169356,0.20723133861075324,3.5,False,22.65110006555915,60,24.057239716764425,0.2741301688965781,0.1,60,-40.76977157559506,24.844873428345544,0.0024615428031660534,0.18174314263094385,-29.909847849093772,24.716041396729928,-0.02274404447093311,3.4446957190438474,0,[]
287,14.350000000000001,-40.75563049316406,24.844642639160156,-0.0017209345663720412,0.32640604236844,-0.025787388905882835,0.5,0.0,PlanStatus.OK,60,24.071380103555473,0.27386008228772585,True,,0.014642789915935277,0.030725388195429627,0.20623392828353426,3.5,False,22.585999919101596,60,24.071380103555473,0.27386008228772585,0.1,60,-40.7556304927496,24.844642639161176,0.0024618552971354037,0.32640604236844,-29.469052147186243,24.706562652205157,-0.021877480502706007,3.447106767372809,0,[]
288,14.4,-40.73481369018555,24.84438133239746,-0.002233326890140449,0.47886354993585656,-0.023339852690696716,0.5,0.0,PlanStatus.OK,60,24.09219609997435,0.27354092627576576,True,,0.018619362450266685,0.03567753689699993,0.20749787611739243,3.5,False,19.155099987983704,60,24.09219609997435,0.27354092627576576,0.1,60,-40.73481368965085,24.84438133239878,0.0024622244782335698,0.47886354993585656,-28.998587839360866,24.696750315857667,-0.021677060047530446,3.4496477258322673,0,[]
289,14.450000000000001,-40.7060546875,24.843942642211914,-0.0024692829627214695,0.6392996359994448,0.0,0.0,1.0,PlanStatus.FAIL,60,24.120953772480014,0.2730223160145019,False,,0.6029869556589031,2.714470521213578,7.594334772744333,4.5,False,22.455599857494235,60,24.120953772480014,0.2730223160145019,0.1,60,-40.706054686799845,24.843942642213637,0.00046125519062276105,0.6392996359994448,-25.758567709209583,25.905865661211962,0.5161566726087823,4.435654993933321,0,[]
290,14.5,-40.69903564453125,24.844202041625977,-0.0034019214563185685,0.00031745644462119856,-0.015727488324046135,0.5,0.0,PlanStatus.OK,60,24.127973509220386,0.27326220838415144,True,,0.01774999803140932,0.0335663673966408,0.1091098096632429,4.0,False,20.32269979827106,60,24.127973509220386,0.27326220838415144,0.1,60,-40.69903564378981,24.844202041627803,0.002462546509904745,0.00031745644462119856,-28.899608180601533,24.6921773735743,-0.025665986451968725,3.9333386242740804,0,[]
291,14.55,-40.69803237915039,24.844188690185547,-0.003408846195301425,0.10072147023019094,-0.01781413145363331,0.5,0.0,PlanStatus.OK,60,24.128976733623276,0.2732460689032987,True,,0.013048789020328062,0.030351710849138656,0.2063312184468366,3.5,False,19.433099776506424,60,24.128976733623276,0.2732460689032987,0.1,60,-40.698032378403184,24.844188690187387,0.002462565179962287,0.10072147023019094,-30.077052215345386,24.721285464620344,-0.022661421271804958,3.4433453578371673,0,[]
292,14.600000000000001,-40.690128326416016,24.84408187866211,-0.0034104440919554726,0.15007962964568744,-0.009736643172800541,0.5,0.0,PlanStatus.OK,60,24.13688045900525,0.2731172922920026,True,,0.01583710901472474,0.031096665765363903,0.20710185076614204,3.5,False,19.04010004363954,60,24.13688045900525,0.2731172922920026,0.1,60,-40.69012832562339,24.84408187866406,0.002462714151730123,0.15007962964568744,-29.923577695527026,24.71795285451519,-0.02264939949544457,3.444167993827429,0,[]
293,14.65,-40.67618179321289,24.84397315979004,-0.003498860780071778,0.2878473191579428,-0.020201915875077248,0.5,0.0,PlanStatus.OK,60,24.150826636222526,0.27296981618089955,True,,0.017906294338742832,0.04555916970580956,0.21149364907975549,3.5,False,18.610999919474125,60,24.150826636222526,0.27296981618089955,0.1,60,-40.67618179233998,24.84397315979219,0.002462884651727225,0.2878473191579428,-29.5032907305463,24.710299667426312,-0.018079691913895433,3.4464641219859704,0,[]
294,14.700000000000001,-40.65625762939453,24.843700408935547,-0.003615507495891574,0.43914940702485594,-0.020616766065359116,0.5,0.0,PlanStatus.OK,60,24.17074996512482,0.2726416967811176,True,,0.04715537492562363,0.15902906939816983,0.23665437115720905,3.5,False,18.79219990223646,60,24.17074996512482,0.2726416967811176,0.1,60,-40.6562576284075,24.843700408937977,0.002463264232524934,0.43914940702485594,-29.037008755415222,24.710775238041133,-0.00287604670502514,3.4489858234504203,0,[]
295,14.75,-40.62819290161133,24.8433780670166,-0.004153998928379921,0.6143422791974191,0.0,0.0,1.0,PlanStatus.FAIL,60,24.198813688742927,0.2722413637392309,False,,0.7117531681712521,2.8240096178254634,7.2511863005502075,4.5,False,19.225999945774674,60,24.198813688742927,0.2722413637392309,0.1,60,-40.628192900463766,24.84337806701943,0.002463727273046112,0.6143422791974191,-25.94422823640711,26.26145231848479,0.5156307854205426,4.43523903798662,0,[]
296,14.8,-40.619041442871094,24.84312629699707,-0.0038642467417049748,0.000494008179922236,-0.014646206982433796,0.5,0.0,PlanStatus.OK,60,24.20796441247175,0.27196416262856316,True,,0.0982549071907605,0.37666084134924427,0.19310260878080301,4.0,False,18.83580000139773,60,24.20796441247175,0.27196416262856316,0.1,60,-40.61904144167193,24.843126297000026,0.0024640481123034486,0.000494008179922236,-28.818934537688712,24.72612966696266,0.017189785587879456,3.9333415668029974,0,[]
297,14.850000000000001,-40.618045806884766,24.843116760253906,-0.0038711709605391805,0.10093612463414581,-0.01673419214785099,0.5,0.0,PlanStatus.OK,60,24.208960018110677,0.27195185903246605,True,,0.013036256294448064,0.030117326025657,0.20630007329723882,3.5,False,19.108799984678626,60,24.208960018110677,0.27195185903246605,0.1,60,-40.61804580567991,24.843116760256876,0.002464062340445892,0.10093612463414581,-29.996420112643886,24.72092106436489,-0.022540605749771212,3.4433489354105644,0,[]
298,14.9,-40.610504150390625,24.843053817749023,-0.004020840613801634,0.16810612001694047,-0.012240336276590824,0.5,0.0,PlanStatus.OK,60,24.21650147056457,0.27186795837579186,True,,0.01519939054940982,0.035894937688986224,0.20737860708017034,3.5,False,20.58260003104806,60,24.21650147056457,0.27186795837579186,0.1,60,-40.610504149142685,24.8430538177521,0.0024641593480046412,0.16810612001694047,-29.790776465176172,24.716440403574484,-0.022532763054630443,3.444468435333621,0,[]
299,14.950000000000001,-40.59675598144531,24.842885971069336,-0.0040421456424479425,0.307123180258982,-0.020757678896188736,0.5,0.0,PlanStatus.OK,60,24.230249119972804,0.27166190594312434,True,,0.10077218876855747,0.3446240141031552,0.2800147781013782,3.5,False,19.499499816447496,60,24.230249119972804,0.27166190594312434,0.1,60,-40.59675598011913,24.842885971072604,0.0024643976908752868,0.307123180258982,-29.36707003507342,24.71903574404259,0.011948876717686463,3.446785386337653,0,[]
300,15.0,-40.5759162902832,24.842594146728516,-0.004303135689350033,0.4851990168805322,-0.018619123846292496,0.5,0.0,PlanStatus.OK,60,24.25108791967801,0.2713121688642168,True,,0.14819505943841102,0.5000375101768508,0.3152708991441969,3.5,False,20.920100156217813,60,24.25108791967801,0.2713121688642168,0.1,60,-40.575916288838854,24.842594146732075,0.002464802288199683,0.4851990168805322,-28.821428427935583,24.74291309949782,0.04066118060396505,3.449753316948006,0,[]
301,15.05,-40.54899978637695,24.84222412109375,-0.004655205585458508,0.6100712049960684,0.0,0.0,1.0,PlanStatus.FAIL,60,24.278003291339125,0.27086734322481126,False,,0.6584997603466048,2.6178532857667793,6.707324443457056,4.5,False,20.738199818879366,60,24.278003291339125,0.27086734322481126,0.1,60,-40.5489997847804,24.842224121097686,0.0024653168810902276,0.6100712049960684,-25.87862985574535,26.299814712187654,0.5156815774415108,4.435167853416596,0,[]
302,15.100000000000001,-40.54273223876953,24.841938018798828,-0.0042477411584534094,0.0003167129083212125,-0.012259036302566528,0.5,0.0,PlanStatus.OK,60,24.284270019661296,0.270563824410625,True,,0.015365704807561806,0.03411864852527667,0.20730318794964145,3.5,False,18.33029999397695,60,24.284270019661296,0.270563824410625,0.1,60,-40.542732237138814,24.84193801880285,0.002465668261178454,0.0003167129083212125,-30.217845981757787,24.727168167308758,-0.022411170247193513,3.441671945215142,0,[]
